"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170918_02701","IE_20170918_02801","IE_20170918_02901","IE_20170918_03901","IE_20170918_04201","IE_20170918_04501","IE_20170918_05001","IE_20170918_05201","IE_20170918_05401","IE_20170918_05501","IE_20170918_05601","IE_20170918_06101","IE_20170918_06401","IE_20170918_06501","IE_20170918_06601","IE_20170918_07201","IE_20170918_07401","IE_20170918_02001","IE_20170918_02601","IE_20170918_03201","IE_20170918_03801","IE_20170918_04401","IE_20170918_05101","IE_20170918_05701","IE_20170918_06301","IE_20170918_07001","IE_20170918_07601","IE_20170918_02101","IE_20170918_02201","IE_20170918_02501","IE_20170918_03501","IE_20170918_03701","IE_20170918_04001","IE_20170918_04801","IE_20170918_05901","IE_20170918_06201","IE_20170918_06701","IE_20170918_06901","IE_20170918_07301","IE_20170918_07501","IE_20170918_02301","IE_20170918_03001","IE_20170918_03101","IE_20170918_03301","IE_20170918_03401","IE_20170918_03601","IE_20170918_04101","IE_20170918_04301","IE_20170918_04601","IE_20170918_04701","IE_20170918_04901","IE_20170918_05301","IE_20170918_05801","IE_20170918_06001","IE_20170918_06801","IE_20170918_07101","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M+H]+"
"4378",4378,1173.95347490359,1173.8830942076,1173.96038233978,559.762987365723,558.832987365723,588.368021697998,25,0,8,1,16,376.445097750425,410.651147165082,553.272571595386,387.407438400117,541.21780002151,414.714244309813,463.571362845854,488.634813661547,385.914004666531,303.963162491775,316.435317105241,434.654425149614,326.202505219728,344.584479666569,392.433160603046,389.188570950801,286.194104966521,23080.9799529682,17591.6342793825,25085.002231644,23359.8283367534,21448.6789594096,19690.9126022706,16482.235239163,15163.3532988348,20082.9792941158,18606.5930056572,859.707838817711,348.58336017674,325.099355820355,535.901641707867,188.76312701421,423.581407909197,334.572881269861,287.861988251859,210.438831676136,361.213945400308,187.679096348584,109.179801730439,51399.9018537905,55309.3046653697,15771.876566112,143077.079483974,114037.473641413,126783.596989509,70090.2473376095,165909.512438048,100803.803123692,161074.977194938,90992.6552483525,106078.009955824,136980.790367536,169611.141404051,184966.901928676,64312.0232349189,112532.934126064,"","[M+H]+ 1172.95",262,3202.66871178824,20059.2197200199,0.159660682543491,2081312.49424277,TRUE
"3504",3504,883.119067077158,883.116196047776,883.12179034825,661.383004760742,628.441019897461,662.010988616943,25,0,10,13,0,521.895977663187,646.811047410965,700.268885880852,569.969388149105,737.834443856031,477.94867935963,485.042550769061,686.464086564879,658.763383480792,745.08011614388,468.84615713931,672.866712049223,698.403005705525,688.13520845212,533.88913389453,721.187584474683,496.23036436302,37665.3000919055,40250.2637554659,37360.5912408175,34809.093450451,37840.4300168529,34087.0059670648,38804.3315011602,38015.0792129218,34932.1011340991,32609.4958270093,60433.063193714,67267.1144728265,99757.7433128208,109824.392239829,36276.7707878523,79731.7862392571,35921.0918757362,97162.3172189444,92590.9688316924,38079.4423006009,118171.069239257,41613.0260448745,29836.0715415214,731.884401391532,629.602686688304,868.565713498741,863.333943847567,749.705579122994,1569.00650548299,795.713665653486,945.952452707677,749.06604123222,876.698267697357,770.995092227124,714.830970215797,596.730843104888,979.264959271066,721.330517391082,722.069422542001,"","[M+H]+ 882.112",275,2395.65608858339,36637.3692197748,0.0653883218036939,1296832.93728411,TRUE
"3266",3266,760.365690831906,760.335613301527,760.369684130573,564.847987213135,544.32597442627,660.264999542236,29,0,10,1,15,1349.36341233552,1129.96310205172,1214.9327909442,857.861520622857,1098.19934614805,844.057017068379,704.099947746577,1676.22368606352,743.599658332765,939.355119317197,651.078693174829,916.683830917979,686.281751970916,791.957244515818,688.472366848817,725.144184250026,926.430980791553,49689.9558200361,54429.0066571706,51759.2232152325,47439.5559196267,27495.2323501876,34615.9144908562,43244.3072906288,36670.3844257693,38637.0246007874,30125.4618079825,970.758224750869,1232.84954162144,1828.33625343847,946.862196198509,890.739443853187,751.523885075648,861.538441340051,1199.05567835706,1569.92008218604,460.627536245816,771.323819730741,1044.52868681028,20096.7017226361,49007.3678430063,519336.200320087,595438.000636292,107630.04766506,269791.406725168,258727.417891875,19339.2459309722,4447.33894857888,26689.8999926448,325141.159004733,18783.7119596377,353137.229468208,352183.504162556,109364.886570096,858500.3946373,1387164.07889037,"","[M+H]+ 759.359",282,9322.33491997093,41410.6066578278,0.22511949648554,5717356.42739021,TRUE
"3556",3556,894.617481354265,894.612527097959,894.632367140597,674.639998931885,659.496002197266,675.900009918213,23,0,9,12,0,1808.88796861605,1743.16582094248,2173.59112781745,1532.03769976416,1354.38358044624,1940.91667670943,1650.91763281965,1331.14462281158,1246.25718736749,1142.73899401509,1256.3587066764,1947.74980015623,1676.31142949484,1225.88582794884,1032.17488722446,1231.77372343724,1361.96861644118,8961.19609520584,22612.7458138131,21499.5998725775,21613.1009556334,19616.7974978592,15734.3301146664,15644.6394194942,16970.4644160548,20427.2069808153,17480.9555672947,67294.3000230237,57491.5009723417,42612.1955352928,12471.3470326651,9781.38570811067,41541.8573893011,31575.1573355868,21940.3782052532,19993.7516991104,6689.67024661833,28849.7563370503,28365.2602751367,6640.58480663225,2909.82709649391,1690.49460076054,2200.94828397632,1559.83783321641,1347.28562300326,2238.33176013082,2104.84602659382,1513.62660478801,1493.01472610235,1372.13056592643,1561.01484729567,1378.00264556147,1542.25054478544,2256.33174040439,1299.32378472372,1824.79710889472,"","[M+H]+ 893.611",291,4065.61903918885,18056.1036733414,0.225165911358354,609756.510394884,TRUE
"3559",3559,895.118372702148,895.114694898525,895.120914710668,674.63798248291,674.012004394531,675.332004394531,11,0,3,8,0,997.994124705179,665.814545837231,615.490589027604,811.932209193707,798.562046586113,580.160248553753,595.350944752043,836.729023648633,675.035548787564,407.870659294115,672.752866543829,529.984941110015,652.01788472943,456.263682749122,596.422254352068,741.433140875941,677.232667170465,13770.8064130664,13098.1519340128,9928.44658211763,11847.4427322149,10726.6429729946,11381.2276496074,10691.5191046745,12254.16474299,9037.98229984939,10899.755316374,33389.341434883,25688.605437399,18574.621486737,7930.40094548464,5640.82310942628,21305.1173484139,15349.4315358996,16316.1482669413,13003.7649131715,6004.70390948518,12155.1892331578,13843.9292650837,7321.5885884732,1112.71244859654,764.648745366372,937.52788465204,762.435677808192,889.682346118987,1158.73671896224,784.523970751713,782.522465223446,815.000257951021,791.304369526915,856.414068825543,505.519134471565,848.696929016668,1074.34227921565,730.654993573411,706.56088979832,"","[M+H]+ 894.111",291,1428.73507009607,11363.6139747902,0.125728933881921,334992.135780233,TRUE
"4117",4117,1083.05264375955,1083.04963524411,1083.12743776843,535.219001922608,532.527982788086,626.70002532959,22,0,10,9,3,410.555924479133,292.160302808043,443.095000382978,412.591103578235,305.540868835648,420.078282735,339.003328515217,568.008024973795,532.530806899071,362.739189834024,375.361174953403,300.088685252005,414.33581169229,479.191942397505,476.884795003571,387.167626154251,377.116623106878,55004.825831959,55834.8783546221,50443.453163825,47214.9424164381,44294.4919008017,47424.2121266101,40571.2656960157,46863.4268929377,43898.9704575447,41684.696975858,401251.799933296,789.005323159641,573.011977502943,321575.001841425,83633.3024170417,1275583.83157407,201396.956472933,184.943986217491,251086.428755456,399028.113232896,380488.318557904,1078.45188851122,297994.970764581,1548.15551128983,2004.35210424342,2096.15404370026,7927.05181273632,636.036683802421,952.978421002626,811.216242840657,1398.89571080783,30380.6820702615,972.183698061188,1072.62035143961,967.600002848676,839.16078300681,1234.71966113416,3021.76606052197,11217.7431581702,"","[M+H]+ 1082.05",299,5160.80410414672,47323.5163816612,0.109053690400459,4161877.06634907,TRUE
"3202",3202,722.702807145571,722.701109307531,722.706500264828,535.557985687256,535.138985443115,536.450009918213,7,0,0,7,0,744.170405499637,400.351874303073,365.560812914744,446.874485054985,304.676891823299,390.665376367157,390.838473029745,400.227904602885,653.943967248313,340.089285912784,213.070101477206,194.11990556987,196.118910127552,237.497329183389,295.454688370973,163.512386475605,404.576823689044,5430.81792465287,4663.63294436286,4988.42010543775,4707.46388775126,4058.0668851876,4718.00310322046,3407.35562693328,4570.22205328129,3865.93208995908,3620.70276327711,28155.7305700504,386.811716148098,219.518053652898,23642.1454184689,7809.57984502004,82288.4964027554,13163.4163945541,129.669132019083,16888.5819800387,52055.8944423563,36272.6609109541,400.706408915775,62171.0844310493,821.102494350052,549.438899013806,695.93171291224,492.249087341396,389.941887987439,448.79355526214,538.617940101307,486.521089651755,505.710355621896,574.170227483524,553.895474746823,527.675365447998,342.03698319965,625.495872131477,917.186695137372,554.003548423167,"","[M+H]+ 721.696 [2M+3H]3+ 1082.55",299,640.976840164011,4403.06173840636,0.145575256093503,382779.433900509,TRUE
"1230",1230,296.107372417545,296.059424351704,296.170093760267,632.357512969971,580.021019134521,673.99297744751,76,14,10,6,16,21292.2233646456,1098462.33242494,257640.69820373,7900.40971982013,335651.28932476,1747.62762933969,199901.014632519,1330.58780998679,98831.9367378256,9753.1672017702,282051.293426361,534688.616608723,30471.6003498455,9434.53852595895,290656.252461509,50068.4327372164,1422.98182973,83033.4827696962,87009.7721616558,86399.7834508813,79232.0555754192,78150.3702162933,81648.3912411172,77123.0939250454,75564.0872993148,70527.2268427708,71417.9150136001,10270.9197236812,23789.0479071997,14528.3549402614,1929.60258762624,7077.43129964386,8387.99349799007,4022.90591905585,13618.3123312593,7974.02662551496,9540.74040260911,8227.02528101307,3690.03991224723,68960.2608570457,387399.620398481,697790.319854999,254004.479501751,1424098.6061907,523988.805039343,108508.014468162,166178.00246257,496341.31943034,684579.816953838,178863.172015012,339704.948176425,210647.698193297,268560.927242227,965232.712137447,516990.964553179,551853.66135193,"","[M+H]+ 295.103",308,5652.67849989885,79010.6178495794,0.0715432767613643,11978170.9107393,TRUE
"3210",3210,728.94601924425,728.836381802884,729.021109165162,579.390983886719,576.090008239746,649.065983734131,31,0,10,5,15,618.616874050349,682.913661369681,460.434692978859,471.686481378145,721.574725172482,475.196491834087,397.343036396067,652.620419450104,324.196195168929,433.058596458286,459.493802882731,409.925904140063,395.388597559184,492.138283364087,341.652299983323,586.167201244738,327.177260070574,31601.1076633763,29372.11545825,33774.9160533398,33324.4440876235,30042.4534016028,18628.0870070457,24543.8628586701,25446.4233309589,29578.9637603296,23813.4833596434,185.776714326441,320.836161430925,150.310564710642,17049.8412375525,21705.9328713626,28850.371813873,246.52229052186,112.483538818359,133.459703439567,223.620103171095,10967.0455427787,74.1814086914062,35241.0506544491,21994.7118963967,270629.760515988,337835.590205155,36581.9100088191,154158.402439579,113786.961447098,253537.145025131,200992.110657709,831.363199560344,266919.458359907,81851.3011213159,282391.707030023,210946.701669354,143463.843604256,45916.2851384191,149340.463222261,"[93][M]+","[M+H]+ 727.939",322,4796.27758935541,28012.585698084,0.171218667246539,2974814.58965044,TRUE
"4856",4856,1367.55331379595,1367.5399880161,1367.60522144119,634.779019775391,597.673015594482,654.300018768311,13,0,1,8,2,892.643035344779,489.210844336344,584.601359870285,1021.46442379523,1022.32361371489,619.526882456266,487.122282893164,394.238766135648,264.46918619124,404.981397181749,403.380288356915,395.461793182418,648.629030203447,468.362348526716,456.843315925449,575.60972745344,1163.68464534776,9837.03037507832,11267.8129560538,11273.0068516731,10219.8100883076,10056.7648533862,10500.1692193821,9901.07306588441,8972.30001513474,9896.67084264755,8805.79679470137,13992.7579750568,7805.48852784506,23932.9653842109,8160.76797397648,11284.3945962698,56598.028461705,9718.01143238135,6524.35256950557,8347.00598743372,17967.1771435216,35534.5938267186,38171.9870089633,54779.0600653241,900.647165481001,893.825273320079,1048.74936495116,477.414217163343,480.168934224173,177798.37589589,1979.46031827107,34677.2136421036,693.88807318608,655.91285514459,999.200035216287,666.668686973862,1084.18951984984,721.172343894839,1679.94795974251,885.797084154328,"","[M+H]+ 1366.55",331,816.87491736527,10073.0435062249,0.0810951443682795,629482.210325644,TRUE
"436",436,167.091364346028,167.074146909991,167.128717652424,210.201999778748,154.193004570007,261.517990036011,111,16,10,13,2,375985.713590813,59991.8188425548,14551.6965195071,206430.040006198,64144.4235232062,118859.986405527,113246.529238787,20978.2296183981,46906.8148665202,24088.5429451055,41745.7359687332,312548.527089728,13279.5938188042,231860.871892183,218569.455468508,106627.824881338,507538.085799743,830419.290609949,876233.373357758,719995.102305189,810893.950616121,724291.103327703,683126.048988259,669947.208301564,669965.220187256,737013.728970268,685190.77972314,1313427.31362798,1279303.09828417,1316153.15284112,1349570.38199989,1148288.12508538,1311136.3853657,1129093.55537411,1289432.3108203,451279.083653688,1333036.11232797,974480.150547717,1362249.40990701,1136908.51890276,12663.0545529281,19698.902610292,17677.2948023684,11394.4946330184,8625.67383846282,25052.2851321061,9201.37069565058,27656.5030350195,13731.6389832985,17501.3287712359,14848.5240538725,10039.3228816224,13522.2560572776,9711.83580641097,8785.20793900825,15331.2791009405,"","[M+H]+ 166.077",334,73381.0222071603,740707.580638721,0.0990688149078791,25514228.2684942,TRUE
"2541",2541,543.343066879779,543.207749534467,543.414653652898,337.358001861572,298.097992706299,486.526996154785,81,5,6,3,16,9577.88758794777,2058.85875068419,2323.98785573989,5542.93993679682,8457.7898787823,6336.24415711562,4697.71938394507,57606.7394622129,45649.0029145405,3641.70417695865,5432.86803601724,15560.9198856697,4808.0911668092,16115.8017342556,3053.15320401711,3053.14041878656,7558.09633970757,17190.361810318,17241.9331896584,6626.76575405581,18665.593538536,16611.8725750241,15379.3336629967,13802.2277130376,14650.4047520086,12327.5298035724,14704.0194542242,2170.88323118124,3005.21686768697,8753.84978538146,1882.22349248578,5675.0915968832,11363.6439035414,1788.79261153605,4648.56240185474,45798.0514207708,2415.64033374853,2696.92443733414,3465.10168144769,107096.25085694,7442.26449385285,102214.229181375,37504.2111588735,52944.3449846892,314262.773069553,256441.784797143,114038.263539807,24055.3935822397,56875.2535756677,43082.5361767877,33721.6974738752,69893.0743253455,52914.8138222918,17128.6284585181,150831.569248926,27165.3954225574,"","[M+H]+ 542.333",335,3401.2449456869,14720.0042253432,0.231062769658112,1909951.45307571,TRUE
"342",342,153.050622135308,153.040379372571,153.139444569015,204.344006118774,160.924994277954,268.621994628906,107,17,10,12,16,117580.208721238,169820.372877392,118920.64049514,59395.6203888343,55446.2757282586,19286.8571367013,164370.569426698,89758.5362822841,82228.1556893938,37661.9995037959,8201.35645030066,72378.8566680669,10868.7741039729,67568.007123877,108679.662196503,113246.112613415,17065.5031082373,41310.6829636086,36713.746982917,39633.7812945807,36936.2752332701,34379.9006686599,40819.847282377,39281.5878987545,36891.9015947962,26937.2285188125,32381.003755501,20439.6623435861,599.392539579007,82813.2211651281,96375.9598914091,124949.36531485,107108.976708804,120361.307718702,235161.433883192,27916.397777232,33798.3270795124,85110.9600581347,106892.101135424,173369.978709575,140743.668892746,74134.1810847446,98924.2981224669,334260.854408198,165198.071898294,21143.4864073353,121389.294864299,132365.975835823,309478.012398748,132545.137327682,157049.768222813,203983.89869299,111262.844332241,99579.3549111875,135861.197976841,152651.438967801,"","[M+H]+ 152.041",365,4379.88521939866,36528.5956193278,0.119902918388716,5283232.03337673,TRUE
"196",196,127.069504584891,127.068517883212,127.123612542415,254.366989135742,213.340003128052,323.522992935181,55,17,10,13,3,806562.227735669,1773112.62795831,1790601.78215678,1280571.66445209,1691846.38086571,576108.808844034,1721251.78653665,11970.6616783278,1612409.63756998,1454928.14062604,1748966.16949789,1646440.83352346,1200354.08867388,1597731.99395074,1848601.26457781,1379935.32067091,1233862.57825033,1635714.4663671,1577404.85475789,1513163.52486557,1518672.2568272,1481060.470852,1452505.21492368,1380463.01912175,1364469.21514299,1318073.85246683,1291951.80650911,2123043.94078148,1701273.22410492,1881474.58664285,954589.16276487,1966063.42092992,1666588.53816387,1516246.26113706,1502006.52610398,1625325.08058339,930345.527265278,1822387.18799138,975816.805734432,1799804.12244785,5696.21722139332,4348.70098425658,2937.14531046093,3220.27545070198,2664.731385066,4128.63130496514,2710.87624407853,19303.2337182963,36653.8004396309,27238.9599452843,3464.22728569588,3064.39891854695,3976.63364333733,2322.06751973247,2691.06162608244,3838.17718281876,"[3][M]+","[M+H]+ 126.062",386,112950.807010694,1453347.86818341,0.0777176679330563,58501958.1722344,TRUE
"1783",1783,391.131065484592,391.065191269575,391.294751278225,576.2374974823,506.13000289917,631.097019958496,66,16,10,4,1,85525.2920761698,450872.766833348,267183.203866757,269767.708434143,435039.062675089,438408.511386579,427426.118915358,1412.11548606586,751984.157207608,208641.025843269,151660.086933989,324638.427173117,61254.6748138678,505003.187775933,507985.769806523,247453.488730582,304303.786338177,53176.5108404681,49867.2584526699,41762.8362799005,43844.9247897305,49747.4591147011,41103.0862534642,41825.1814246144,45849.1747945633,43886.0210076304,44577.0338544715,1037.29242483154,1518.80887104124,11014.0206719676,722.127695724941,812.091226576641,7878.06084423016,810.580511574013,929.596336388588,7586.32292948663,955.874297492605,754.738476819793,14348.5011651766,788.732494875257,1597.7794319662,2198.27428812757,1827.48817387931,4292.96121772031,1949.23486753295,46848.2232314525,1942.29269776841,5562.21084438513,3147.86848392487,1637.20053742578,1484.43262638003,1030.33857510189,3420.36213193337,3060.76271504164,1119.88439889383,2246.9594438374,"","[M+H]+ 390.124",388,4070.53512832991,45563.9486812214,0.089336750789721,6026721.89272035,TRUE
"1451",1451,332.058608735023,332.030650745505,332.140128752147,576.718998794556,543.162974395752,635.555987243652,22,16,0,1,4,10007.7043454563,84851.4332893843,37627.7980802097,45997.8333801962,71934.1835725412,45883.6498213075,94291.8516171584,13548.5915607959,164974.543894781,31648.7603696063,20600.8203206956,57637.0593068004,8118.21881442116,98327.8924900752,125337.880466293,60134.1069837846,41336.5339435717,7343.44311169332,6334.81314480534,7157.64963489923,6834.30328291045,6671.49151946948,7039.87308690152,6116.50408637581,5819.44131491299,5632.21645344278,6640.1693525578,2193.81444071778,2401.35899012536,3324.49322729551,1626.19446092171,2853.85472067746,3269.2418750599,2580.09111569191,3195.02333402261,5303.72860886371,2776.01458342979,2467.58421578265,20612.736927052,2509.41944671236,1795.81388926346,8176.90875448287,1665.47235001065,3999.33489089885,1986.53676117957,32817.1400968451,1486.7402110852,1657.59676580704,11501.7303607427,1438.2230931979,1900.17852170153,1616.48733595071,1449.34754457731,14282.53586354,1227.52379144786,1722.84783816968,"","[M+H]+ 331.051 [M+H-C3H9N]+ 390.124",388,572.707330672386,6558.99049879687,0.0873163836382198,1221686.7412603,TRUE
"1895",1895,414.14637399911,414.093234660558,414.269410783958,630.469015731812,477.766998901367,653.21102142334,48,9,10,4,16,26061.2961698323,2142.73469114179,6807.70707567036,11812.0139827579,23985.5709015607,856.817344191174,1165.09942100197,551.244249766475,15746.7655125656,19518.4160530611,1403.1064866716,12620.4722304549,47138.8390671636,2526.83839429319,1660.59569034376,1579.07210478795,17088.5971820739,67138.4818563443,66956.5818274801,73108.7091924239,69144.650268036,69352.4654128887,66154.074450545,66816.9172482422,64531.6232135966,65012.0575139339,66222.0481130965,975.870971011696,978.645890944172,19184.002226172,575.120885396004,827.130786536882,1068.98618543055,945.415174406767,1033.60971265336,1055.00402536914,30684.102122545,583.070879018633,230411.767791527,35040.6602941022,147589.586027283,390745.497233637,268209.814553918,219760.245362185,157157.867223532,212247.252991197,123819.367847383,259468.94337445,203987.609007773,335784.365502493,459557.951483428,46507.1231748085,184516.840360322,224271.93225289,892008.452173744,303709.070166943,"[34][M]+","[M+H]+ 413.139",392,2514.42259677533,67443.7609096587,0.0372817672511385,5619808.10133503,TRUE
"3853",3853,976.187787548874,976.185921955134,976.190654983835,697.529028015137,696.69898727417,698.265995483398,11,0,8,3,0,1809.84081043596,1046.75447893962,659.614672842303,609.711640873924,307.571896851994,472.231175076283,1179.77431150898,937.343513081471,417.547728065401,432.958152133971,573.814985848591,747.934947205707,745.690810869315,421.322574287653,304.986304787121,293.521447906271,456.477049987763,16664.9626074526,15273.8619953289,10921.6586216607,12122.8055049817,14555.9510215279,13084.5483586192,11544.4078435041,18134.3391516942,16127.7999055125,11530.7801271044,749.69955522434,794.014660998713,352987.599750515,996.25458643958,573.255905978382,634.960507891008,307290.535439114,130246.62282254,840.680932896584,493.727542350069,803.219961322766,472.625978395343,1523.67488451036,649.362749146298,645.693856080373,613.783553133408,708.389452222611,542.671564508762,716.232920457237,661.491046020761,616.853988285443,555.571245421256,517.317085046255,3310.55659839378,580.526119630354,642.819372706514,2102.33379842288,444.369615621865,542.398428929349,"","[M+H]+ 975.18",416,2508.18768608498,13996.1115137386,0.179206037592865,963635.455560292,TRUE
"121",121,110.009162737779,110.008801596489,110.009522968033,721.312016143799,718.44,750.347980804443,61,17,10,13,16,164238.237558741,239123.200232387,109527.327948362,174049.690165571,89784.8112791218,148804.105550408,113695.690181664,95045.2848577383,35229.0380682581,84296.1515453586,103206.490618153,165030.501465426,168801.256078203,142370.513403607,120530.898909107,340733.494059105,104093.462389585,140102.554362982,132123.480813171,135842.379546487,130462.850726782,125040.405301281,116531.713870391,120730.688012028,125047.443382215,120120.139324889,111623.311495125,231022.133981064,181926.869974084,130791.962212265,149417.075759838,212324.599608423,190502.974731638,168995.2548071,87941.1809471863,150568.203603784,174884.513714743,185437.171377875,169204.265617642,156083.1456011,163945.609443112,146852.766767596,154663.777861912,67685.6039064899,98380.6687805452,167430.792042464,125425.007581876,87515.2847362566,70454.6948471107,147055.06301373,114912.594941854,82217.417552544,112560.188571,71943.17528883,125724.150670589,84247.2339232342,"","[M+H]+ 109.002 [M+H-HCOOH-HCOOH]+ 201.004",429,8901.36482296089,125762.496683535,0.0707791675395887,7666298.50301203,TRUE
"126",126,111.01020981617,111.009521943217,111.010795957765,720.69998336792,718.44,722.583016357422,39,12,9,11,7,15451.5633246257,28055.5634358275,11011.3671459258,15898.1488286763,11439.6264264692,15471.8919719263,11592.5198765146,10643.3401091651,5425.78298734888,10377.6896026172,9378.5127519165,13345.7788994405,16530.2864134982,14098.0538320048,14517.953568086,39619.0665325412,7905.0521438517,14400.0933598647,9652.19604961574,15726.8490127742,11747.9995578093,9919.51189596858,11552.2007736211,8754.85181808472,10757.4315126134,10399.1454711499,13062.9133932292,28302.866849592,19810.5472687219,13718.3024149016,9110.55318237748,21383.8603894546,20120.2067639226,18670.7705461549,10539.3876112302,16759.5230152868,19970.1344896257,17185.1453290433,13495.062431071,11698.548752591,12502.9971009144,17196.6427092394,15135.4645787676,7333.54123130286,6731.24706085771,18340.8710726617,15079.3769775385,10564.1026362777,448.148095765939,17758.2313005993,13528.7002015933,364.857853400211,10593.5767686288,7766.43874626607,11017.9737147489,10030.4916661431,"","[M+H]+ 110.005",429,2208.58073825342,11597.3192844731,0.190438900928626,761892.961453845,TRUE
"1545",1545,347.036734265622,346.96943754894,347.038220058848,200.786003055573,121.226003227234,236.716993789673,52,16,10,1,0,142306.462241113,13140.8228739381,752026.433634711,741328.075710627,475364.339553192,557650.89644026,480767.23392424,1125.44890341174,59418.838851906,428466.733061615,468577.886442466,57444.014841786,652233.989329865,556554.648737907,741890.023394823,1067545.23015297,60795.8716351329,316440.688835147,309845.113249979,307235.64965927,313131.470459389,305525.816650618,272999.673665807,257997.876750989,256856.458364872,290903.910554326,284228.492244504,5265.58978829708,6220.34194249604,8812.96392180293,5819.05286749584,1339.09802393141,4374.7858656873,1380.41514855262,237813.267058541,3179.37057596248,3237.4730550751,2636.92713858237,2764.91383851999,1406.88093234229,1048.34698396304,966.826679412276,683.736556753982,693.825908818006,551.915159220062,1492.68087932933,754.642242876056,14257.3545276795,825.606013961136,937.875724226024,687.155941890553,683.473160807742,582.461596268549,710.922181714217,1075.10753878736,903.319634926447,"[30][M]+","[M+H]+ 346.026",447,22580.455144426,291516.51504349,0.0774585794600944,10482908.4310528,TRUE
"132",132,112.087429396836,112.075846417444,112.112440496861,556.103009262085,517.538005218506,642.466022033691,72,17,10,13,10,363818.07837161,443832.473970525,385369.939802194,421813.710769323,438513.583091528,209114.938822668,516317.603645721,22477.6478485856,570809.012657038,336497.588838995,356547.385306377,493812.289629071,218339.742095172,453044.222489772,472817.342865648,333340.508839135,412833.13992875,320930.595100205,312147.846972309,310866.350024566,295983.92382212,285142.436313417,283336.91155538,272481.204797892,269490.724481642,254183.897247401,255588.414402612,106707.712575988,226474.915285195,55059.1179944043,262807.223832843,164003.202495904,149592.634953347,112673.332984269,61554.3194640093,137674.118776727,97292.2214577848,186805.900778566,126415.814727843,153016.354382671,22299.8977312888,8754.32382292967,6064.98373001814,27701.610125709,14585.2632941519,25447.1334436642,17653.9335287113,15720.8272379872,5231.92982311174,7703.72818733752,11139.1488934383,5152.75427617133,14955.6699010986,13455.5537182465,13173.2545347715,9540.38241532764,"","[M+H]+ 111.08",450,23622.3494560375,286015.230471754,0.0825912292050836,11368108.7780632,TRUE
"3023",3023,663.839385891094,663.837881596432,663.84987820911,445.254005584717,444.154994812012,526.939021453857,12,0,0,0,8,368.488941668998,556.287005948169,224.527438118821,321.759321352001,308.720024305551,269.087604608254,417.734915806213,472.574051819609,372.216389221249,302.936245507137,241.870974193327,249.480761021764,409.94218170438,291.123855027038,188.305511474609,225.601491174661,359.042991908339,489.752003373578,399.12730146423,427.087501114506,392.787682384109,322.784909733944,497.546882414152,301.013179768639,524.526712984397,254.711230266501,287.328269851648,313.744794803439,304.402909870434,268.266585483037,598.034423013218,223.099757825128,238.743360995936,131.579903777922,127.386333245784,170.892311457545,351.981800294481,230.451598797366,216.668989963209,212.827541774067,638.043760164524,13256.3476895911,28767.980115812,566.22617537299,675.703353108838,13533.4290643417,744.601453930426,23103.1193672167,726.98812070316,19827.4276398844,781.274507909942,57247.9994378878,532.25065414541,77924.7287556231,1259.27990470386,67292.9787199861,"","[M+H]+ 662.832",472,95.661868807128,389.66656733557,0.245496731888591,319742.824409899,TRUE
"2594",2594,552.536377687953,552.535414477541,552.537716488303,1019.18496536255,1019.17696807861,1019.42697875977,56,17,10,13,16,348677.604487376,346271.574159915,351168.623835797,349144.181479568,334613.033703999,352853.007183861,347960.565555096,347448.245156651,344899.42158653,341689.391635683,337590.341428789,340480.591899861,334853.770844042,319800.193300724,336679.710267078,337889.398326386,329959.321206808,352252.688414942,343451.32259797,353217.79136189,351849.546547099,343227.333784916,336292.468239557,337973.86921674,339656.381978176,341119.115927274,327555.61984493,349881.310629845,339898.702372069,351820.993167433,350550.925961137,349231.14415567,337992.78034305,332556.520552527,327659.235196222,332843.103626831,335481.416842071,335106.357463002,324899.392558661,327345.162154328,337919.024791636,353092.447224368,342916.232632399,345000.32239242,349062.616453333,343768.61399954,358835.34867899,335460.036384247,348825.154348937,346091.921098124,340519.50434869,336539.385959533,339660.302850252,341908.174111084,325907.203567028,337301.784842231,"[61][M]+","[M+H]+ 551.529",483,8102.99039482887,342659.613791349,0.0236473458461402,19106650.2326773,TRUE
"3020",3020,663.454410086252,663.453248829569,663.455959797109,1019.18496536255,1019.17696807861,1019.42697875977,56,17,10,13,16,319010.888425518,310146.259834008,314696.406034665,315593.301597627,287433.603992733,306088.302370093,304804.783456434,300745.928232819,295298.54341003,296911.360785907,286691.617048112,287398.803366244,282828.366460936,275255.803240429,286873.661180247,280328.250736811,274875.985695557,323191.140534932,316706.926046149,319565.028261915,309166.454441656,298870.402855494,292701.307456548,290068.030264052,291752.426582304,291647.403007475,274905.820654197,320886.673545485,304536.422756195,314656.089839881,307254.478694363,303996.993203759,292297.326216996,285094.845961869,277370.363445445,284519.31475046,284648.258334127,286617.159885276,259815.412341714,277194.737099517,309235.070273012,313837.66309749,306749.437619448,300052.459531724,311234.324577749,291233.31575641,305086.134686708,301044.095328992,302582.794531703,305298.412400755,296671.100436557,290470.083424395,295928.004079407,298939.904534072,272227.378887355,275783.705693901,"[85][M]+","[M+H]+ 662.447",483,15624.4421823652,300857.494010472,0.0519330330585726,16608818.7669077,TRUE
