"","node1_mic","node2_mic","MIC","pMIC","regression","p_regression"
"40248","OTU196900578","OTU196900547",0.394895099856365,0.047,0.697297297297297,0.00557088049909551
"40249","OTU196900580","OTU196900547",NA,NA,-0.713513513513513,0.0450250488685923
"40250","OTU196900582","OTU196900547",0.160112494299011,0.663,0.392523364485981,0.547181720169603
"40251","OTU196900588","OTU196900547",0.402827187811384,0.056,-1.25641025641026,0.0330491252974527
"40252","OTU196900589","OTU196900547",NA,NA,-1.32416502946955,0.0325820968435306
"40253","OTU196900590","OTU196900547",0.256981189242354,0.167,-1.32530120481928,0.0117244307530014
"40254","OTU196900591","OTU196900547",0.256981189242354,0.208,0.498533724340176,0.54666780350791
"40255","OTU196900592","OTU196900547",0.321023828688051,0.143,-1.71710526315789,0.00495860156614384
"40256","OTU196900594","OTU196900547",0.256981189242354,0.188,-1.32530120481928,0.0117244307530015
"40257","OTU196900596","OTU196900547",0.321023828688051,0.134,0.0636604774535808,0.935996113089
"40258","OTU196900597","OTU196900547",0.74959525725948,0.002,-1.85945945945946,0.0793282881573563
"40259","OTU196900598","OTU196900547",0.160112494299011,0.621,-0.791277258566978,0.166392784004979
"40260","OTU196900599","OTU196900547",0.2074985173809,0.105,0.318918918918918,0.266408597011575
"40261","OTU196900600","OTU196900547",0.204204398445214,0.291,-1.35,0.00388469301357327
"40262","OTU196900601","OTU196900547",0.0853909499132791,0.804,-0.681159420289855,0.0021034575568616
"40263","OTU196900603","OTU196900547",0.160112494299011,0.638,-1.45,0.00876962873817697
"40264","OTU196900604","OTU196900547",0.204204398445214,0.267,-1.35,0.00388469301357328
"40265","OTU196900605","OTU196900547",0.204204398445214,0.399,0.85632183908046,0.313008073628955
"40266","OTU196900606","OTU196900547",0.402827187811384,0.057,-0.379690949227373,0.615665242249974
"40267","OTU196900608","OTU196900547",0.256981189242354,0.16,-1.53924914675768,0.00443950259861717
"40268","OTU196900611","OTU196900547",0.174454647914913,0.466,-1.26062322946176,0.00121278162796682
"40269","OTU196900612","OTU196900547",0.204204398445214,0.299,-1.35,0.00388469301357326
"40270","OTU196900613","OTU196900547",0.120101757808984,0.757,-0.959677419354839,0.00229648801947783
"40271","OTU196900614","OTU196900547",0.160112494299011,0.671,-1.55631399317406,0.0135289657135696
"40272","OTU196900616","OTU196900547",0.120101757808984,0.743,-0.959677419354839,0.00229648801947783
"40273","OTU196900618","OTU196900547",0.128884118981421,0.798,-0.718390804597702,0.364834437390642
"40274","OTU196900619","OTU196900547",0.160112494299011,0.651,-1.22287390029326,0.0788697230730617
"40275","OTU196900620","OTU196900547",0.402827187811384,0.031,0.918088737201365,0.0502744221730829
"40276","OTU196900623","OTU196900547",0.0853909499132791,0.78,-0.77292576419214,0.00118917586157171
"40277","OTU196900624","OTU196900547",0.0853909499132791,0.86,-0.899563318777293,0.00582921146345505
"40278","OTU196900628","OTU196900547",0.0853909499132791,0.808,-0.681159420289855,0.00210345755686158
"40279","OTU196900630","OTU196900547",0.120101757808984,0.74,-0.959677419354839,0.00229648801947784
"40280","OTU196900631","OTU196900547",0.256981189242354,0.179,-1.53924914675768,0.00443950259861717
"40281","OTU196900635","OTU196900547",0.05421400772308,0.954,-0.682692307692308,0.00713304909099804
"40282","OTU196900648","OTU196900547",0.174454647914913,0.329,0.125,0.670269653200648
"40283","OTU196900655","OTU196900547",0.2074985173809,0.087,0.0162162162162163,0.956121429234909
"40284","OTU196900656","OTU196900547",0.2074985173809,0.089,0.318918918918919,0.266408597011573
"40285","OTU196900658","OTU196900547",0.2074985173809,0.083,0.0162162162162162,0.956121429234909
"40286","OTU196900661","OTU196900547",0.517801507414013,0.007,1.01621621621622,0.00119636503284236
"40287","OTU196900662","OTU196900547",0.2074985173809,0.09,0.0162162162162162,0.956121429234909
"40288","OTU196900663","OTU196900547",0.394895099856365,0.055,0.621621621621622,0.0176340733174246
"40289","OTU196900667","OTU196900547",0.74959525725948,0.002,0.9125,5.35404882703367e-06
"40290","OTU196900672","OTU196900547",0.74959525725948,0.004,-0.375,0.359557645177233
"40291","OTU196900558","OTU196900551",0.174454647914913,0.308,0.0952380952380953,0.602476155308042
"40292","OTU196900559","OTU196900551",0.226000244384916,0.415,-0.625531914893617,0.1459294253482
"40293","OTU196900561","OTU196900551",0.305958492868041,0.096,0.12241653418124,0.606174715491937
"40294","OTU196900563","OTU196900551",0.174454647914913,0.282,-0.396825396825397,0.0412768936928875
"40295","OTU196900565","OTU196900551",0.174454647914913,0.275,0.0952380952380953,0.602476155308042
"40296","OTU196900569","OTU196900551",0.160112494299011,0.684,0.585365853658536,0.276264453212571
"40297","OTU196900571","OTU196900551",0.192829283905619,0.295,-0.0714285714285716,0.763816430551249
"40298","OTU196900573","OTU196900551",0.192829283905619,0.311,0.285714285714286,0.21494612068098
"40299","OTU196900578","OTU196900551",0.174454647914913,0.281,-0.130365659777424,0.47632593446998
"40300","OTU196900580","OTU196900551",0.139438576795409,0.628,-0.443333333333333,0.0490133936443887
"40301","OTU196900582","OTU196900551",0.303165634488916,0.194,0.546875,0.180973553451787
"40302","OTU196900588","OTU196900551",0.159262221081593,0.66,-1.2027972027972,0.000606697653071936
"40303","OTU196900589","OTU196900551",0.159262221081593,0.715,-0.769161406672678,0.0677143918297616
"40304","OTU196900590","OTU196900551",0.0793039725984684,0.951,0.0861423220973784,0.823420735821554
"40305","OTU196900591","OTU196900551",0.160112494299011,0.688,0.492788461538462,0.346566181217994
"40306","OTU196900592","OTU196900551",0.303165634488916,0.168,-0.818918918918919,0.0482392498245613
"40307","OTU196900594","OTU196900551",0.226000244384916,0.369,-0.356770833333333,0.345061312587889
"40308","OTU196900596","OTU196900551",0.159262221081593,0.772,0.414847161572053,0.420212111178597
"40309","OTU196900597","OTU196900551",0.192829283905619,0.543,-0.322072072072072,0.550134629799409
"40310","OTU196900598","OTU196900551",0.151835501362341,0.709,0.0341064120054571,0.929237850671601
"40311","OTU196900599","OTU196900551",0.100398452969642,0.879,-0.397456279809221,0.0151103465583229
"40312","OTU196900600","OTU196900551",0.159262221081593,0.584,-0.519148936170213,0.117572409699936
"40313","OTU196900601","OTU196900551",0.159262221081593,0.516,-0.435197817189632,0.00342745358239596
"40314","OTU196900603","OTU196900551",0.0753959373497118,1,-0.356756756756757,0.36642768671494
"40315","OTU196900604","OTU196900551",0.100398452969642,0.889,-0.29940119760479,0.384265421839802
"40316","OTU196900605","OTU196900551",0.159262221081593,0.798,0.260162601626016,0.635549778693278
"40317","OTU196900606","OTU196900551",0.160112494299011,0.709,-0.0381355932203389,0.942288192679074
"40318","OTU196900608","OTU196900551",0.159262221081593,0.647,-0.564864864864865,0.141031101255761
"40319","OTU196900611","OTU196900551",0.321023828688051,0.105,-0.0359281437125749,0.918180198337256
"40320","OTU196900612","OTU196900551",0.10224356360985,0.824,-0.110778443113773,0.750967210550282
"40321","OTU196900613","OTU196900551",0.192829283905619,0.291,0.119047619047619,0.615270381946411
"40322","OTU196900614","OTU196900551",0.226000244384916,0.403,-0.585815602836879,0.175860541275106
"40323","OTU196900616","OTU196900551",0.192829283905619,0.308,-0.0476190476190477,0.841405926731838
"40324","OTU196900618","OTU196900551",0.160112494299011,0.675,0.103365384615385,0.839149616972809
"40325","OTU196900619","OTU196900551",0.100398452969642,0.922,-0.127340823970038,0.787692075180452
"40326","OTU196900620","OTU196900551",0.100398452969642,0.894,-0.0625000000000001,0.852248901532729
"40327","OTU196900623","OTU196900551",0.0793039725984684,0.927,-0.166666666666667,0.355992146133985
"40328","OTU196900624","OTU196900551",0.159262221081593,0.469,-0.526946107784431,0.0119816682549297
"40329","OTU196900628","OTU196900551",0.0793039725984684,0.94,0,1
"40330","OTU196900630","OTU196900551",0.226000244384916,0.299,-0.574468085106383,0.00466111582944955
"40331","OTU196900631","OTU196900551",0.100398452969642,0.91,-0.508108108108108,0.189666702496571
"40332","OTU196900635","OTU196900551",0.0853909499132791,0.916,-0.333333333333333,0.0491258937879371
"40333","OTU196900648","OTU196900551",0.159262221081593,0.525,-0.458083832335329,0.00320178158565488
"40334","OTU196900655","OTU196900551",0.100398452969642,0.866,-0.397456279809221,0.0151103465583229
"40335","OTU196900656","OTU196900551",0.100398452969642,0.888,-0.397456279809221,0.0151103465583229
"40336","OTU196900658","OTU196900551",0.174454647914913,0.302,0.0952380952380952,0.602476155308042
"40337","OTU196900661","OTU196900551",0.139438576795409,0.636,-0.0779014308426073,0.743715807128848
"40338","OTU196900662","OTU196900551",0.174454647914913,0.295,0.0952380952380952,0.602476155308042
"40339","OTU196900663","OTU196900551",0.174454647914913,0.29,0.0031796502384738,0.986292648757217
"40340","OTU196900667","OTU196900551",0.174454647914913,0.296,-0.119047619047619,0.513588610811062
"40341","OTU196900672","OTU196900551",0.174454647914913,0.307,-0.396825396825397,0.0412768936928875
"40342","OTU196900559","OTU196900558",0.256981189242354,0.174,-1.74744027303754,0.00371746020956182
"40343","OTU196900561","OTU196900558",0.139438576795409,0.425,-0.165938864628821,0.66241757635555
"40344","OTU196900563","OTU196900558",0.74959525725948,0.002,1.075,0.00160289950275291
"40345","OTU196900565","OTU196900558",0.74959525725948,0.005,0.9,0.0144076802863482
"40346","OTU196900569","OTU196900558",0.256981189242354,0.219,1.41954022988506,0.080785687004998
"40347","OTU196900571","OTU196900558",0.0760098536627822,0.918,-0.777292576419214,0.0232340340667811
"40348","OTU196900573","OTU196900558",0.74959525725948,0.001,0.6,0.160027930116073
"40349","OTU196900578","OTU196900558",0.394895099856365,0.057,0.621621621621622,0.0176340733174246
"40350","OTU196900580","OTU196900558",NA,NA,-0.789189189189189,0.0232920496790692
"40351","OTU196900582","OTU196900558",0.160112494299011,0.67,0.43613707165109,0.502769686928241
"40352","OTU196900588","OTU196900558",0.402827187811384,0.052,-1.25641025641026,0.0330491252974527
"40353","OTU196900589","OTU196900558",NA,NA,-1.32416502946955,0.0325820968435306
"40354","OTU196900590","OTU196900558",0.256981189242354,0.18,-1.32530120481928,0.0117244307530015
"40355","OTU196900591","OTU196900558",0.256981189242354,0.206,0.457478005865103,0.580659210569446
"40356","OTU196900592","OTU196900558",0.321023828688051,0.143,-1.71710526315789,0.00495860156614384
"40357","OTU196900594","OTU196900558",0.256981189242354,0.18,-1.32530120481928,0.0117244307530015
"40358","OTU196900596","OTU196900558",0.321023828688051,0.134,0.0636604774535808,0.935996113089
"40359","OTU196900597","OTU196900558",0.74959525725948,0.007,-1.85945945945946,0.0793282881573563
"40360","OTU196900598","OTU196900558",0.160112494299011,0.615,-0.791277258566978,0.166392784004979
"40361","OTU196900599","OTU196900558",0.2074985173809,0.093,0.0162162162162156,0.956121429234911
"40362","OTU196900600","OTU196900558",0.204204398445214,0.274,-1.35,0.00388469301357326
"40363","OTU196900601","OTU196900558",0.0853909499132791,0.799,-0.681159420289855,0.0021034575568616
"40364","OTU196900603","OTU196900558",0.160112494299011,0.646,-1.45,0.00876962873817697
"40365","OTU196900604","OTU196900558",0.204204398445214,0.286,-1.35,0.00388469301357328
"40366","OTU196900605","OTU196900558",0.204204398445214,0.395,0.735632183908046,0.388912681769552
"40367","OTU196900606","OTU196900558",0.402827187811384,0.042,-0.379690949227373,0.615665242249974
"40368","OTU196900608","OTU196900558",0.256981189242354,0.15,-1.53924914675768,0.00443950259861717
"40369","OTU196900611","OTU196900558",0.174454647914913,0.483,-1.26062322946176,0.00121278162796682
"40370","OTU196900612","OTU196900558",0.204204398445214,0.3,-1.35,0.00388469301357326
"40371","OTU196900613","OTU196900558",0.120101757808984,0.741,-0.959677419354839,0.00229648801947783
"40372","OTU196900614","OTU196900558",0.160112494299011,0.67,-1.55631399317406,0.0135289657135697
"40373","OTU196900616","OTU196900558",0.120101757808984,0.78,-0.959677419354839,0.00229648801947783
"40374","OTU196900618","OTU196900558",0.128884118981421,0.795,-0.316091954022989,0.694324660614941
"40375","OTU196900619","OTU196900558",0.160112494299011,0.683,-1.22287390029326,0.0788697230730617
"40376","OTU196900620","OTU196900558",0.402827187811384,0.028,0.870307167235495,0.0659971718331953
"40377","OTU196900623","OTU196900558",0.0853909499132791,0.801,-0.77292576419214,0.00118917586157171
"40378","OTU196900624","OTU196900558",0.0853909499132791,0.829,-0.899563318777293,0.00582921146345505
"40379","OTU196900628","OTU196900558",0.0853909499132791,0.8,-0.681159420289855,0.00210345755686158
"40380","OTU196900630","OTU196900558",0.120101757808984,0.775,-0.959677419354839,0.00229648801947784
"40381","OTU196900631","OTU196900558",0.256981189242354,0.169,-1.53924914675768,0.00443950259861718
"40382","OTU196900635","OTU196900558",0.05421400772308,0.951,-0.682692307692308,0.00713304909099804
"40383","OTU196900648","OTU196900558",0.174454647914913,0.389,-0.144230769230769,0.622766654621031
"40384","OTU196900655","OTU196900558",0.2074985173809,0.101,-0.210810810810811,0.46941357201095
"40385","OTU196900656","OTU196900558",0.2074985173809,0.086,0.0162162162162163,0.956121429234909
"40386","OTU196900658","OTU196900558",0.2074985173809,0.09,0.318918918918919,0.266408597011573
"40387","OTU196900661","OTU196900558",0.517801507414013,0.015,0.94054054054054,0.00403995735604403
"40388","OTU196900662","OTU196900558",0.2074985173809,0.099,0.318918918918919,0.266408597011573
"40389","OTU196900663","OTU196900558",0.394895099856365,0.043,0.697297297297297,0.00557088049909551
"40390","OTU196900667","OTU196900558",0.74959525725948,0.005,0.7375,0.00260973368862995
"40391","OTU196900672","OTU196900558",0.74959525725948,0.005,-0.725,0.0608651345876357
"40392","OTU196900561","OTU196900559",0.139438576795409,0.74,0.0185185185185185,0.905858113143071
"40393","OTU196900563","OTU196900559",0.256981189242354,0.181,-0.271638541099619,0.00743516259647436
"40394","OTU196900565","OTU196900559",0.256981189242354,0.188,-0.256396298312466,0.0133105719895494
"40395","OTU196900569","OTU196900559",0.160112494299011,0.853,-0.124681933842239,0.739080960549815
"40396","OTU196900571","OTU196900559",0.291691997138059,0.216,0.121794871794872,0.4302999872464
"40397","OTU196900573","OTU196900559",0.256981189242354,0.236,-0.292868807838868,0.0340066142496962
"40398","OTU196900578","OTU196900559",0.321023828688051,0.137,-0.288557213930348,0.00495860156614382
"40399","OTU196900580","OTU196900559",NA,NA,-0.33696190004948,0.00855352849961196
"40400","OTU196900582","OTU196900559",0.257831462459772,0.246,0.212588310854207,0.484494362942888
"40401","OTU196900588","OTU196900559",0.257831462459772,0.25,0.205361930294906,0.514341024013035
"40402","OTU196900589","OTU196900559",0.508725674387315,0.058,-0.499005964214712,0.10751631375311
"40403","OTU196900590","OTU196900559",0.151835501362341,0.789,0.0814196242171191,0.74946110158789
"40404","OTU196900591","OTU196900559",0.256981189242354,0.408,-0.497005988023952,0.159389792920802
"40405","OTU196900592","OTU196900559",0.257831462459772,0.257,0.157407407407407,0.590975366295364
"40406","OTU196900594","OTU196900559",0.408327221417673,0.048,0.234875444839858,0.402416826864964
"40407","OTU196900596","OTU196900559",0.160112494299011,0.765,0.479007633587786,0.146328041044264
"40408","OTU196900597","OTU196900559",0.689391746743088,0.015,0.768100163309744,0.019449996871654
"40409","OTU196900598","OTU196900559",0.257831462459772,0.204,0.085409252669039,0.763826415527473
"40410","OTU196900599","OTU196900559",0.256981189242354,0.171,-0.296296296296296,0.00371746020956182
"40411","OTU196900600","OTU196900559",0.160112494299011,0.695,-0.276395798783859,0.211018039054445
"40412","OTU196900601","OTU196900559",0.174454647914913,0.486,-0.335902376364804,0.00114963911736813
"40413","OTU196900603","OTU196900559",0.256981189242354,0.442,0.237268518518518,0.358376389992622
"40414","OTU196900604","OTU196900559",0.0753959373497118,1,-0.0347222222222222,0.87930208311196
"40415","OTU196900605","OTU196900559",0.256981189242354,0.516,0.0534351145038167,0.886715025671175
"40416","OTU196900606","OTU196900559",0.160112494299011,0.862,0.571005917159763,0.0912995424269294
"40417","OTU196900608","OTU196900559",0.370506500549505,0.148,0.375,0.134789313526393
"40418","OTU196900611","OTU196900559",0.256981189242354,0.262,-0.113805047006433,0.596479622933189
"40419","OTU196900612","OTU196900559",0.160112494299011,0.68,0.0868055555555555,0.703465296743308
"40420","OTU196900613","OTU196900559",0.370506500549505,0.092,0.041025641025641,0.792950223314612
"40421","OTU196900614","OTU196900559",0.257831462459772,0.228,0.565957446808511,0.0348874081550273
"40422","OTU196900616","OTU196900559",0.370506500549505,0.068,0.157692307692308,0.302588621822529
"40423","OTU196900618","OTU196900559",0.0753959373497118,1,0.109884596086302,0.743968715552946
"40424","OTU196900619","OTU196900559",0.370506500549505,0.146,0.518946692357097,0.106159283927456
"40425","OTU196900620","OTU196900559",0.151835501362341,0.79,-0.432098765432099,0.0491023464179527
"40426","OTU196900623","OTU196900559",0.321023828688051,0.123,-0.00512820512820519,0.966326677589145
"40427","OTU196900624","OTU196900559",0.305958492868041,0.127,0.283333333333333,0.049446840390042
"40428","OTU196900628","OTU196900559",0.120101757808984,0.794,-0.102127659574468,0.393517242791524
"40429","OTU196900630","OTU196900559",0.139438576795409,0.724,0.0671296296296296,0.666966749371308
"40430","OTU196900631","OTU196900559",0.257831462459772,0.216,0.415509259259259,0.0934901304654722
"40431","OTU196900635","OTU196900559",0.159262221081593,0.7,-0.238297872340426,0.0305343012529181
"40432","OTU196900648","OTU196900559",0.321023828688051,0.125,-0.288557213930348,0.00495860156614382
"40433","OTU196900655","OTU196900559",0.256981189242354,0.188,-0.296296296296296,0.00371746020956182
"40434","OTU196900656","OTU196900559",0.256981189242354,0.188,-0.296296296296296,0.00371746020956181
"40435","OTU196900658","OTU196900559",0.256981189242354,0.168,-0.296296296296296,0.00371746020956181
"40436","OTU196900661","OTU196900559",0.370506500549505,0.063,-0.38750690989497,0.00300349867024868
"40437","OTU196900662","OTU196900559",0.256981189242354,0.162,-0.296296296296296,0.00371746020956181
"40438","OTU196900663","OTU196900559",0.321023828688051,0.11,-0.288557213930348,0.00495860156614382
"40439","OTU196900667","OTU196900559",0.256981189242354,0.189,-0.280092592592593,0.0074299343841153
"40440","OTU196900672","OTU196900559",0.256981189242354,0.164,-0.280092592592593,0.0074299343841153
"40441","OTU196900563","OTU196900561",0.139438576795409,0.393,-0.750778816199377,2.12985754165355e-05
"40442","OTU196900565","OTU196900561",0.0760098536627822,0.919,-0.238095238095238,0.248586689749621
"40443","OTU196900569","OTU196900561",0.305958492868041,0.198,0.37243947858473,0.591579088600385
"40444","OTU196900571","OTU196900561",0.305958492868041,0.1,0.380208333333333,0.1799203408514
"40445","OTU196900573","OTU196900561",0.036235474077103,1,-0.14957264957265,0.586651306767956
"40446","OTU196900578","OTU196900561",0.0495760387037475,1,-0.244791666666667,0.269474448233639
"40447","OTU196900580","OTU196900561",0.036235474077103,1,-0.81981981981982,0.000117944259092229
"40448","OTU196900582","OTU196900561",0.256981189242354,0.283,0.787709497206704,0.112071470533333
"40449","OTU196900588","OTU196900561",0.0760098536627822,0.928,-0.953271028037383,0.0319450889584979
"40450","OTU196900589","OTU196900561",0.0753959373497118,1,-0.681818181818182,0.161914770955155
"40451","OTU196900590","OTU196900561",0.160112494299011,0.64,-0.58139534883721,0.199935783288689
"40452","OTU196900591","OTU196900561",0.128884118981421,0.839,-0.333333333333333,0.615592838495978
"40453","OTU196900592","OTU196900561",0.291691997138059,0.186,-1.23968565815324,0.0105914576377384
"40454","OTU196900594","OTU196900561",0.226000244384916,0.34,-0.869646182495345,0.044759376068645
"40455","OTU196900596","OTU196900561",0.160112494299011,0.716,0.909090909090909,0.133903961412735
"40456","OTU196900597","OTU196900561",0.139438576795409,0.777,-0.832402234636872,0.206279815740581
"40457","OTU196900598","OTU196900561",0.139438576795409,0.732,-1.01505376344086,0.0220850816601694
"40458","OTU196900599","OTU196900561",0.120101757808984,0.739,-0.576271186440678,0.00229648801947784
"40459","OTU196900600","OTU196900561",0.139438576795409,0.654,-0.672727272727273,0.0979125415394829
"40460","OTU196900601","OTU196900561",0.174454647914913,0.282,-0.750778816199377,2.12985754165355e-05
"40461","OTU196900603","OTU196900561",0.305958492868041,0.124,0.352688172043011,0.471235687191453
"40462","OTU196900604","OTU196900561",0.128085278891394,0.734,-0.577272727272727,0.162477733284618
"40463","OTU196900605","OTU196900561",0.139438576795409,0.803,-0.670391061452514,0.327103258427616
"40464","OTU196900606","OTU196900561",0.305958492868041,0.168,-0.278219395866455,0.673676076959937
"40465","OTU196900608","OTU196900561",0.160112494299011,0.617,-0.791397849462366,0.0890299668468541
"40466","OTU196900611","OTU196900561",0.296329966157392,0.135,-0.099099099099099,0.811851746845068
"40467","OTU196900612","OTU196900561",0.139438576795409,0.636,0.237288135593221,0.580465492220961
"40468","OTU196900613","OTU196900561",0.139438576795409,0.647,-0.322033898305085,0.261503764192365
"40469","OTU196900614","OTU196900561",0.0753959373497118,1,-0.0778688524590166,0.888299171861141
"40470","OTU196900616","OTU196900561",0.305958492868041,0.098,0.380208333333333,0.1799203408514
"40471","OTU196900618","OTU196900561",0.0760098536627822,0.945,-0.118705035971223,0.848888336099672
"40472","OTU196900619","OTU196900561",0.139438576795409,0.772,-0.732394366197183,0.207406845914656
"40473","OTU196900620","OTU196900561",0.0760098536627822,0.916,-0.461824953445065,0.250227598272635
"40474","OTU196900623","OTU196900561",0.05421400772308,0.951,-0.354166666666667,0.0990638970983522
"40475","OTU196900624","OTU196900561",0.139438576795409,0.665,0.0169491525423728,0.954140074605977
"40476","OTU196900628","OTU196900561",0.05421400772308,0.962,-0.238095238095238,0.248586689749621
"40477","OTU196900630","OTU196900561",0.139438576795409,0.663,0.0885416666666666,0.763417379572774
"40478","OTU196900631","OTU196900561",0.139438576795409,0.723,0.3,0.541850924332681
"40479","OTU196900635","OTU196900561",0.120101757808984,0.764,-0.576271186440678,0.00229648801947783
"40480","OTU196900648","OTU196900561",0.0853909499132791,0.832,-0.536458333333333,0.00582921146345507
"40481","OTU196900655","OTU196900561",0.120101757808984,0.764,-0.576271186440678,0.00229648801947783
"40482","OTU196900656","OTU196900561",0.120101757808984,0.754,-0.576271186440678,0.00229648801947783
"40483","OTU196900658","OTU196900561",0.139438576795409,0.429,-0.0989583333333333,0.662417576355551
"40484","OTU196900661","OTU196900561",0.036235474077103,1,-0.288135593220339,0.317800472041699
"40485","OTU196900662","OTU196900561",0.139438576795409,0.422,-0.0989583333333333,0.662417576355551
"40486","OTU196900663","OTU196900561",0.139438576795409,0.386,-0.0989583333333333,0.662417576355551
"40487","OTU196900667","OTU196900561",0.0760098536627822,0.917,-0.390625,0.0649797899833687
"40488","OTU196900672","OTU196900561",0.0495760387037475,1,-0.714285714285714,9.85569307078418e-07
"40489","OTU196900565","OTU196900563",0.74959525725948,0.003,0.3,0.297367447842227
"40490","OTU196900569","OTU196900563",0.256981189242354,0.24,0.46551724137931,0.580012128853448
"40491","OTU196900571","OTU196900563",0.0760098536627822,0.899,-0.641921397379913,0.0958179205618798
"40492","OTU196900573","OTU196900563",0.74959525725948,0.001,-1.22879171400185e-16,1
"40493","OTU196900578","OTU196900563",0.394895099856365,0.06,6.10827215834832e-17,1
"40494","OTU196900580","OTU196900563",0.517801507414013,0.007,-0.3,0.49647177246805
"40495","OTU196900582","OTU196900563",0.160112494299011,0.639,-0.158878504672898,0.795239395330369
"40496","OTU196900588","OTU196900563",0.402827187811384,0.061,-1.3034188034188,0.0309563927556869
"40497","OTU196900589","OTU196900563",NA,NA,-1.37328094302554,0.0303801275293177
"40498","OTU196900590","OTU196900563",0.256981189242354,0.183,-1.37349397590361,0.0113118361197181
"40499","OTU196900591","OTU196900563",0.256981189242354,0.209,0.023460410557185,0.976491426424709
"40500","OTU196900592","OTU196900563",0.321023828688051,0.138,-1.76973684210526,0.0048683576748897
"40501","OTU196900594","OTU196900563",0.256981189242354,0.18,-1.37349397590361,0.0113118361197182
"40502","OTU196900596","OTU196900563",0.321023828688051,0.131,-0.822281167108754,0.264565510219447
"40503","OTU196900597","OTU196900563",0.74959525725948,0.007,-1.90810810810811,0.0793515927966949
"40504","OTU196900598","OTU196900563",0.160112494299011,0.621,-0.489096573208723,0.421157659735307
"40505","OTU196900599","OTU196900563",0.2074985173809,0.076,0.47027027027027,0.089706657713751
"40506","OTU196900600","OTU196900563",0.204204398445214,0.272,-1.4,0.0039379051079091
"40507","OTU196900601","OTU196900563",0.0853909499132791,0.777,-0.724637681159421,0.00337201598727567
"40508","OTU196900603","OTU196900563",0.160112494299011,0.63,-1.35,0.0225439449376614
"40509","OTU196900604","OTU196900563",0.204204398445214,0.271,-1.4,0.00393790510790911
"40510","OTU196900605","OTU196900563",0.204204398445214,0.389,0.626436781609195,0.453987461197057
"40511","OTU196900606","OTU196900563",0.402827187811384,0.05,-0.128712871287129,0.872946899080909
"40512","OTU196900608","OTU196900563",0.256981189242354,0.179,-1.59044368600683,0.00439807158435642
"40513","OTU196900611","OTU196900563",0.174454647914913,0.459,-1.04545454545455,0.0238607633894825
"40514","OTU196900612","OTU196900563",0.204204398445214,0.275,-1.4,0.00393790510790909
"40515","OTU196900613","OTU196900563",0.120101757808984,0.765,-1.00806451612903,0.00281211720897351
"40516","OTU196900614","OTU196900563",0.160112494299011,0.647,-1.41638225255973,0.035002184957548
"40517","OTU196900616","OTU196900563",0.120101757808984,0.757,-1.00806451612903,0.00281211720897351
"40518","OTU196900618","OTU196900563",0.128884118981421,0.797,-1.83333333333333,0.00723497106677342
"40519","OTU196900619","OTU196900563",0.160112494299011,0.652,-0.98533724340176,0.180512793054116
"40520","OTU196900620","OTU196900563",0.402827187811384,0.027,0.464163822525597,0.291000958930389
"40521","OTU196900623","OTU196900563",0.0853909499132791,0.788,-0.820960698689956,0.00210345755686158
"40522","OTU196900624","OTU196900563",0.0853909499132791,0.841,-0.825327510917031,0.0248763879571926
"40523","OTU196900628","OTU196900563",0.0853909499132791,0.781,-0.724637681159421,0.00337201598727566
"40524","OTU196900630","OTU196900563",0.120101757808984,0.773,-1.00806451612903,0.00281211720897351
"40525","OTU196900631","OTU196900563",0.256981189242354,0.18,-1.59044368600683,0.00439807158435643
"40526","OTU196900635","OTU196900563",0.05421400772308,0.95,-0.596153846153846,0.0480313829335146
"40527","OTU196900648","OTU196900563",0.174454647914913,0.344,0.0769230769230769,0.814153347179002
"40528","OTU196900655","OTU196900563",0.2074985173809,0.088,0.167567567567568,0.566916411543487
"40529","OTU196900656","OTU196900563",0.2074985173809,0.09,0.47027027027027,0.0897066577137503
"40530","OTU196900658","OTU196900563",0.2074985173809,0.095,-0.52972972972973,0.0208162366503852
"40531","OTU196900661","OTU196900563",0.517801507414013,0.014,0.47027027027027,0.0897066577137503
"40532","OTU196900662","OTU196900563",0.2074985173809,0.101,-0.52972972972973,0.0208162366503852
"40533","OTU196900663","OTU196900563",0.394895099856365,0.061,6.10827215834832e-17,1
"40534","OTU196900667","OTU196900563",0.74959525725948,0.004,0.5375,0.00160289950275291
"40535","OTU196900672","OTU196900563",0.74959525725948,0.002,0.2,0.629627112620409
"40536","OTU196900569","OTU196900565",0.256981189242354,0.217,0.46551724137931,0.580012128853448
"40537","OTU196900571","OTU196900565",0.05421400772308,0.961,-0.458515283842795,0.248586689749621
"40538","OTU196900573","OTU196900565",0.74959525725948,0.001,0.940540540540541,0.00403995735604401
"40539","OTU196900578","OTU196900565",0.394895099856365,0.054,-0.302702702702703,0.222790108254828
"40540","OTU196900580","OTU196900565",0.517801507414013,0.01,-0.1,0.822245476914534
"40541","OTU196900582","OTU196900565",0.159262221081593,0.744,-0.283489096573209,0.66969603669943
"40542","OTU196900588","OTU196900565",0.402827187811384,0.051,-1.3034188034188,0.0309563927556869
"40543","OTU196900589","OTU196900565",NA,NA,-1.37328094302554,0.0303801275293177
"40544","OTU196900590","OTU196900565",0.256981189242354,0.176,-1.37349397590361,0.0113118361197182
"40545","OTU196900591","OTU196900565",0.256981189242354,0.203,-0.0175953079178882,0.98236760001728
