"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171002_01501","IE_20171002_01801","IE_20171002_02301","IE_20171002_02501","IE_20171002_02701","IE_20171002_02901","IE_20171002_03301","IE_20171002_03701","IE_20171002_04001","IE_20171002_04201","IE_20171002_04301","IE_20171002_05101","IE_20171002_05701","IE_20171002_06101","IE_20171002_06301","IE_20171002_06701","IE_20171002_06901","IE_20171002_07001","IE_20171002_01401","IE_20171002_02001","IE_20171002_02601","IE_20171002_03201","IE_20171002_03801","IE_20171002_04401","IE_20171002_05001","IE_20171002_05601","IE_20171002_06201","IE_20171002_06801","IE_20171002_07201","IE_20171002_01701","IE_20171002_02101","IE_20171002_02201","IE_20171002_03501","IE_20171002_03601","IE_20171002_04101","IE_20171002_04701","IE_20171002_05401","IE_20171002_05801","IE_20171002_06401","IE_20171002_06501","IE_20171002_06601","IE_20171002_07101","IE_20171002_01601","IE_20171002_01901","IE_20171002_02401","IE_20171002_02801","IE_20171002_03001","IE_20171002_03101","IE_20171002_03401","IE_20171002_04501","IE_20171002_04601","IE_20171002_04801","IE_20171002_04901","IE_20171002_05201","IE_20171002_05301","IE_20171002_05501","IE_20171002_05901","IE_20171002_06001","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M+H]+"
"2497",2497,594.448946010797,594.346544765708,594.518854198726,714.026500167847,585.610027313232,761.610011749268,50,4,11,0,16,6759.24698409438,28345.572424531,9866.23384069651,4672.17928715582,13222.8769447394,6463.01861362718,93302.6178930964,7224.21656637745,4493.89570263667,3500.24685325793,12026.5877639428,6853.39265511079,8591.86367698312,3364.09616863186,25289.0891081904,2315.73171726987,4281.11301907045,10675.2043889904,84386.3557311095,84353.8339996012,76532.0517577277,80023.2529231791,71735.8684621006,74808.729212505,70467.1965042595,86114.5192787331,71861.9501351262,69614.5687070317,68731.0626609681,4000.89793153405,3059.95972893068,5794.3717398953,12399.4321082036,5040.77423345248,4690.72957072159,4436.99200059772,3466.09156848118,14907.309861826,4454.24512392282,6443.27295160542,2250.73126511872,3117.87602739533,193173.30471785,111358.839293448,13017.9925695732,164208.891720325,270328.335074583,94801.8658092362,197813.957948856,744924.181415621,315894.675125353,42944.2527689757,407049.269440179,184319.427099946,139055.696894915,972246.186706843,56654.1401859373,498139.554792654,"[111][M]+","[M+H]+ 593.442",419,6474.6477055418,76239.0353974856,0.0849256246722572,5569869.82865672,TRUE
"4393",4393,997.896998634502,997.811168171508,997.917791316377,325.79350315094,286.520989151001,382.457010955811,36,1,10,8,7,644.124436527491,782.729749344289,23770.0393136311,1174.98041973542,788.571575380862,662.71387538882,1422.10555364192,982.640752898064,815.462644920871,914.248100800067,440.955184927955,1686.56417662501,1991.34946649615,1358.44330610875,1059.96187163815,755.8078621611,1005.8736628097,716.632587788068,16376.4988231484,14778.4197496064,15382.6104900115,13354.7700016992,19153.7396186375,16007.9637017265,16441.3745471616,15777.166067888,16131.1751319253,15619.8865117505,14709.3651067225,15355.8219827693,180979.594034869,19015.7705776181,227092.977931591,62843.9057470299,219373.317484389,83125.7067830388,2009.53535654806,1661.60820053704,65238.2261064166,1524.31818662211,2039.45957371071,2880.43387285396,34018.4083910636,1332.69710708857,818.855910880677,16647.6097131591,868.028739441355,1680.43132793666,800.007322232518,87943.974822415,70248.7337681536,19874.5133631339,1247.45425581783,1194.13452229816,1576.63592994828,18822.8399300855,28512.6006423072,2210.25896940753,"","[M+H]+ 996.892",420,1433.98869330905,15793.9063409343,0.0907937949202896,1385644.03484446,TRUE
"730",730,277.859957585224,277.859300191732,277.860701677352,1001.44546508789,1000.13002105713,1001.5220425415,58,18,11,13,16,76610.1240415392,71537.1502616704,61625.0228416622,59536.7397255925,60784.6003819257,46791.457604371,49935.472335387,50856.4732541729,51379.482398655,49307.7051220648,47542.6198322379,45120.216021277,42688.8753530315,45525.0062093568,44664.3981562904,44546.296333462,43338.0065100098,41429.8326324638,74007.5879101579,61592.7821462127,59872.0474786162,51917.522287555,52906.7877592295,46017.5137823323,47027.4018890241,45313.9383442514,47162.51306694,43355.5357878025,41187.9725148976,67573.8748687506,63205.8922242257,63333.6849585548,47723.1648554997,56048.0250871927,47236.6024204865,48999.205429107,43192.1983685233,45451.2502318947,45453.9370668883,46511.6786090359,45508.2820538655,44230.2014179621,63428.5205244508,65526.6614970267,60395.3917886247,52375.7860977575,57953.9812640899,53923.8388945162,49958.0873297595,46723.516318222,49217.3585714512,43417.6219203289,42433.1950889054,43623.7519137561,45895.3115686668,43835.1597785018,44638.0715826899,43951.6877480596,"","[M+H]+ 276.85",427,9793.66037374437,51851.0548151836,0.188880639143266,2975347.02146098,TRUE
"1693",1693,438.298163817808,438.245984364548,438.302311630498,517.389501342773,419.618994674683,581.924002990723,88,17,11,11,16,66949.8196813185,247368.149781391,328341.936941966,69254.0469690141,121922.171522692,12752.8853753807,307541.761069209,123531.857882687,17461.3201153646,442924.949578036,265343.50450321,16574.9351785036,215911.838861169,178552.891956107,89767.452068167,15595.9559438737,321571.856410656,326129.826751839,269284.565436602,258661.889918838,255040.105193064,251657.512227282,266553.615424093,249927.843255863,235941.331111103,234639.605045915,234015.036952255,227844.459154025,210113.033758312,638009.135789542,302681.902480836,219472.691764709,12689.2682678998,28858.2355904067,32736.6047830135,23523.312764318,35339.2745234693,5114.66884138329,36445.5596335698,31368.4563493695,58644.8750062693,128365.486973827,76312.8552708542,206350.319684995,25169.7643010767,105034.576361836,405991.324084989,459042.827059105,40933.500956893,150012.403721133,146862.6086074,93402.896620462,286085.584448368,107852.131441551,185242.338235501,144515.074731107,53407.2514908202,140866.119584871,"[55][M]+","[M+H]+ 437.291",433,17976.8644271483,244879.908861577,0.0734109405329372,10041507.2074375,TRUE
"2321",2321,560.287921181549,560.286696448942,560.289174577556,308.632493667603,244.491992492676,309.271989593506,26,0,11,0,14,711.048611663282,642.483201614374,971.166296105004,650.904616585933,480.574363674968,601.08671033548,826.102236342616,575.671397253871,724.220593926083,598.728066741178,794.713276896212,618.081478203336,644.789097916542,987.912736596333,908.024679496367,590.799109876156,833.383883974825,463.349515869696,30995.8614722552,31973.4609697695,25962.0745414984,25368.8352702026,28839.9043322075,22659.2459728876,26265.8253738983,22661.2555992417,25629.7047868412,20601.6427361593,26908.3114143927,1961.08405306439,681.278605242984,926.570668133597,597.15610546122,764.256638792861,523.523544160856,450.211484972077,510.28373529017,503.364660103495,559.091495615896,406.690592088944,533.260402985383,690.688156169322,22889.5649674549,14392.7232717842,83299.1526123788,10807.5939175735,14906.7271872078,27930.0018715672,12002.637804519,258077.418731231,185193.505981527,18538.9721240436,48950.6665190519,60217.9609477893,49439.6098469041,326321.266734593,13294.5631166237,204448.31836524,"","[M+H]+ 559.281",441,3482.41400130245,26169.647497214,0.133070726370051,1660307.306484,TRUE
"2296",2296,554.410812249989,554.336982451678,554.427693419469,665.067983093262,601.45797744751,781.833000183105,123,4,11,3,16,1855.39896382671,15102.4083327502,11493.5369597282,1920.86515835983,3045.50854912739,1381.06846606731,1915.80564120276,2095.06434986182,1954.93238083612,13883.0087413453,6528.22543233633,1526.10458794981,2282.51132467694,2734.46086917343,5477.57383067608,1156.37547176945,4363.80849066648,5953.77752373706,36091.3627819624,35233.904156927,36835.6720754369,32762.4479421313,19824.6836804152,36768.7202329934,34075.9035101214,35916.9706055894,28783.5511593497,31561.0082072681,27849.5781980131,65495.4165930258,15390.7885857671,2259.12421451543,1583.19809072981,1566.34814116101,1285.9810659032,1015.2671305222,984.40524273909,888.034147355839,941.668476106768,1114.63638914912,1199.93770527481,26139.1122660201,50097.5153139699,257940.735379681,151022.766263011,172444.322066097,434520.047262087,221602.799475436,64269.2066348086,102603.076068375,42777.0550940651,42901.0970846575,594648.118990891,69170.9600158451,283688.923844579,127480.540249187,20091.4908071794,125307.308126874,"","[M+H]+ 553.402",462,5179.87108209346,32336.7093227462,0.160185473122642,3320804.11834931,TRUE
"501",501,237.221659477854,237.184781020589,237.222180556707,682.763016586304,681.42901260376,796.978972473144,84,18,11,8,16,85622.6650079247,169648.176885244,387354.039770609,133235.310342815,192860.595349182,49408.7323994655,166778.233659543,115220.451104747,52436.144543279,301777.351078749,266858.427368937,69094.9855135142,162470.884946321,184147.038737386,337962.398558902,174432.110490785,271705.379321115,215744.369928382,288156.670541688,271300.751151895,300731.141741382,288798.104792386,294735.818823414,274377.323447991,259029.177242086,265756.290817947,247238.982999995,252976.84241297,235465.132613905,116080.358546954,106631.53477228,82803.1301994675,13026.8855906427,20810.9373948909,18337.4861135943,23673.0748189688,14893.8146553806,10146.0593671401,15795.0805715243,16931.2030597428,33803.2245124038,38114.724158201,357416.118966626,463899.381805162,195999.907829426,207899.198587496,443954.301329166,444086.929557379,76833.912372943,396124.130228944,485833.536334299,359502.855749752,368034.573185463,424608.548936248,470354.874438167,647417.735256404,306556.690330943,324381.051210225,"[6][M]+","[M+H]+ 236.214",504,20957.9485552889,270778.748780514,0.0773987938480239,12799274.7914724,TRUE
"489",489,235.205725536237,235.204175290767,235.206453772187,641.925997619629,629.781017303467,711.651983947754,71,8,11,12,15,7147.41393873095,32999.8041912236,11270.0702688155,9738.37902163714,7625.33096635448,5270.5084848702,9320.0950377807,7990.50381118665,5910.82753932569,18014.939544512,19928.2262184715,6126.55166882574,11558.823036842,11181.6258675869,19684.6160479356,41596.5495717712,12049.4417526449,22612.0925789099,115613.249972602,114974.696373716,120898.845934068,110902.857261468,114359.64214541,113480.996724515,105059.492538963,102490.68603823,98692.4204768613,100012.897045982,95262.333852821,138993.971316312,105297.370037262,102739.691653689,10202.6357418032,18089.650801979,26696.9802272154,20551.9195997913,8354.06327471935,6018.5933836922,12751.2131844764,8632.33212519251,23090.8909263555,59479.5172309384,89815.8926819136,159646.828111965,72202.4268681556,45089.5565250315,165687.208916672,136269.482960645,32519.5825214386,93521.7692816816,215827.769681612,62150.7064426434,134256.894221034,76362.3779686053,100055.671788959,191766.657078028,57796.4467439502,147995.744689371,"[5][M]+","[M+H]+ 234.198",506,8380.31104259722,108340.738033149,0.0773514302628538,3773637.76389719,TRUE
"1044",1044,323.220564128808,323.201467576074,323.222252933585,431.66999671936,365.126999435425,474.191988220215,79,18,11,0,16,30520.9599118168,149613.715565905,47579.1490268614,135898.786499463,17095.8932440693,91743.0548595,89827.5924535413,18701.4901751652,53456.5374397254,105897.925576083,53145.8210802404,28513.4828780591,128685.335156946,17736.0135543533,91622.9447582955,30173.4767585595,27964.9403509591,105041.011432133,57741.8108364195,57295.7611904265,65211.9342534477,55567.6378931105,68794.7704925418,62315.5671831469,57043.9681673859,63331.2774798618,61739.5551301958,63037.8622752242,59951.9930484838,1358.01377305388,2822.12916404878,2083.11985760637,979.20192025933,1068.05624883622,1970.33277290149,904.416715186089,538.656938727945,829.921442025341,856.508011626494,690.111119946465,2164.7364387388,1511.50616399944,18680.8756832108,80410.8113298616,14133.6520344791,47865.9622539207,243835.428450555,80065.0500600785,71290.8668745558,405260.254046191,127097.665207651,50921.1073386222,176084.612916075,84188.749552248,87961.5615733098,193542.524332404,43746.5635914803,135959.165486274,"","[M+H]+ 322.214",515,4010.78088852106,61093.8307227495,0.0656495237092338,3774071.82996979,TRUE
"2108",2108,519.194792761264,519.170584226054,519.285800312705,84.0209984779358,30.8540009021759,265.193999481201,47,7,10,4,15,2877.54149305634,2391.43064740518,3085.73016708593,10748.2729389451,31005.8339294911,1462.87976281643,2553.15553065613,15040.7061176557,847.923071559891,17355.6050791936,1534.86515813197,2167.29526819661,21807.7161221727,27184.1497505346,11498.940971747,1683.4138443388,2294.39998976886,1385.19881933928,46089.8433927447,44462.4010005058,43201.5098889973,42351.0379512812,43852.422728315,43831.6028520337,33668.8655462265,34182.8803046979,36568.4724842571,37045.5651222768,34395.9239179865,15763.3618380517,2814.22159526199,2488.58850862421,1742.45844057575,56778.4674360895,2042.29737295322,37898.5539743655,12603.7719773054,1238.19290779531,1270.9502095256,1934.66181625128,1819.10403401256,1419.06922424817,140558.523988532,122874.574079054,91372.182148844,93870.7273713872,137006.485608906,42897.0133673722,145783.535625675,185081.505688436,200593.242790594,142465.599352427,124117.213942876,171875.139267051,164519.504732341,130812.405226195,110842.695268697,263049.602286121,"","[M+H]+ 518.188",538,4776.18444862837,39968.2295626657,0.119499525019987,3004109.23393099,TRUE
"2281",2281,551.4216575797,551.327360926784,551.484810090804,812.74750289917,790.904010467529,893.486979370117,76,14,11,2,16,12878.1594914198,2457.47134238482,328428.49864807,710048.154208828,19275.0976588238,2825.17908084499,21705.4250593856,1896.5333489726,7567.84105833387,14778.1224886542,11217.8535129198,19176.4227709696,16741.8992335126,13094.8174364772,191614.903612807,21294.2773532888,12122.6022565612,5730.38634308747,101793.599052534,89069.6212492085,94720.8818836361,89473.8764479458,76260.9717402756,90534.6861228347,84789.5629076846,91024.5373079181,87650.2435938883,88374.8846923001,78137.0527503427,3102.64932836805,29420.5458828438,2003.83150641806,12399.8508952866,1710.29767979739,1607.2509721946,2176.82482858518,1377.3247357076,1510.26530488177,1319.41186060229,1377.91221878993,1327.99039791959,1159.5081612969,197408.482977804,122757.218575499,628595.715476019,141936.403494895,550922.774366396,289198.063631896,28295.954942179,114709.120352736,332326.162292808,148869.154611871,319287.994661086,278047.561975494,281761.914265767,272385.489584327,121231.560513073,470415.945081072,"","[M+H]+ 550.416",558,7061.45379811649,88348.174340779,0.0799275576525086,6743326.74322952,TRUE
"661",661,266.255941581904,266.198628029131,266.257121151953,691.383497009277,686.57901763916,779.915027313232,94,18,11,13,16,124901.738145675,132013.012943838,124128.696906085,115993.139308216,133130.356069123,126743.693796715,127521.862098254,132143.568275543,127047.863984797,132030.088801975,132832.128546091,125902.195290194,128243.13167573,130324.44831165,144166.750688605,124966.128583504,129809.568178291,126429.978449084,127809.134367588,120323.196865898,122922.782033205,126184.551256411,133214.685449868,127972.709682835,116767.616262501,129773.553592181,119075.710714638,128025.459390096,121593.1369518,117044.844050361,124200.78768166,123640.337213818,128846.665483301,126713.931400208,127161.010113498,121244.007768533,113459.362286463,118252.96975179,121932.915107324,126998.64457746,118616.186579671,123728.972509643,105523.281518344,114385.447643362,115427.723938585,114381.676419899,122605.509412587,124579.249963677,91740.5481143033,120512.033013871,114066.067929544,124862.836279976,138156.786045693,114878.077476241,152881.991284036,115857.16792649,123166.504784245,113884.819987416,"","[M+H]+ 265.247",597,5079.89606534304,124878.412415184,0.0406787367575902,7190741.24288239,TRUE
"1554",1554,410.399199216139,410.31314147823,410.400379583097,807.087980041504,709.276016845703,862.577018737793,81,18,11,13,16,151853.79012425,145989.316222435,157593.475550576,156137.354092347,141396.628706565,150055.186056497,152335.585463536,162195.543880463,155653.023337908,147234.901981498,157481.221856761,139833.634739625,132623.01827115,146386.946432898,147246.956568444,132199.042463768,145475.72954495,137397.269360768,161147.824208485,170988.403204653,155425.083605956,145748.701849924,155221.070373584,163915.364875551,142870.2983547,142790.560795949,144789.405080304,147900.334063335,146356.916834763,154163.03750379,154757.67316909,143863.205295685,159587.218869869,143428.252306434,148629.470696789,152969.20723049,144475.506891455,144582.800240885,136865.823757136,132152.203491773,125479.638939654,132297.72013498,115906.737964265,165064.25762088,104706.129718883,65409.781066373,103783.632435977,120472.57649328,76581.202909397,143626.487983181,116180.536262766,151319.565920625,114278.993530408,126330.169840017,126849.222546746,98212.396591045,146714.438656345,97875.9416651577,"","[M+H]+ 409.392",604,9559.27814220819,152468.542113382,0.0626967242534496,8082806.41763502,TRUE
"539",539,245.078331307168,245.077304395638,245.164987590711,362.852009277344,307.36399230957,441.434000396728,61,18,11,12,11,25263.4645125022,20176.8106416741,24786.2109935368,27270.3822429716,21065.9267242902,31088.0126611824,28249.438561843,31685.6555033382,38614.5061412161,26774.2853519996,25014.7517395629,29454.3837106015,32563.8190075258,32452.3395419547,35361.3968768219,33474.4851123658,33333.8692925921,29188.8904248364,19052.5916521225,19986.9640113681,19315.7126959157,19222.9933948704,21294.8305098962,16215.3661697963,19386.4169709894,19451.9637136099,19868.5767030716,20406.943977725,16180.5749536065,16445.2375738902,15621.4256112739,19970.2487219439,29315.2951623123,27484.2541838698,42786.2703818735,31854.8914486775,36409.8125280486,34812.3711563243,30680.174863236,27338.0942647942,23186.5631148219,27496.2268056508,23080.4735658752,22925.9161053332,16369.3425439188,18913.5535925296,86813.7985093273,13343.1909328885,20768.2111901231,9949.95898263417,9287.24206497818,19107.0891629849,14060.3305710325,18179.3014415819,14952.9758035615,6027.75273564784,35673.7759064301,12415.2008508146,"","[M+H]+ 244.071",640,1581.4391021908,19125.7213411792,0.0826865075559703,1441470.54357017,TRUE
"3584",3584,844.583419282449,844.581649774911,844.58635639431,947.146009674072,946.437990875244,948.402025909424,9,0,0,0,9,1380.27890869727,1879.01675874225,1870.9253713442,2749.64930268356,1649.95567195366,2175.67018689588,1850.60158223266,1567.26696865261,2251.46123500748,1991.90936531126,1689.2568719409,1629.41319164965,2454.85872720348,2505.73671432336,1971.73131295907,1871.06954430602,2450.15059371687,2057.79959269468,8374.5451227737,6555.95166932791,8719.36812486913,7415.83531622713,6809.6337897554,7719.54311146132,5167.37009743601,5945.23696287225,6867.2178758954,7243.82181751231,6641.93157562945,2270.9311920926,1276.3171366566,1393.01926161846,2159.08386501939,2004.55048391513,1728.35908977625,2140.09255432279,1719.8480189544,2032.89613976433,2075.20574997655,2124.70990221658,1952.55598560172,2042.81376911431,11618.45217088,24548.3891010331,138261.739793827,7786.37075968956,44280.3717169538,25750.8111838113,8488.14063864284,32038.4985832473,66572.6720323606,4536.58430655694,44749.730611964,45004.2902824675,9994.34863063343,17566.3565318962,8967.83545771862,228547.361997006,"","[M+H]+ 843.577",643,1021.11491385389,7041.85958761455,0.14500642921791,857089.544311792,TRUE
"134",134,139.988295898824,139.963143661464,139.988678635336,993.846975097656,993.392054138184,1019.1009463501,79,18,11,13,16,220518.874861146,190224.155127704,190378.818659132,185703.375825137,173616.774498224,188627.753058216,163406.201625031,143878.112443678,168893.080528778,157823.283961721,162989.113330487,145644.00754416,144677.393575899,156289.948704477,151348.979295388,158821.256694585,134927.252842784,155930.651035588,228532.367580634,175693.101181699,165748.317423788,152071.861881316,145900.160400542,151878.482328153,141921.100245512,147559.364443015,147029.600476828,129690.394886872,169829.074892212,188927.014089972,201346.830827486,193892.552976385,128824.210855767,145413.962600136,178213.013871574,166618.683811372,156586.695467362,138332.104498294,149162.767288525,153109.181259008,153174.280879851,165844.986638591,204688.70681859,192081.467783777,162606.646791707,154401.719853477,157377.153798044,152384.132141948,111258.672019243,152992.45840637,153493.298537476,158810.200017146,131694.026725769,153361.256959251,146532.573823661,134796.985664801,145792.957136571,129078.887605995,"","[M+H]+ 138.984",649,26395.433802547,159623.075067325,0.165361015576314,9310350.28850085,TRUE
"145",145,143.959600792123,143.95904962442,143.960112551673,993.842473602295,992.93998046875,993.897988586426,54,17,10,12,15,43014.5257052566,35003.7182752282,42198.6214760933,36276.8261205928,34864.1482726502,45352.4036438433,35914.1425117142,28013.56068186,37591.8303476455,34421.8665212664,35230.5698492513,30646.5640440739,27398.2326898612,33905.8830014078,24045.7284128666,34598.2243874259,23633.3002898796,29377.3397917673,40703.7704283139,26179.5873843273,25646.8284876006,31373.8136405483,32846.5749659358,31836.7264332241,31729.7361985662,35656.2310642369,33359.6864379666,19889.3040804639,37172.07753764,34582.6946590082,42050.9533621599,35541.1748634236,27151.5837037005,24693.4830439836,32078.1105736767,37621.8728778113,37370.1787246258,31011.4903586342,38077.2980782386,29965.3947138984,33157.2936434662,38309.9784402885,33008.2559846466,44180.4427391251,27040.1592953713,21247.9449512064,24905.4903998785,27875.9406837881,15428.7727303505,29200.4045557294,29242.5913481507,33800.4811669091,18935.6030724049,25957.038724523,31390.6322568898,28162.9226112141,23974.4741059542,21208.6299978197,"","[M+H]+ 142.952",649,5805.02839320309,31490.3942417112,0.184342830027638,1835053.11434838,TRUE
"2417",2417,577.134002870684,577.131957300775,577.135547854701,451.834987869263,451.332989501953,452.804986419678,58,18,11,13,16,22623.7051802315,24741.0764577836,28382.4954833131,19999.0598308082,19932.8466180925,23175.5936341739,27198.7999489624,18347.1322733164,18919.5105083074,18001.0347301806,23128.6058371345,17962.8679823524,24263.6487644381,18997.0197396601,19811.1689173977,15705.6223095866,19421.8544071913,17679.3797326336,41480.3501623861,39934.6274693124,31509.9772376125,39719.5834757779,41213.5892539378,31438.7045242185,31291.528030153,28762.666620689,28024.5586206322,29977.6393205597,30748.7773454832,43943.6086447444,43157.8739692343,27567.5580049625,34435.046709259,19191.2835508492,18950.8457663336,15589.8598763905,21315.9394269105,17005.9661559481,18875.5263713049,16282.3606763839,13723.5843666773,19603.0920005031,42658.1382616525,48070.6881978859,31799.0022875788,33166.0401589132,35140.6574153594,33523.8745927385,18984.10534823,37026.489876705,37288.4612539952,28059.235905496,31223.1134464201,29362.1396556124,34279.3915394694,33114.8768584651,36811.1439887667,28909.8589705769,"","[M+H]+ 576.127",651,5347.01471877454,34009.2729146148,0.15722225912324,1601453.18769369,TRUE
"2605",2605,619.181088980002,619.178389722364,619.294041993172,523.199005279541,488.462001037598,525.559002532959,39,13,7,8,10,7648.87964572059,7970.08746110541,10351.5569786425,8874.95678446256,10834.8890396431,8873.73266330787,8428.87128889561,14596.5085620923,9475.36820760649,10393.4268059085,18250.2237083204,11130.8600204712,12700.6834819482,13698.1734493449,13211.093418628,11570.7146819271,16417.8992482381,14716.8997431227,13823.4575728215,12751.0809688456,15096.7440866753,15334.4929525852,18134.1176167753,15898.1627359288,15077.5203912584,16821.979823329,19452.5539584539,18018.8190451165,16415.6804867322,11110.0322983861,10605.8051450062,10145.7431449555,14406.6184096606,8462.22397792339,9233.42158934986,10498.1058848351,10282.5574530661,9816.53573774733,8270.89398258179,8620.67279763894,10750.6570120566,10574.184975063,9003.41758167744,10383.3246957991,12921.0445441252,8814.05518374273,9532.8137261346,9833.06395028457,8017.26503467725,15836.8522813679,7380.13529250398,16380.0316675566,13741.2254781425,15166.3407135755,9140.57812885288,15433.5384928132,18136.8681219532,9466.6471375823,"","[M+H]+ 618.174",668,1968.49597289118,16074.9645125929,0.122457251544729,707934.089266967,TRUE
"1595",1595,418.283154577208,418.282406256661,418.29406856791,380.138993301392,378.622996292114,384.976000061035,17,0,4,0,13,977.331089792265,625.236685183407,760.698373755271,591.172887910157,506.16052623031,635.535725477338,439.593944745646,722.327512281016,666.168425724143,588.91087756289,618.034169709141,568.44932844378,471.667845056985,327.888675804664,653.250109746205,539.733789034357,652.996484479401,611.66345510846,9146.8358437312,9033.5189281,10626.5337345749,12817.4860113667,14798.5790573304,12224.8319276625,11419.8128484867,9318.61541013583,12692.3425516473,9037.73173060578,7714.61290173233,513.032329544425,385.777990473434,632.929914910854,783.445429107547,743.297978887334,503.083587961737,422.120856272057,422.099998837709,428.582132265437,587.92358671152,450.652684785426,389.972493283789,527.675080478022,18674.601278066,24333.9573854326,73623.9863403887,30526.783557158,59855.2681394667,41721.0592806526,25658.3595871429,23400.4410070262,30501.2696711812,93708.7999657169,40888.8799849933,37885.9595281803,54237.2765308045,15750.7803886926,35898.7171148445,53157.9483988795,"","[M+H]+ 417.272",708,2162.34300591563,10802.8091768521,0.200164880311782,796402.403073565,TRUE
"560",560,248.245465950478,248.244376847412,248.246495843127,690.97100112915,617.154976806641,756.24700378418,116,18,11,13,16,68053.3650047297,69872.7210912737,65670.5216969387,68456.5148498397,74914.2824373068,70689.8892065452,75118.841277631,74058.0655362317,67892.5905561288,72284.1709007125,74572.9557655445,67065.553943339,65749.7011274738,68895.0608416053,76859.4426501892,70916.7343069066,71686.1659547046,70061.6580572017,69788.0123305914,66349.7968678968,71359.1827264905,71181.3479270339,77290.0674362364,71030.0451512472,62857.1747952104,71979.9239581777,66427.8308261256,68289.4454774866,66990.9909520915,66011.2207825657,66453.0051488592,74048.0006004497,64679.9697389028,69352.0969681093,72860.0769655919,65222.4859405356,63850.5327121541,63142.4354454242,66562.6536944811,62934.106834881,65110.9777131141,65049.548149243,61140.3490459244,65077.0977455005,64995.4248048132,65718.9813299733,70119.6572619764,67654.8115520328,45357.3563342771,64260.246158858,66065.0284961797,68887.6044729492,77865.9249840863,68421.728840295,73551.120139783,66301.6330869421,66735.9714026749,63233.2037644674,"","[M+H]+ 247.236",709,3830.26416765908,69413.0744044171,0.0551807307272266,3957025.30376794,TRUE
"445",445,226.216530901786,226.215657754019,226.21758515766,690.979003753662,617.779012451172,691.821973876953,36,11,4,7,11,23592.3134648614,28947.2251175065,25979.6772846222,22273.9704943895,21616.9977704063,24665.2694331469,25910.8265021511,23532.8804320272,23369.7689870372,25670.6337324211,32438.7164966902,23943.2189610435,26568.8190462265,25639.8883591872,30378.4627506172,20412.8797627147,26555.9538285051,31748.4530872842,27664.5059419549,24722.4366288611,25026.129834239,26106.1027035576,27303.5636791816,28603.6404681718,23144.5706611138,26727.9570223552,7490.29451033899,14873.5348676002,25077.9683705382,23006.3821356495,24465.5921286643,28927.0362400333,24155.2887701206,22154.3366271363,9904.91415059846,23268.8704903368,21262.8362366242,21270.0059587193,21733.2508093026,27341.2902755214,18166.1542876214,26187.139354428,20868.7893677918,25942.3869373661,25141.8334995024,22333.0286506675,15984.1963565629,18216.4098855395,18203.4488030587,25356.0534169333,27301.4235464185,24117.8894080874,30725.057739102,27937.2917370045,28142.0309861907,23901.8623468559,27072.0439726298,18931.114737899,"","[M+H]+ 225.209",709,6418.36243949549,23340.0640625375,0.274993351444885,1392004.61905512,TRUE
"1627",1627,424.414655086319,424.330964362508,424.416496190159,826.987990112305,729.329021148682,886.572012023926,113,18,11,13,16,250075.649959613,244706.03722332,259691.009206055,249937.776870327,239121.754394006,238390.910425927,242437.488317718,256843.832990724,248331.312289182,249704.466494098,254633.359393962,246256.344727869,231934.557147974,243835.592063069,223209.503273629,217134.821020779,233235.329024317,222812.41110221,250134.772227947,255012.817995097,241728.217723668,224314.747910691,242913.141251259,246046.185069996,224972.30389405,234533.828617194,216688.054127069,233745.03262023,222628.452323246,252027.217953117,246792.495687129,234774.825436911,250036.874386011,247962.436382691,247889.98690248,246419.739449741,245427.159391975,235923.99665882,219830.319768484,219307.662363835,211934.405963947,213705.269819945,195252.956327366,251798.909869613,228987.909765467,125048.852282013,188303.578062099,214618.839695798,108629.598188605,235855.859758521,204790.857343068,240242.151689585,204357.64346011,214525.721736463,216432.991554213,159311.054549189,233814.319701972,192268.397028981,"","[M+H]+ 423.408",718,12485.8666013981,235701.595796404,0.0529731950231816,13231281.7408634,TRUE
"1182",1182,345.242050223354,345.205221583568,345.280374635733,597.27102394104,552.81898223877,621.553001403809,16,0,0,0,10,1008.14097862052,1182.72654918688,1204.50085113446,769.699329963326,976.829965923727,737.286888536066,1092.94142698869,866.517496221699,985.858112698048,863.420060213655,1187.78614785522,720.308416033164,1050.43760324121,695.485507404059,1139.04882913083,959.105935052037,1057.95098736137,1933.6105726473,8489.22791275382,6381.80926426649,6848.53590345383,6878.80275420845,7354.99491244927,6386.53716214746,5815.0954174863,5646.85393758615,5654.5596462157,5559.78514495119,4638.84364704862,996.102396140248,951.357262392011,878.559985974183,925.628013707867,908.080888168717,725.097207155451,798.726157459346,715.147474166683,594.527438859455,696.697557389177,533.956045000441,645.90758645162,1165.57685057297,8792.34483456239,31465.8046795557,3754.34433630752,4859.37531496916,27796.0249436061,27084.8277005721,6496.56470885873,19732.9120750512,25210.2528492945,8359.53797891736,9871.16919136606,14334.6523420834,14267.8318825034,43853.7745591173,9699.87078195065,12848.5346049529,"","[M+H]+ 344.235",725,1045.46845943278,6332.27688205157,0.165101507547166,367049.889007886,TRUE
