"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170919_01401","IE_20170919_01601","IE_20170919_02301","IE_20170919_02401","IE_20170919_03001","IE_20170919_03101","IE_20170919_03301","IE_20170919_03501","IE_20170919_03601","IE_20170919_04001","IE_20170919_04201","IE_20170919_04401","IE_20170919_06401","IE_20170919_06501","IE_20170919_06601","IE_20170919_06701","IE_20170919_06801","IE_20170919_01301","IE_20170919_01901","IE_20170919_02501","IE_20170919_03201","IE_20170919_03801","IE_20170919_04501","IE_20170919_05101","IE_20170919_05701","IE_20170919_06301","IE_20170919_06901","IE_20170919_01701","IE_20170919_01801","IE_20170919_02001","IE_20170919_02601","IE_20170919_02701","IE_20170919_02801","IE_20170919_02901","IE_20170919_03401","IE_20170919_03901","IE_20170919_05301","IE_20170919_05401","IE_20170919_05801","IE_20170919_06101","IE_20170919_01501","IE_20170919_02101","IE_20170919_02201","IE_20170919_03701","IE_20170919_04101","IE_20170919_04301","IE_20170919_04601","IE_20170919_04701","IE_20170919_04801","IE_20170919_05001","IE_20170919_05201","IE_20170919_05501","IE_20170919_05601","IE_20170919_05901","IE_20170919_06001","IE_20170919_06201","isotopes","adduct","pcgroup","SD","MEAN","CV"
"2704",2704,793.359294369624,793.356797021146,793.360699024207,432.79850227356,430.558988265991,442.925001068115,62,17,10,13,16,270908.606623199,269083.16390036,214524.326094009,207229.877464298,138889.617796767,163511.406077385,225869.771329407,200387.208226647,267104.053089111,125739.118725581,189944.814202467,285853.327432072,236534.807429099,241909.027247336,217852.962859993,158362.049229518,201745.259798673,246004.905925214,241313.228348354,154550.38481019,251841.736758826,243729.497161642,265981.264086356,255488.800279465,255189.200991938,245859.749612146,253420.856883348,166347.851962959,162322.080120921,45577.6813363284,58874.4455975829,227024.136296509,243598.166904589,219618.805522397,95048.5252857375,291306.023345056,264255.661517748,281153.284618182,133726.942057307,283052.08882722,239717.059433863,274044.557771699,212473.307713391,239255.344749251,243757.545109763,248305.542663689,163937.267124987,265563.120361767,244946.640668969,273433.790847843,274895.707470904,252136.946671628,260489.809461287,254584.273325945,257698.381180364,195684.411793867,"","[M-H-CH3OH]- 826.382",73,31332.892819172,241337.962485748,0.12982993846657
"2705",2705,793.516316280484,793.412445538812,793.522449149354,453.947995376587,346.252008056641,458.37900177002,73,17,10,13,1,48779.2991682701,34855.4343988933,20942.5303255394,28967.3335281014,11698.5500948876,23558.1405434338,50139.662194158,23470.9586019488,28109.9353108132,13509.2835451024,23803.1057897885,43326.5723872185,36752.5407346711,39990.7458727316,65257.8388857096,29502.5253906875,27107.9261802952,20685.5796366652,14197.7465883214,17131.7933166102,16813.5501254634,13392.9883657343,18447.6364125148,12024.0174381312,17435.5842949471,9992.15804211795,19389.0256679431,34799.206175704,13353.0222930014,37734.0465741232,33598.2291729264,33537.3385842144,25336.4501970531,25828.4471537285,30064.713537097,7831.67439476587,23438.032809319,35000.3362277662,31412.2920153709,13945.0307378386,769.754503857158,487.410452782138,684.866725221276,379.076677387411,563.14067567614,979.795879566204,427.950913990382,290.476694330404,624.907987739705,1190.59838748705,34420.5649666605,735.651345942635,324.663371704007,709.571656417948,696.872703007597,1915.4876758003,"[106][M]-","",412,3421.46857481708,15951.0079888449,0.21449858072981
"2707",2707,793.861043605704,793.858566879301,793.862513223937,432.794000778198,429.960993728638,443.450986404419,70,17,10,13,16,330259.462171198,323255.177863816,258426.752152558,265137.480147605,178390.065092504,206423.276286817,280611.46277709,275770.177055113,325354.604855753,160041.878414492,244289.28408376,344801.096868357,262823.76964692,271125.489145562,271962.411614966,313715.329961675,246176.652765012,293874.229732911,181142.384873645,195006.80394232,306428.89075458,296337.554993166,319553.096584122,189880.870866788,309589.24619625,299986.611716794,304375.978860515,184612.904769022,336367.720618775,57903.176587075,72364.3181375547,268738.277372173,299004.16560179,264509.539512929,114527.072797488,346235.103923739,324206.171204577,339541.002099373,159940.681742151,342283.840706932,193745.470741033,245574.29751344,252081.505402149,279715.752774964,292696.019260032,295518.900820995,248853.826302571,215692.761617987,296580.776281209,321206.192491901,226411.239307824,298466.54607441,237791.860885249,307210.286222175,301347.69241024,312894.88877736,"[105][M+1]-","",73,56403.013959194,269617.566852109,0.20919636141562
"2708",2708,794.522716046502,794.362411064517,794.555299679181,453.817510719299,346.252008056641,497.849992828369,50,14,0,12,2,14765.6405808988,7421.32935378235,10957.4102927599,10819.9579605982,5367.41159101389,11092.1444629381,19835.5123516191,8044.67191940581,9685.4820019193,11019.2342922091,12844.7301891366,15774.1558336616,15698.6956437393,9126.68388814107,26698.3617190145,11283.484930282,11854.9779986143,10000.5637678561,10143.7664101588,12320.3742720593,10156.2804035069,10417.3442665843,11467.7372629963,10366.0658107278,12671.8291596933,10853.4792329623,10844.1164041288,12195.9769952204,16216.6476047363,16295.5465948535,13402.142300047,16535.6354363989,11450.3549424873,26025.6380116008,10119.0208298271,18109.6722160568,21762.1941871382,14172.6097840945,8766.25624574348,10527.274192382,539.991664730266,16231.9712198973,561.881659289201,387.862107405905,542.153343352179,543.395917513598,279.33719975586,385.729704751905,542.460503130305,1191.96362486245,13509.0650322642,695.509733347222,581.179133369206,407.762114154408,521.389824603049,2127.38106164394,"[106][M+1]-","",412,938.713973448007,10924.1556990674,0.085930116643078
"2709",2709,794.861981877901,794.827950813225,794.864013081197,432.671005477905,431.034000549316,512.296988220215,65,17,10,13,16,38423.071059824,43341.562471232,61339.1384936966,54766.6810738272,38564.418628197,68420.985524872,57692.3906237818,36419.537918038,71786.4880077793,73028.3726580226,58965.5128130643,45046.1883785203,39178.9599157351,69064.7653371548,60683.0369709391,69550.4842036952,55264.5988282375,64110.2533250902,62355.5497065418,38546.8544704616,56012.5591195588,64523.7080130338,56646.0137422344,36748.8084109013,68271.3905986631,70489.4015446966,35849.01751719,44075.7135083507,73501.7478592073,14446.8050657524,10358.7169496642,60690.3873891975,62504.2676142774,57854.6876418391,27685.3804975224,41099.3859494411,73127.1804334346,41696.8882322917,35671.5375852264,43136.7925873944,61940.7359590813,48360.670881629,57305.5499264442,62656.2899920454,63573.2571282112,37951.4437771301,44215.1611650513,44038.787745096,45401.3858264449,73230.6416594665,60329.6777649117,42401.9388117628,50213.7664969545,71199.0943422901,68445.6520269215,49552.934695237,"[105][M+2]-","",73,13403.5533980421,55355.3556448372,0.242136523953345
"2710",2710,795.536497671618,795.410283937202,795.557423961993,453.166000595093,346.252008056641,497.975976715088,53,16,10,13,1,104235.436756499,74283.3082875929,55962.5808859736,67717.460440684,8282.28990866966,65725.4677388594,103417.58694241,54882.0112594776,77453.8032183094,53187.940233442,64488.503449657,114237.000246773,90824.3756699562,79681.5789396514,130987.565607091,76356.9250230694,63418.2974931116,40051.8213224762,38285.8555404993,40035.1125925399,49965.0849106733,40919.4514421001,43214.2048912895,43281.7125619629,41511.0176048162,40938.1147663801,40107.5321265396,85040.7585700378,47200.2023705132,73295.2395419127,75482.7015572938,76748.8972555736,88846.627075596,41282.6728304161,60772.2069252573,27990.4254703801,55744.938712485,78496.204469651,75975.9380245315,41203.6490364761,515.987173651614,467.153373893671,595.965723206156,577.006735818194,517.579539016255,843.969771566873,365.342586379299,366.641545798009,543.429330005239,1010.95040302537,13638.7030419521,784.571156021208,500.114783395726,771.366538598481,403.191856734484,2262.47477748891,"[107][M]-","",375,3229.04858167537,41830.9907759277,0.0771927349025062
"2711",2711,796.539848222789,796.538450699615,796.542571939425,453.34000617981,381.125999832153,455.702004699707,39,16,10,12,0,38868.3322844567,28846.9404672948,20862.3144152918,25525.6231575509,2918.52539949934,23014.677907771,41156.5466447076,21721.5073024305,31541.0567069125,17843.3504297093,25473.9474297763,41537.7311450587,36631.4113069803,29124.201259927,50824.8000297546,28136.2892493727,23083.6781724822,15573.3139835317,13065.7802554717,15037.7564342013,15172.1210956867,16353.2254428172,14805.3510191981,15079.4703216432,13924.5900988666,18570.8534205216,14791.4332367602,35321.023938347,15064.4367611296,26687.7120564421,26919.6471245019,29172.6944951873,30739.4634517701,17153.4359423959,22372.5765090976,11790.3289818764,13047.3156597801,30653.1782063318,28745.0605605729,15857.1331784778,314.35398037623,334.800368811935,433.697028284892,326.439122846493,490.118687582202,451.721681416656,208.465443647753,406.658773836602,346.269185521329,1052.06147367856,386.927573657794,480.405340924859,360.796558890841,409.107411582363,462.209510827379,1505.81670067539,"[107][M+1]-","",375,1466.81180448338,15237.3895308698,0.0962639828503253
"2714",2714,797.612154646995,797.610933987958,797.720209060856,52.5354999303818,34.5499992370605,53.1680001926422,14,1,0,0,9,424.484006411383,259.019015902644,310.148373327102,472.414171634708,291.019917892603,131537.172428375,546.394461131422,294.863378529165,792.398090379752,415.682232396677,432.734120297937,375.339610608036,500.678628705384,536.774683211198,575.042163150822,317.429304633474,242.662335104309,1423.36633237283,1552.18048986577,1678.0814770764,1726.46320577222,1878.28518420161,1712.48538795339,2370.41311432136,2376.13488789462,1809.75766713917,1990.68769929581,249.763970705577,318.679999203318,182.273332776114,247.736357120144,315.114794911474,277.72862001414,181.013498103246,152.573267659748,462.158261744073,209.741674002105,248.655790486722,470.784096784831,580.572718136245,11021.2903066317,12205.9422623673,7005.53785292639,7960.29416604142,6138.78587665502,5797.59644431533,6852.00832468023,7614.36098971746,12697.4914995034,7952.96498822824,6926.54855429521,6574.04911596724,7596.80719379618,11165.8462209607,14174.3991503523,4101.4891534249,"","",1269,316.976814329714,1851.78554458932,0.17117360876689
"2715",2715,798.607611561001,798.580740885622,798.721241039705,50.6580003452301,34.5480017566681,73.4799969863892,114,17,10,10,16,55785.4383916897,6226.07706144971,23893.4832198915,29641.9439531554,50652.4207509425,30728.5693403492,11226.4199680788,9774.28009216161,53457.7974962527,10180.6873656533,38628.4922048461,51291.2903625671,18696.3097746761,12424.6698864746,24809.2298291059,13643.6540545139,20719.7205959614,23507.6443918897,24622.0866718004,26133.5034558339,28550.2398018083,27106.3301029215,27689.1111147,28867.5798294134,27568.853845573,28843.3128363289,27498.1041765932,21829.935477823,2263.36742557464,13588.0084025223,11555.5157568822,11439.2722158064,8399.01309747947,8932.5857918856,5923.238213968,16208.226864719,22161.6038033715,21577.593429081,18584.7300733165,13561.1488103727,134375.460439674,91262.7324330269,44666.1314281505,53697.0407502891,193741.485992203,71308.0596049947,148874.643456296,100383.513755171,189294.489897067,138643.268465933,143666.464544982,189131.608833875,140345.416513483,169470.131710405,198919.221610434,52742.6459610206,"","",279,1793.00057947648,27038.6766226862,0.0663124384561077
"2717",2717,800.607451256639,800.48369295905,800.610127482282,48.7640011310577,32.7489982414246,125.49599445343,69,3,10,2,16,118808.343500689,39208.1332792984,43004.8725509098,48824.1954542387,107151.457423632,192046.010742881,68087.9582164098,67919.1472022461,115389.80281317,49948.1757133247,50624.5103511344,102599.451026024,91786.1029545418,74061.0537591431,143275.271827188,100526.166245188,43157.5089352615,2220858.83013034,2336024.95778222,2462687.10987567,2499680.28124023,2471812.73310522,2428847.46012126,2610182.27220614,2563511.5543661,2454554.97764694,2533398.04877746,70965.9061430163,16872.5937426481,48174.9880162107,8734.53330360248,59278.8930749483,91354.5599910047,27060.2540498893,6335.394852524,38886.96545678,40447.4741215585,65570.437448121,28736.6952494284,74716.8634701946,4547578.96573227,7076790.02037644,10680156.334331,13301254.2243238,11246990.4145694,6913321.41941602,9044668.21866542,12146244.7531991,14737096.4213429,6250415.18234551,10716916.1448562,6732708.72007511,8551760.4312265,5931520.33940017,9810959.76062161,3075267.03268223,"","",7,112498.071885744,2458155.82252516,0.0457652321528502
