"","XOTU","inc_dec_estimate","inc_dec_p_val","fdr","classification"
"315","X196900552",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"316","X196900554",0.625596032143421,0.016717031170513,0.0600098554838929,"increasing"
"317","X196900558",0.826972192814656,0.000263917500958009,0.00369484501341212,"increasing"
"318","X196900563",0.825241164144798,0.000279048598068862,0.00378065842544909,"increasing"
"319","X196900578",0.812452017189588,0.000413919510282661,0.00441886754095271,"increasing"
"320","X196900613",-0.298026394004598,0.300712251153174,0.451068376729761,"dec.trend"
"321","X196900616",-0.3348869544431,0.241843029423714,0.384750274083182,"dec.trend"
"322","X196900624",-0.0570902896223911,0.84629104164887,0.877635154302532,"dec.trend"
"323","X196900630",-0.257743831777653,0.373657282781617,0.517940788014123,"dec.trend"
"324","X196900661",0.941155380131466,5.27628710949597e-07,4.23938278467374e-05,"increasing"
"325","X196900254",-0.284650946365054,0.323949618562548,0.459658242554967,"dec.trend"
"326","X196900300",-0.284650946365054,0.323949618562548,0.459658242554967,"dec.trend"
"327","X196900322",-0.284650946365053,0.323949618562548,0.459658242554967,"dec.trend"
"328","X196900326",-0.185225199987645,0.526108713288703,0.617222512796803,"dec.trend"
"329","X196900434",0.251236886539172,0.386260160663758,0.521835970003746,"inc.trend"
"330","X196900441",0.139193797831684,0.635086540661231,0.713198788977853,"inc.trend"
"331","X196900442",0.63682876517093,0.0143205394094185,0.0551618764745794,"increasing"
"332","X196900452",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"333","X196900519",-0.0389157683265813,0.89491921662938,0.912894859033966,"dec.trend"
"334","X196900536",0.436387799721516,0.118760091191382,0.242132224759128,"inc.trend"
"335","X196900550",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"336","X196900599",0.359813534500971,0.206363989065015,0.359638487167247,"inc.trend"
