"node1_mic","node2_mic","pMIC","pLSA","pSparCC","pMENA_PCC","pMENA_SCC","MIC","LSA","SparCC"
"OTU196900280","OTU196900227",0.441,NA,0.4,NA,NA,0.256981189242354,NA,0.265031239445
"OTU196900283","OTU196900227",0.287,NA,0.2,NA,NA,0.257831462459772,NA,-0.311629031874
"OTU196900284","OTU196900227",0.265,NA,0.4,NA,NA,0.257831462459772,NA,-0.250885095232
"OTU196900286","OTU196900227",0.218,NA,0.2,NA,NA,0.370506500549505,NA,-0.199730056675
"OTU196900287","OTU196900227",0.012,NA,0,NA,NA,0.689391746743088,NA,0.672813735468
"OTU196900288","OTU196900227",0.91,NA,0.4,NA,NA,0.160112494299011,NA,-0.17411368059
"OTU196900289","OTU196900227",0.306,NA,0,NA,NA,0.257831462459772,NA,-0.491778646962
"OTU196900291","OTU196900227",0.282,NA,0.4,NA,NA,0.257831462459772,NA,-0.160202426035
"OTU196900292","OTU196900227",0.862,NA,0.2,NA,NA,0.160112494299011,NA,0.33833727526
"OTU196900293","OTU196900227",0.876,NA,0,NA,NA,0.160112494299011,NA,-0.329836574599
"OTU196900295","OTU196900227",0.923,NA,0,NA,NA,0.160112494299011,NA,-0.229480519503
"OTU196900296","OTU196900227",0.012,NA,0.6,NA,NA,0.689391746743088,NA,0.134918864432
"OTU196900297","OTU196900227",0.013,NA,0,NA,NA,0.689391746743088,NA,0.644296642936
"OTU196900302","OTU196900227",0.313,NA,0.2,NA,NA,0.257831462459772,NA,-0.220578715336
"OTU196900303","OTU196900227",0.586,NA,0.8,NA,NA,0.256981189242354,NA,-0.267293140946
"OTU196900305","OTU196900227",0.453,NA,0,NA,NA,0.256981189242354,NA,0.343794976642
"OTU196900307","OTU196900227",0.292,NA,0.2,NA,NA,0.257831462459772,NA,-0.313125731938
"OTU196900308","OTU196900227",0.465,NA,0.2,NA,NA,0.256981189242354,NA,-0.192974877483
"OTU196900310","OTU196900227",0.867,NA,0,NA,NA,0.160112494299011,NA,-0.384759755005
"OTU196900312","OTU196900227",0.943,NA,0.6,NA,NA,0.0853909499132791,NA,0.0742054918988
"OTU196900314","OTU196900227",0.848,NA,0.4,NA,NA,0.160112494299011,NA,0.406906353374
"OTU196900315","OTU196900227",0.295,NA,0.6,NA,NA,0.2074985173809,NA,-0.368452502986
"OTU196900316","OTU196900227",0.854,NA,0.2,NA,NA,0.12394088673829,NA,0.236731626627
"OTU196900317","OTU196900227",0.305,NA,0.8,NA,NA,0.256981189242354,NA,-0.160112855441
"OTU196900318","OTU196900227",0.478,NA,0.2,NA,NA,0.256981189242354,NA,0.346555786086
"OTU196900319","OTU196900227",0.844,NA,0.4,NA,NA,0.12394088673829,NA,0.186386363032
"OTU196900320","OTU196900227",0.531,NA,0.2,NA,NA,0.256981189242354,NA,-0.369758464842
"OTU196900323","OTU196900227",0.24,NA,0.8,NA,NA,0.257831462459772,NA,-0.010360993888
"OTU196900327","OTU196900227",0.608,NA,0.6,NA,NA,0.198117421130403,NA,0.14722741008
"OTU196900329","OTU196900227",0.01,NA,0,NA,NA,0.689391746743088,NA,0.393676568391
"OTU196900330","OTU196900227",0.948,NA,0.2,NA,NA,0.151835501362341,NA,-0.183687799236
"OTU196900331","OTU196900227",0.298,NA,0.4,NA,NA,0.257831462459772,NA,-0.331390213192
"OTU196900332","OTU196900227",0.926,NA,0.4,NA,NA,0.0853909499132791,NA,0.136088067883
"OTU196900335","OTU196900227",0.855,NA,0.2,NA,NA,0.160112494299011,NA,-0.309059466761
"OTU196900336","OTU196900227",0.872,NA,0.4,NA,NA,0.160112494299011,NA,-0.40170718996
"OTU196900337","OTU196900227",0.429,NA,0.2,NA,NA,0.256981189242354,NA,0.387738944588
"OTU196900338","OTU196900227",0.068,NA,1,NA,NA,0.508725674387315,NA,0.0595459084306
"OTU196900339","OTU196900227",0.459,NA,0,NA,NA,0.256981189242354,NA,0.453514507496
"OTU196900340","OTU196900227",0.07,NA,0.4,NA,NA,0.508725674387315,NA,-0.335581705959
"OTU196900341","OTU196900227",0.295,NA,1,NA,NA,0.257831462459772,NA,-0.0604252331781
"OTU196900344","OTU196900227",0.453,NA,0.8,NA,NA,0.256981189242354,NA,-0.181692694473
"OTU196900347","OTU196900227",0.921,NA,0.4,NA,NA,0.160112494299011,NA,-0.157394147351
"OTU196900348","OTU196900227",0.915,NA,0,NA,NA,0.160112494299011,NA,-0.301213447039
"OTU196900349","OTU196900227",0.896,NA,0.2,NA,NA,0.160112494299011,NA,-0.35686377634
"OTU196900350","OTU196900227",0.324,NA,0.6,NA,NA,0.257831462459772,NA,-0.299414987336
"OTU196900351","OTU196900227",0.505,NA,0.4,NA,NA,0.256981189242354,NA,0.337452280811
"OTU196900352","OTU196900227",0.417,NA,0,NA,NA,0.256981189242354,NA,0.463804274945
"OTU196900353","OTU196900227",0.494,NA,0.4,NA,NA,0.204204398445214,NA,0.326386311488
"OTU196900354","OTU196900227",0.408,NA,0,NA,NA,0.256981189242354,NA,0.430769779605
"OTU196900355","OTU196900227",0.052,NA,0.6,NA,NA,0.508725674387315,NA,0.0362124131085
"OTU196900356","OTU196900227",0.458,NA,0.6,NA,NA,0.256981189242354,NA,-0.193022839348
"OTU196900357","OTU196900227",0.502,NA,0,NA,NA,0.256981189242354,NA,-0.474470508718
"OTU196900358","OTU196900227",1,NA,0.8,NA,NA,0.0753959373497118,NA,-0.0415921870753
"OTU196900359","OTU196900227",0.853,NA,1,NA,NA,0.160112494299011,NA,-0.041916364507
"OTU196900361","OTU196900227",0.167,NA,0,NA,NA,0.370506500549505,NA,0.395997556365
"OTU196900363","OTU196900227",0.052,NA,0.6,NA,NA,0.508725674387315,NA,-0.0353283914815
"OTU196900365","OTU196900227",0.681,NA,0.6,NA,NA,0.160112494299011,NA,0.12003329802
"OTU196900366","OTU196900227",0.454,NA,0.2,NA,NA,0.256981189242354,NA,0.437388610534
"OTU196900367","OTU196900227",0.702,NA,0.6,NA,NA,0.160112494299011,NA,0.264340799069
"OTU196900370","OTU196900227",0.846,NA,0.2,NA,NA,0.160112494299011,NA,0.35213013121
"OTU196900374","OTU196900227",0.516,NA,0.6,NA,NA,0.174454647914913,NA,-0.296620476848
"OTU196900377","OTU196900227",0.929,NA,0,NA,NA,0.160112494299011,NA,0.759837455618
"OTU196900383","OTU196900227",0.436,NA,0,NA,NA,0.256981189242354,NA,0.56802113291
"OTU196900384","OTU196900227",0.137,NA,0.8,NA,NA,0.321023828688051,NA,0.0761837399093
"OTU196900386","OTU196900227",0.214,NA,0,NA,NA,0.303165634488916,NA,0.309324112922
"OTU196900387","OTU196900227",0.515,NA,0.4,NA,NA,0.226000244384916,NA,0.206338190276
"OTU196900388","OTU196900227",0.929,NA,0.4,NA,NA,0.120101757808984,NA,0.161520965158
"OTU196900391","OTU196900227",0.28,NA,0,NA,NA,0.257831462459772,NA,-0.460550086317
"OTU196900392","OTU196900227",0.289,NA,0.2,NA,NA,0.257831462459772,NA,0.332839545168
"OTU196900393","OTU196900227",0.711,NA,0.6,NA,NA,0.160112494299011,NA,0.28219541416
"OTU196900398","OTU196900227",0.277,NA,0.4,NA,NA,0.257831462459772,NA,-0.294052168859
"OTU196900400","OTU196900227",0.318,NA,0.2,NA,NA,0.257831462459772,NA,-0.183993717434
"OTU196900401","OTU196900227",0.864,NA,0.4,NA,NA,0.160112494299011,NA,-0.330110062263
"OTU196900402","OTU196900227",0.408,NA,0.6,NA,NA,0.204204398445214,NA,0.243935529899
"OTU196900404","OTU196900227",0.195,NA,1,NA,NA,0.370506500549505,NA,0.0299542671057
"OTU196900406","OTU196900227",0.51,NA,0.4,NA,NA,0.256981189242354,NA,0.253018287282
"OTU196900408","OTU196900227",0.079,NA,0,NA,NA,0.402827187811384,NA,-0.617579309532
"OTU196900409","OTU196900227",0.861,NA,0.4,NA,NA,0.12394088673829,NA,0.173025588394
"OTU196900414","OTU196900227",0.909,NA,0.4,NA,NA,0.128085278891394,NA,0.274466846044
"OTU196900418","OTU196900227",0.256,NA,0.6,NA,NA,0.257831462459772,NA,-0.0947618951777
"OTU196900424","OTU196900227",0.497,NA,0,NA,NA,0.174454647914913,NA,-0.444550960942
"OTU196900425","OTU196900227",0.811,NA,0.4,NA,NA,0.128085278891394,NA,0.225745974479
"OTU196900429","OTU196900227",1,NA,0.2,NA,NA,0.0753959373497118,NA,0.313862946558
"OTU196900431","OTU196900227",1,NA,1,NA,NA,0.0753959373497118,NA,-0.05945519472
"OTU196900444","OTU196900227",1,NA,0,NA,NA,0.0753959373497118,NA,0.29599766308
"OTU196900445","OTU196900227",0.507,NA,0.6,NA,NA,0.204204398445214,NA,0.245144888823
"OTU196900446","OTU196900227",0.32,NA,0.6,NA,NA,0.256981189242354,NA,-0.230618715131
"OTU196900449","OTU196900227",0.24,NA,0.2,NA,NA,0.370506500549505,NA,0.284587517698
"OTU196900450","OTU196900227",0.872,NA,0.4,NA,NA,0.160112494299011,NA,0.348594245925
"OTU196900454","OTU196900227",0.802,NA,0.4,NA,NA,0.139438576795409,NA,0.173793646847
"OTU196900458","OTU196900227",0.19,NA,0,NA,NA,0.370506500549505,NA,0.457952902054
"OTU196900464","OTU196900227",0.413,NA,0,NA,NA,0.256981189242354,NA,0.41634902869
"OTU196900465","OTU196900227",0.556,NA,0.6,NA,NA,0.204204398445214,NA,0.322888572063
"OTU196900469","OTU196900227",0.389,NA,0.2,NA,NA,0.256981189242354,NA,0.345449229981
"OTU196900475","OTU196900227",0.464,NA,0,NA,NA,0.256981189242354,NA,0.979731577895
"OTU196900476","OTU196900227",0.946,NA,0.4,NA,NA,0.0793039725984684,NA,-0.226583739222
"OTU196900481","OTU196900227",0.845,NA,0.4,NA,NA,0.160112494299011,NA,-0.258915945884
"OTU196900488","OTU196900227",0.885,NA,0.8,NA,NA,0.113400864181103,NA,0.149697371413
"OTU196900492","OTU196900227",0.479,NA,0.8,NA,NA,0.256981189242354,NA,-0.0788203771292
"OTU196900496","OTU196900227",0.162,NA,0,NA,NA,0.370506500549505,NA,0.595451500005
"OTU196900499","OTU196900227",0.405,NA,0,NA,NA,0.256981189242354,NA,0.485715773337
"OTU196900500","OTU196900227",0.512,NA,0,NA,NA,0.256981189242354,NA,-0.564146508181
"OTU196900507","OTU196900227",0.405,NA,0,NA,NA,0.256981189242354,NA,0.550130024448
"OTU196900513","OTU196900227",0.392,NA,0.6,NA,NA,0.256981189242354,NA,0.216756393614
"OTU196900515","OTU196900227",0.824,NA,0.6,NA,NA,0.139438576795409,NA,0.179424617382
"OTU196900517","OTU196900227",0.936,NA,0.8,NA,NA,0.0853909499132791,NA,0.209476950951
"OTU196900518","OTU196900227",0.154,NA,0.6,NA,NA,0.321023828688051,NA,0.145078676554
"OTU196900520","OTU196900227",0.756,NA,1,NA,NA,0.159262221081593,NA,0.00311333142252
"OTU196900521","OTU196900227",0.54,NA,1,NA,NA,0.256981189242354,NA,-0.000130942103607
"OTU196900522","OTU196900227",0.939,NA,0.8,NA,NA,0.0853909499132791,NA,0.148526048484
"OTU196900524","OTU196900227",0.863,NA,0.2,NA,NA,0.160112494299011,NA,0.377785794799
"OTU196900527","OTU196900227",0.869,NA,0.6,NA,NA,0.120101757808984,NA,0.20281787344
"OTU196900528","OTU196900227",0.878,NA,0.8,NA,NA,0.12394088673829,NA,0.160987896226
"OTU196900529","OTU196900227",0.913,NA,0.6,NA,NA,0.151835501362341,NA,0.146518319745
"OTU196900531","OTU196900227",0.862,NA,0.2,NA,NA,0.120101757808984,NA,0.154429898794
"OTU196900532","OTU196900227",0.854,NA,0.2,NA,NA,0.12394088673829,NA,0.227122089144
"OTU196900533","OTU196900227",0.65,NA,0.6,NA,NA,0.160112494299011,NA,0.0802010977863
"OTU196900534","OTU196900227",0.316,NA,0.6,NA,NA,0.256981189242354,NA,-0.211112683691
"OTU196900537","OTU196900227",0.713,NA,0.6,NA,NA,0.160112494299011,NA,0.147706519117
"OTU196900538","OTU196900227",0.456,NA,0.8,NA,NA,0.192829283905619,NA,0.0206903708457
"OTU196900539","OTU196900227",0.845,NA,0.2,NA,NA,0.160112494299011,NA,0.303511167774
"OTU196900543","OTU196900227",0.403,NA,0,NA,NA,0.256981189242354,NA,0.345845789908
"OTU196900546","OTU196900227",0.785,NA,0.2,NA,NA,0.160112494299011,NA,0.292823899817
"OTU196900547","OTU196900227",0.87,NA,0.2,NA,NA,0.120101757808984,NA,0.17856245708
"OTU196900551","OTU196900227",0.232,NA,0,NA,NA,0.303165634488916,NA,0.181363939743
"OTU196900558","OTU196900227",0.859,NA,1,NA,NA,0.120101757808984,NA,0.111188735356
"OTU196900559","OTU196900227",0.517,NA,0.8,NA,NA,0.256981189242354,NA,-0.112997174092
"OTU196900561","OTU196900227",0.799,NA,0.6,NA,NA,0.139438576795409,NA,-0.261632763685
"OTU196900563","OTU196900227",0.876,NA,0.4,NA,NA,0.120101757808984,NA,0.333422574483
"OTU196900565","OTU196900227",0.869,NA,0.2,NA,NA,0.120101757808984,NA,0.167186941358
"OTU196900569","OTU196900227",0.145,NA,0.4,NA,NA,0.370506500549505,NA,0.312245006205
"OTU196900571","OTU196900227",0.704,NA,0.6,NA,NA,0.160112494299011,NA,0.133439938894
"OTU196900573","OTU196900227",0.855,NA,0.6,NA,NA,0.12394088673829,NA,0.139864078864
"OTU196900578","OTU196900227",0.934,NA,0.4,NA,NA,0.0853909499132791,NA,0.256100924288
"OTU196900580","OTU196900227",0.854,NA,0.8,NA,NA,0.12394088673829,NA,0.160335967623
"OTU196900582","OTU196900227",0.092,NA,0,NA,NA,0.408327221417673,NA,0.393009241416
"OTU196900588","OTU196900227",0.274,NA,0.6,NA,NA,0.257831462459772,NA,-0.220833491066
"OTU196900589","OTU196900227",0.282,NA,0,NA,NA,0.257831462459772,NA,-0.347131885549
"OTU196900590","OTU196900227",0.851,NA,0.2,NA,NA,0.160112494299011,NA,-0.394843847337
"OTU196900591","OTU196900227",0.458,NA,0.4,NA,NA,0.256981189242354,NA,0.133122158711
"OTU196900592","OTU196900227",0.286,NA,0.8,NA,NA,0.257831462459772,NA,0.0142707835758
"OTU196900594","OTU196900227",1,NA,0.4,NA,NA,0.0753959373497118,NA,-0.220640395571
"OTU196900596","OTU196900227",0.889,NA,1,NA,NA,0.160112494299011,NA,0.148610216736
"OTU196900597","OTU196900227",0.072,NA,0.2,NA,NA,0.408327221417673,NA,-0.336283911355
"OTU196900598","OTU196900227",0.854,NA,0.2,NA,NA,0.160112494299011,NA,0.319605723997
"OTU196900599","OTU196900227",0.729,NA,0,NA,NA,0.159262221081593,NA,0.188026339759
"OTU196900600","OTU196900227",0.674,NA,0.8,NA,NA,0.161256239370691,NA,-0.12696022791
"OTU196900601","OTU196900227",0.344,NA,0.4,NA,NA,0.2074985173809,NA,0.172730893581
"OTU196900603","OTU196900227",0.404,NA,0.2,NA,NA,0.256981189242354,NA,0.310400965019
"OTU196900604","OTU196900227",0.965,NA,0.4,NA,NA,0.0902763493927646,NA,-0.22136910555
"OTU196900605","OTU196900227",0.287,NA,0,NA,NA,0.257831462459772,NA,0.268604723121
"OTU196900606","OTU196900227",1,NA,0.4,NA,NA,0.0753959373497118,NA,0.231384083731
"OTU196900608","OTU196900227",0.837,NA,0,NA,NA,0.160112494299011,NA,-0.446970895492
"OTU196900611","OTU196900227",1,NA,0.2,NA,NA,0.0753959373497118,NA,-0.157504172342
"OTU196900612","OTU196900227",0.775,NA,0.4,NA,NA,0.160112494299011,NA,-0.25426352865
"OTU196900613","OTU196900227",0.334,NA,1,NA,NA,0.256981189242354,NA,0.0706185091586
"OTU196900614","OTU196900227",0.046,NA,0,NA,NA,0.508725674387315,NA,0.42307614249
"OTU196900616","OTU196900227",0.733,NA,1,NA,NA,0.160112494299011,NA,-0.0702291522828
"OTU196900618","OTU196900227",0.863,NA,0.2,NA,NA,0.160112494299011,NA,-0.333762270766
"OTU196900619","OTU196900227",0.196,NA,1,NA,NA,0.370506500549505,NA,-0.0804277915512
"OTU196900620","OTU196900227",0.202,NA,0.6,NA,NA,0.257831462459772,NA,-0.159764202862
"OTU196900623","OTU196900227",0.317,NA,0,NA,NA,0.2074985173809,NA,-0.439897421607
"OTU196900624","OTU196900227",0.181,NA,0.4,NA,NA,0.305958492868041,NA,-0.326033255707
"OTU196900628","OTU196900227",0.657,NA,1,NA,NA,0.160112494299011,NA,0.0960249343517
"OTU196900630","OTU196900227",0.364,NA,0.2,NA,NA,0.256981189242354,NA,-0.128012183744
"OTU196900631","OTU196900227",0.054,NA,1,NA,NA,0.508725674387315,NA,-0.0821445570051
"OTU196900635","OTU196900227",0.168,NA,1,NA,NA,0.321023828688051,NA,0.064064250313
"OTU196900648","OTU196900227",0.802,NA,0.2,NA,NA,0.128884118981421,NA,-0.187315380578
"OTU196900655","OTU196900227",0.927,NA,0.6,NA,NA,0.0853909499132791,NA,0.217044721213
"OTU196900656","OTU196900227",0.919,NA,0.4,NA,NA,0.0853909499132791,NA,0.133285791265
"OTU196900658","OTU196900227",0.165,NA,1,NA,NA,0.321023828688051,NA,0.0346906977813
"OTU196900661","OTU196900227",0.84,NA,0.8,NA,NA,0.12394088673829,NA,0.180849401625
"OTU196900662","OTU196900227",0.161,NA,1,NA,NA,0.321023828688051,NA,0.10169371512
"OTU196900663","OTU196900227",0.944,NA,0.6,NA,NA,0.0853909499132791,NA,0.104483415936
"OTU196900667","OTU196900227",0.882,NA,0.8,NA,NA,0.120101757808984,NA,0.153421832512
"OTU196900672","OTU196900227",0.871,NA,0.2,NA,NA,0.120101757808984,NA,0.130821774289
"OTU196900229","OTU196900228",0.413,NA,0,NA,NA,0.244904709134231,NA,-0.546207972187
"OTU196900230","OTU196900228",0.468,NA,0.2,NA,NA,0.256981189242354,NA,0.180429056446
"OTU196900231","OTU196900228",0.244,NA,0,NA,NA,0.257831462459772,NA,0.502339895973
"OTU196900232","OTU196900228",0.307,NA,0,NA,NA,0.2074985173809,NA,0.203600304784
"OTU196900234","OTU196900228",0.453,NA,0.4,NA,NA,0.256981189242354,NA,0.262302242067
"OTU196900235","OTU196900228",0.286,NA,0,NA,NA,0.257831462459772,NA,0.269895377434
"OTU196900236","OTU196900228",0.013,NA,0,NA,NA,0.689391746743088,NA,-0.486515021855
"OTU196900237","OTU196900228",0.268,NA,0.2,NA,NA,0.257831462459772,NA,-0.344619271055
"OTU196900239","OTU196900228",0.152,NA,0.2,NA,NA,0.370506500549505,NA,0.416108943654
"OTU196900241","OTU196900228",0.917,NA,0.2,NA,NA,0.160112494299011,NA,-0.22323741504
"OTU196900242","OTU196900228",0.009,NA,0,NA,NA,0.689391746743088,NA,-0.439397071361
"OTU196900246","OTU196900228",0.895,NA,1,NA,NA,0.160112494299011,NA,-0.122141868
"OTU196900248","OTU196900228",0.322,NA,0.2,NA,NA,0.256981189242354,NA,0.286128577329
"OTU196900249","OTU196900228",0.598,NA,0,NA,NA,0.256981189242354,NA,-0.394644059707
"OTU196900250","OTU196900228",0.466,NA,0.4,NA,NA,0.256981189242354,NA,0.222033983378
"OTU196900252","OTU196900228",0.446,NA,0.8,NA,NA,0.256981189242354,NA,0.132820197651
"OTU196900253","OTU196900228",0.282,NA,0,NA,NA,0.257831462459772,NA,0.479102782046
"OTU196900255","OTU196900228",0.457,NA,0.4,NA,NA,0.256981189242354,NA,-0.162308050288
"OTU196900256","OTU196900228",0.307,NA,0.6,NA,NA,0.2074985173809,NA,0.176964254547
"OTU196900260","OTU196900228",0.059,NA,0.2,NA,NA,0.508725674387315,NA,0.54638526639
"OTU196900262","OTU196900228",0.075,NA,0,NA,NA,0.508725674387315,NA,0.710488303118
"OTU196900263","OTU196900228",0.144,NA,0,NA,NA,0.370506500549505,NA,0.831701161784
"OTU196900264","OTU196900228",0.057,NA,0,NA,NA,0.508725674387315,NA,0.557678689127
"OTU196900265","OTU196900228",0.055,NA,0.2,NA,NA,0.508725674387315,NA,0.418404589999
"OTU196900266","OTU196900228",0.773,NA,0.2,NA,NA,0.160112494299011,NA,0.237683077452
"OTU196900268","OTU196900228",0.407,NA,0,NA,NA,0.256981189242354,NA,0.62918558672
"OTU196900269","OTU196900228",0.595,NA,0.4,NA,NA,0.256981189242354,NA,-0.351154768139
"OTU196900271","OTU196900228",0.874,NA,0.2,NA,NA,0.160112494299011,NA,-0.310505019842
"OTU196900274","OTU196900228",0.923,NA,1,NA,NA,0.160112494299011,NA,-0.00450969916872
"OTU196900276","OTU196900228",0.324,NA,0.4,NA,NA,0.2074985173809,NA,0.151814574599
"OTU196900277","OTU196900228",0.171,NA,0.6,NA,NA,0.370506500549505,NA,0.120105579107
"OTU196900279","OTU196900228",0.16,NA,0.8,NA,NA,0.370506500549505,NA,-0.0875346782677
"OTU196900280","OTU196900228",0.074,NA,0,NA,NA,0.508725674387315,NA,-0.490521223529
"OTU196900283","OTU196900228",0.157,NA,0,NA,NA,0.370506500549505,NA,0.62790916799
"OTU196900284","OTU196900228",0.076,NA,0,NA,NA,0.508725674387315,NA,0.476518287999
"OTU196900286","OTU196900228",0.923,NA,0.2,NA,NA,0.160112494299011,NA,0.223760283313
"OTU196900287","OTU196900228",0.452,NA,0.2,NA,NA,0.256981189242354,NA,-0.226512255108
"OTU196900288","OTU196900228",0.225,NA,0.4,NA,NA,0.370506500549505,NA,-0.256669169145
"OTU196900289","OTU196900228",0.054,NA,0.2,NA,NA,0.508725674387315,NA,0.451528635171
"OTU196900291","OTU196900228",0.458,NA,0.8,NA,NA,0.256981189242354,NA,0.0477616043496
"OTU196900292","OTU196900228",0.841,NA,1,NA,NA,0.160112494299011,NA,0.00479680047641
"OTU196900293","OTU196900228",0.414,NA,0,NA,NA,0.256981189242354,NA,0.332365753323
"OTU196900295","OTU196900228",0.923,NA,0.8,NA,NA,0.160112494299011,NA,0.0439705692467
"OTU196900296","OTU196900228",0.43,NA,0,NA,NA,0.256981189242354,NA,0.609658563345
"OTU196900297","OTU196900228",0.913,NA,0,NA,NA,0.151835501362341,NA,-0.376682847632
"OTU196900302","OTU196900228",0.418,NA,0.8,NA,NA,0.256981189242354,NA,-0.194348324109
"OTU196900303","OTU196900228",0.436,NA,0,NA,NA,0.256981189242354,NA,0.983491118116
"OTU196900305","OTU196900228",0.136,NA,0.2,NA,NA,0.370506500549505,NA,-0.343418305242
"OTU196900307","OTU196900228",0.072,NA,0,NA,NA,0.508725674387315,NA,0.622705647412
"OTU196900308","OTU196900228",0.151,NA,0.6,NA,NA,0.370506500549505,NA,-0.301983362882
"OTU196900310","OTU196900228",0.018,NA,0,NA,NA,0.689391746743088,NA,0.654486715779
"OTU196900312","OTU196900228",0.049,NA,0.8,NA,NA,0.402827187811384,NA,-0.266839390855
"OTU196900314","OTU196900228",0.38,NA,0.6,NA,NA,0.256981189242354,NA,-0.39256699675
"OTU196900315","OTU196900228",0.656,NA,0.4,NA,NA,0.160112494299011,NA,0.189490721474
"OTU196900316","OTU196900228",0.015,NA,0,NA,NA,0.605289106106858,NA,-0.57190226193
"OTU196900317","OTU196900228",0.662,NA,0.4,NA,NA,0.160112494299011,NA,0.255385666082
"OTU196900318","OTU196900228",0.44,NA,0.6,NA,NA,0.256981189242354,NA,-0.255253109544
"OTU196900319","OTU196900228",0.006,NA,0,NA,NA,0.605289106106858,NA,-0.548502553108
"OTU196900320","OTU196900228",0.059,NA,0,NA,NA,0.508725674387315,NA,0.669179190503
"OTU196900323","OTU196900228",0.488,NA,0,NA,NA,0.256981189242354,NA,-0.42483771268
"OTU196900327","OTU196900228",0.763,NA,0.6,NA,NA,0.160112494299011,NA,0.177949328589
"OTU196900329","OTU196900228",0.388,NA,0,NA,NA,0.256981189242354,NA,0.435730284904
"OTU196900330","OTU196900228",0.918,NA,1,NA,NA,0.160112494299011,NA,-0.0139445590885
"OTU196900331","OTU196900228",0.069,NA,0.2,NA,NA,0.508725674387315,NA,0.66417434602
"OTU196900332","OTU196900228",0.042,NA,0,NA,NA,0.402827187811384,NA,-0.657073033244
"OTU196900335","OTU196900228",0.272,NA,0.2,NA,NA,0.257831462459772,NA,0.303397253703
"OTU196900336","OTU196900228",0.058,NA,0,NA,NA,0.508725674387315,NA,0.757210725899
"OTU196900337","OTU196900228",0.066,NA,0.2,NA,NA,0.508725674387315,NA,-0.572633316231
"OTU196900338","OTU196900228",0.142,NA,0.6,NA,NA,0.370506500549505,NA,-0.17418551297
"OTU196900339","OTU196900228",0.151,NA,0,NA,NA,0.370506500549505,NA,-0.34675947163
"OTU196900340","OTU196900228",0.299,NA,0.2,NA,NA,0.257831462459772,NA,0.215304127919
"OTU196900341","OTU196900228",0.172,NA,0.2,NA,NA,0.370506500549505,NA,-0.362265647431
"OTU196900344","OTU196900228",0.918,NA,1,NA,NA,0.160112494299011,NA,0.0067003499992
"OTU196900347","OTU196900228",0.581,NA,1,NA,NA,0.256981189242354,NA,0.0456806995545
"OTU196900348","OTU196900228",0.439,NA,0.6,NA,NA,0.256981189242354,NA,-0.13248879801
"OTU196900349","OTU196900228",0.067,NA,0,NA,NA,0.508725674387315,NA,0.745852298985
"OTU196900350","OTU196900228",0.055,NA,0,NA,NA,0.508725674387315,NA,0.654823905356
"OTU196900351","OTU196900228",0.125,NA,0.2,NA,NA,0.370506500549505,NA,-0.387878781143
"OTU196900352","OTU196900228",0.117,NA,0,NA,NA,0.370506500549505,NA,-0.396229320101
"OTU196900353","OTU196900228",0.036,NA,0.2,NA,NA,0.469565211114707,NA,-0.586531766542
"OTU196900354","OTU196900228",0.06,NA,0.2,NA,NA,0.508725674387315,NA,-0.472096894344
"OTU196900355","OTU196900228",0.28,NA,1,NA,NA,0.257831462459772,NA,-0.00984032554854
"OTU196900356","OTU196900228",0.062,NA,0.8,NA,NA,0.508725674387315,NA,-0.227235090054
"OTU196900357","OTU196900228",0.173,NA,0.8,NA,NA,0.370506500549505,NA,0.0995605915516
"OTU196900358","OTU196900228",0.896,NA,0.6,NA,NA,0.151835501362341,NA,0.0838157394833
"OTU196900359","OTU196900228",0.379,NA,0.2,NA,NA,0.256981189242354,NA,0.396335353654
"OTU196900361","OTU196900228",0.471,NA,1,NA,NA,0.256981189242354,NA,-0.113840241481
"OTU196900363","OTU196900228",0.402,NA,0,NA,NA,0.256981189242354,NA,0.406726112866
"OTU196900365","OTU196900228",0.021,NA,0,NA,NA,0.517801507414013,NA,-0.778783048876
"OTU196900366","OTU196900228",0.145,NA,0.2,NA,NA,0.370506500549505,NA,-0.382096119031
"OTU196900367","OTU196900228",0.026,NA,0,NA,NA,0.508725674387315,NA,-0.556169823447
"OTU196900370","OTU196900228",0.058,NA,0,NA,NA,0.408327221417673,NA,-0.528049457809
"OTU196900374","OTU196900228",0.766,NA,0.4,NA,NA,0.159262221081593,NA,0.279329170152
"OTU196900377","OTU196900228",0.073,NA,0.2,NA,NA,0.508725674387315,NA,-0.250588426583
"OTU196900383","OTU196900228",0.013,NA,0,NA,NA,0.689391746743088,NA,-0.443398993461
"OTU196900384","OTU196900228",0.052,NA,0.2,NA,NA,0.402827187811384,NA,-0.251566486616
"OTU196900386","OTU196900228",0.917,NA,1,NA,NA,0.10224356360985,NA,-0.0597394322252
"OTU196900387","OTU196900228",0.072,NA,0.2,NA,NA,0.402827187811384,NA,-0.488919662337
"OTU196900388","OTU196900228",0.163,NA,0,NA,NA,0.305958492868041,NA,-0.533499977796
"OTU196900391","OTU196900228",0.249,NA,0,NA,NA,0.257831462459772,NA,0.463595263374
"OTU196900392","OTU196900228",0.117,NA,0,NA,NA,0.370506500549505,NA,-0.519665328812
"OTU196900393","OTU196900228",0.425,NA,0.4,NA,NA,0.226000244384916,NA,0.238220798935
"OTU196900398","OTU196900228",0.16,NA,0,NA,NA,0.370506500549505,NA,0.939690228617
