"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170918_02701","IE_20170918_02801","IE_20170918_02901","IE_20170918_03901","IE_20170918_04201","IE_20170918_04501","IE_20170918_05001","IE_20170918_05201","IE_20170918_05401","IE_20170918_05501","IE_20170918_05601","IE_20170918_06101","IE_20170918_06401","IE_20170918_06501","IE_20170918_06601","IE_20170918_07201","IE_20170918_07401","IE_20170918_02001","IE_20170918_02601","IE_20170918_03201","IE_20170918_03801","IE_20170918_04401","IE_20170918_05101","IE_20170918_05701","IE_20170918_06301","IE_20170918_07001","IE_20170918_07601","IE_20170918_02101","IE_20170918_02201","IE_20170918_02501","IE_20170918_03501","IE_20170918_03701","IE_20170918_04001","IE_20170918_04801","IE_20170918_05901","IE_20170918_06201","IE_20170918_06701","IE_20170918_06901","IE_20170918_07301","IE_20170918_07501","IE_20170918_02301","IE_20170918_03001","IE_20170918_03101","IE_20170918_03301","IE_20170918_03401","IE_20170918_03601","IE_20170918_04101","IE_20170918_04301","IE_20170918_04601","IE_20170918_04701","IE_20170918_04901","IE_20170918_05301","IE_20170918_05801","IE_20170918_06001","IE_20170918_06801","IE_20170918_07101","isotopes","adduct","pcgroup","SD","MEAN","CV"
"4734",4734,1313.55687073299,1313.52003154795,1313.59436881371,579.387005615234,571.788014221191,652.526021575928,51,0,10,13,2,1590.07455230951,1014.12294832375,1268.5539025901,714.413328473456,1120.79074016055,1543.04952419867,694.751682753729,1530.06158315631,488.843852194,1762.02669629103,781.420979422566,729.272762490643,932.490169089404,607.567879647017,765.356329132091,688.385315690974,2418.99358916655,119450.590763233,142429.51999601,111789.183365345,130353.634213796,101137.241089325,115657.367975824,102898.105535905,105119.713497311,102405.468078731,196543.66117083,229114.475599385,204588.34512403,82054.9425488438,266056.775513119,353428.866401556,187106.706321606,130232.356444814,37797.4374260008,117102.620696556,282223.042686531,240535.324669138,255122.10917512,297269.045935306,2853.49567684747,1472.64040229509,2993.14288853756,1961.97031706544,1631.1748894927,4557.5596478151,5609.89614747229,1429.29399591165,1534.0515825971,2028.82683262307,16406.4371915185,1312.62586513289,1830.05173213079,2261.0198857629,3110.08652287094,54981.7202600145,"","",2807,29169.7373064825,122778.448568631,0.237580272812921
"4737",4737,1314.55384388765,1314.51889487036,1314.57240638587,578.361020584106,555.992011871338,653.841004943848,50,0,10,13,0,1833.70841907063,991.244965067133,861.529767181103,1250.88100457016,1278.20771584452,1763.03452239244,659.288897753111,1919.90683997685,495.912416031957,1351.57562962405,707.345056935753,706.966070238501,1369.56710374669,709.618451855832,631.367323393351,670.660045809652,3046.87858575867,100441.768402383,91754.7260010149,66881.5257151922,81624.6872819422,85222.1483595225,82644.3818700571,130469.718878322,76621.6072686762,124883.650549367,121995.817245808,112878.111318311,149836.104054293,26406.6451283225,160572.006943572,136942.671257188,92287.5544607862,73972.4715077132,33293.2606304844,70506.0065054094,66334.4085172936,93405.0727147236,87340.1743970811,77023.1929928157,4118.7239482224,1884.53193322476,4530.29762684926,2112.30420495691,1911.72507915708,5658.86430568786,7363.40304791406,2596.71574617883,2114.20631463658,2105.48088510638,2725.2967389144,2211.25272053676,2212.96242847463,2960.28719898841,4170.44442544356,6516.17557501867,"","",3263,22260.8467234325,96254.0031572285,0.231271905513061
"4738",4738,1314.74927367394,1314.7424687296,1314.75667944939,428.225009002686,425.307994003296,433.59798576355,57,17,10,13,16,748494.447984826,563711.813316625,515256.277407585,673738.503177881,446519.848311675,615272.73337068,415983.41907195,610963.729541026,251100.853472902,432045.845324087,448967.843299845,492664.988256866,585524.238318431,450280.179442945,394561.860055232,356072.990884855,502689.248392275,647926.87563338,596891.522965497,588247.562663019,603627.530559382,554583.605657266,556376.033088531,531862.038225751,514904.616132652,511513.565344639,507702.86564839,729904.929390723,793535.819536221,564889.25284507,707903.65647288,577145.530935435,636753.947639339,624077.711351805,448181.913771765,624075.078202209,450167.485228862,670341.128516777,602072.618908108,380825.606272251,620151.961519644,583710.788046639,531293.736132002,513796.771728489,600761.464367492,725173.45835233,635216.823686005,549393.394331642,516712.94394108,533561.183629357,545589.259877864,503797.671555641,572840.530250068,487447.04781197,392010.213116035,476244.072622919,"","[M+K]+ 1275.79 [M+Na]+ 1291.76 [M+H-C2H6]+ 1343.78 [M+H-HCOOH]+ 1359.75",451,46819.4464770996,561363.621591851,0.0834030647449766
"4739",4739,1314.88520950958,1314.85283628444,1314.90655275299,576.456005630493,555.992011871338,653.714026947021,46,0,10,12,0,1340.19541151039,454.384413743561,449.539207732898,769.345517553389,850.151968380809,1190.73812833689,297.232642918825,971.666907169856,196.107523995523,1482.11230887354,513.405515964143,244.821088825268,748.083153287965,457.098916605891,348.562584266067,360.179917562339,2946.09752213582,97492.5195168038,95215.238787001,148610.903015848,88644.15565948,83614.3174873343,77775.5659379352,138335.293695034,127400.908089074,120559.610070971,60076.6222909465,43317.3748973664,110004.877095798,10112.8149285782,161499.966722035,80420.3535228223,70762.5531457861,93069.7942293948,25792.3864930066,55468.2013255624,64567.3889720447,87130.8948514238,39996.751838765,52509.5149827642,2911.45325013508,1290.03854358325,3068.72894844986,1550.13765688365,1083.94539165869,6206.04204017737,6045.39690536834,1584.66986109316,1378.82548824468,1338.34888439913,2336.3941919156,994.515302830304,1631.35842115171,2329.17027197778,2064.25138401269,4756.84974817301,"","",3070,28632.2121138685,103772.513455043,0.275913256416139
"4741",4741,1315.24796584867,1315.24070150061,1315.25415063863,428.462504806519,425.625988540649,433.571993942261,50,14,9,13,13,97975.5282696733,67621.3276671229,63481.4379672121,78675.9467447617,40950.6772038568,81956.0421491033,45821.8548860412,74333.9403729818,12588.535795449,31905.8740715347,21672.8900141157,34253.5832001418,55920.4548761932,35150.0306121817,24317.8409702082,42265.5809047222,59033.5186277423,71053.6999946939,75753.3718477719,65059.5817911468,56464.3990633358,44507.0440920163,44301.6517866403,42579.7373126906,58670.5489546747,56122.0430489968,48087.9275668753,77624.0442240507,79258.9506677426,59750.0892237963,82414.7136591584,65624.8238694142,77306.4253183722,50709.0911142547,29482.9842514401,84259.7179817548,47450.3946763357,82542.101345097,73487.6358626557,59930.3206969059,75882.5008286773,67816.0124495093,47827.3050432205,48483.0280682212,52380.6156026479,93619.8566014703,76628.0522099915,54057.1891286498,66178.263430489,60765.8834261661,57448.6443482041,58987.6121959984,69938.0875583779,50022.183029784,40475.3629635187,22249.7060254081,"[242][M]2+","",22,11629.5396020503,56260.0005458842,0.206710620142378
"4743",4743,1315.75093141708,1315.74144358222,1315.75860150761,428.485007400513,425.29999671936,438.054012832642,57,16,10,13,15,122754.585187205,65494.8703535782,82883.5778191633,111736.928317184,71259.2704741779,69699.3240342699,27220.8666591346,101244.496300911,8852.24179155962,38802.1832541061,68950.8354588485,56869.4638266054,78579.4009784001,54409.9527422394,57235.582724175,52109.9430816448,83862.4855427509,74503.9530698737,55633.243716713,95773.8153188125,63708.1860503772,74095.078614749,88846.2509125228,69420.1709674428,76972.0358315722,75756.8601093292,51691.5823812202,105373.355286789,129408.017058839,91161.3393622544,99601.9530571103,90350.4790700281,87288.3277079778,54948.5810720422,70539.8885104991,79129.7284130046,57384.1969952935,75309.2082544416,93343.8934802413,62763.7058600994,77011.2358106881,95571.3555590389,78433.825959832,59532.2040681021,61750.2338218173,79788.4394364546,100223.195085732,73738.8242915432,57219.2079900139,78998.8122694311,47404.4629708203,74907.8899522409,78735.5770875334,67794.5967337641,54955.6448194531,51925.1584291644,"[242][M+1]2+","",22,13540.4721128692,72640.1176972613,0.186404875736864
"4744",4744,1315.88198781591,1315.86756581251,1315.89716369877,571.813989562988,551.559001159668,620.353003997803,31,0,10,11,0,420.930977487364,216.094505861867,468.033688425397,421.505128525198,557.662093803287,470.49148607254,350.856856225397,563.882813677192,353.912226125598,618.340099210089,376.063082454959,304.452193267643,217.14483954299,409.850146401377,229.329857744954,184.477891065025,799.757330396678,44630.1551878394,37958.0786039494,29816.3965301961,30804.5587928966,25321.8906736126,24726.750108297,29984.9900563162,31649.1326907029,29544.9486042151,37137.0157301968,26096.1030654609,46283.5910731149,12999.9616208291,65946.4440651181,46992.2604053428,37781.0023067015,27948.5656659199,12850.0974083086,21655.238696455,28232.9867735133,39684.4558906043,34609.345145192,24620.7381119165,847.88459854424,368.153338923864,564.17268060986,657.674507573247,596.732690293681,706.315291916782,1076.92624767795,355.068806993589,474.550687128492,811.584531698089,777.338583491743,482.082889577933,635.449967198413,635.376816105253,316.221168623865,1073.78450169414,"","",3168,6101.60172158595,32157.3916978222,0.189741810496377
"4745",4745,1316.20970834504,1316.08875645373,1316.26227725213,578.763986358643,552.188025665283,696.702992553711,41,0,10,11,1,772.905207762761,606.006750423993,522.06129132008,361.949166325683,490.639770145062,857.40747686848,408.919565261652,463.922529205003,353.547874235548,544.660086037591,416.5028727483,334.482614116743,270.136145534925,471.766663086445,397.663640393565,335.223166573327,1286.89330080381,24892.086493484,17597.1167197917,17587.2381670726,19559.5515543059,21737.4866571124,33650.7284957729,31235.743263457,21356.8524566442,18109.7795778047,26451.9084447849,26413.19090873,24182.5468022972,11253.517501289,38191.952286154,26966.6703653522,20156.9030014426,14608.8680010183,25268.0276330847,12433.5354219731,167869.793161465,23338.7660844978,22412.3325082958,12242.680687448,1152.60623817674,637.849907688797,1574.92998500867,1208.06484092692,802.560018122769,1943.40073745096,2290.30097436905,838.060894123434,844.425747211247,648.282439088915,1490.33976527552,907.083120858762,954.606126741252,907.625701772622,12753.2014134191,1803.79555498715,"","",2809,5723.44611237845,23217.849183023,0.246510607733789
"4746",4746,1316.54281294463,1316.53692756856,1316.59526760881,638.690492019653,552.805017547607,664.760991363525,28,0,10,12,0,1101.42941179275,599.281902881124,521.966360086575,750.947001757765,732.034445274621,619.483543172479,301.747196862971,512.970066484064,270.542373553167,541.835222339544,432.249734994822,503.514565587044,622.770653930094,419.039299648388,354.1144352785,477.687127452057,906.248877453804,92729.2623925357,89281.9640035828,86729.3259621957,78234.8966253991,83831.4159029658,75858.4759873813,70996.5766259198,71537.8328855883,75276.4987182044,71176.0244026983,362022.279178326,9905.41236370802,19383.6734203702,21881.9058591367,11080.0368347168,430919.33207328,9408.24749764893,4702.7591488066,199009.028650739,406174.64602191,367107.948634475,8375.84191725589,518619.856779844,1421.59947948294,1044.56497607529,1144.45305775559,926.374774502839,802.969028834999,919.326713885615,2286.2867287298,1049.19118889822,652.25860142149,567.991741188988,767.63543771826,1218.86034395256,777.249882255991,992.81099304352,2328.08373372182,1451.42200691352,"","",2112,8023.39638168517,79565.2273506471,0.100840488349587
"4747",4747,1316.89067317461,1316.88708230114,1316.90429918154,554.77900390625,530.737010498047,567.789016876221,9,0,0,8,0,205.80928745197,267.724335672799,316.205683706921,223.978038252755,318.500359872864,260.095827748999,326.492052297531,232.038092988289,127.983208461354,273.144006432965,313.983185391492,206.44145655014,287.599773639136,178.395088972338,252.792586051266,249.918653676286,279.074896684678,5920.55669396574,6263.1213689968,5789.2378316034,6566.63412900134,5142.06006674965,5687.31258717676,5606.38125997037,5861.49432170391,5503.19276118279,5865.5959088554,62216.8373607791,16776.9162344427,3046.66461317916,14882.9021955403,11389.7023740304,43332.732664774,16037.9529278495,2540.29949000552,8160.42197376955,13861.4464296861,31230.0433049718,12723.065476531,44535.5232976028,741.382369094274,538.748277983882,856.942439793186,850.818344270438,750.597453996694,530.516019193456,638.181714423847,676.812661408701,627.593159450011,511.159837550738,590.666770321402,1019.32988112991,403.044840052724,536.7908523142,1030.23422423797,520.436698877676,"","",3177,393.260299645192,5820.55869292062,0.0675640123899968
"4748",4748,1316.87423830668,1316.87061618906,1316.92936043281,638.697996139526,638.063992156982,664.760991363525,16,0,10,6,0,1032.34421532601,865.711976950988,552.17257750174,592.76934952076,1026.25317360734,908.329316402972,661.467355714242,747.650592836738,563.385071164494,706.999406886717,348.917846319399,501.364217832685,656.110084433667,623.617249444127,550.774416406872,728.803514504406,767.796403720913,121478.145815263,110289.681390207,108098.87059126,99371.2098608036,101865.276335672,98491.4198256018,99292.0016969912,96417.2600900405,95624.5026066341,93765.9455824606,461207.472278953,2751.4528038672,3460.15025069122,3228.68482032844,2631.9976166149,554608.541785108,4483.35050643533,4298.34130271364,168913.883491891,521204.176198989,467152.197801243,1598.85132803424,655398.346106052,1516.3118293946,908.878200771784,1102.17232238812,1226.68481843273,936.097259617597,1065.9255041711,2734.36072128639,1305.13628816019,1097.62348052859,767.252950581722,1234.57071878711,1550.02918479498,1416.25440903132,831.554878268763,3077.20271792114,1537.85402814299,"","",2103,8493.75736786345,102469.431379493,0.0828906460543047
"4749",4749,1317.2269999163,1317.20602723592,1317.23838403855,560.441483306885,530.737010498047,593.270991363525,20,0,8,12,0,657.291609711229,368.425286292498,389.148586507654,360.262158099695,335.371254541553,473.899538423933,440.00029469787,372.59113986258,168.30280052335,397.101739849609,337.011941275918,336.951726531144,347.934469579218,318.511414333912,321.012404789432,263.534598633181,274.372252768622,14980.8831460215,23078.6312448559,16066.7546723783,15616.5243590928,14879.7022022527,20084.34385336,20614.0237535834,13556.9272134205,19555.951631749,19520.8178634569,36539.4294981658,27663.1238879077,14036.7516678252,54066.5627845272,40550.3247804882,79105.2119201265,26940.0462158112,11953.3362177957,25912.2171940927,9148.14689089358,67410.029101884,33865.9930051602,125693.108585551,1023.25003256596,856.074120206758,1716.35808270425,659.738145746291,654.689724572668,657.048915913595,1365.97990056367,677.690960327163,707.856368049913,903.215664725751,871.10581810666,699.280029093581,600.113642712434,612.633344496042,2164.94046806491,1049.3742122851,"[243][M]3+","",207,3149.88904732104,17795.4559940171,0.177005244955793
"4750",4750,1317.20841842516,1317.20418587551,1317.26125715287,638.697501525879,610.296996154785,664.760991363525,20,0,10,8,0,1044.91360755265,757.820321524826,515.590703362599,706.113543704152,754.384436885325,841.750673138322,504.685489548513,744.275941168173,346.150669070677,744.375119814649,483.170583876781,532.194505186608,728.194630100177,456.962292186343,430.883373040357,924.20726000231,427.70854626553,105955.555621625,106354.076565796,102730.058721696,96979.9580317456,92996.2610386515,75738.0827087434,88986.8060016718,90298.7719297037,91430.9433370141,85290.0991357504,419944.104734276,3379.97059779082,3692.09027711248,25219.4100754522,1775.78937353194,513402.356263537,4177.07582192639,18935.4625806212,116476.928729604,475462.354190866,427487.551612865,1864.73080888729,601974.692327391,1069.52390380204,1252.32135780901,1189.48949105808,839.778503968739,867.298416420817,769.87739851555,2447.86135719373,1202.1134807393,1081.3860997837,746.000700741863,882.329904796771,583.742129099555,926.070173454972,759.089946839958,2825.81852438287,1508.95951440615,"","",2113,9634.44038603158,93676.0613092398,0.102848478590776
"4751",4751,1317.5416740462,1317.53817439146,1317.54660125646,638.697501525879,593.898985900879,638.997997589111,16,0,10,6,0,693.836006030906,769.571337065874,575.581040756511,820.791430875659,676.866339852501,586.032439134749,396.277465343276,611.351338633469,424.922573865458,616.402284055877,285.606797071604,435.588334033696,366.882377125788,313.762464676052,183.497778645293,544.044770407562,404.070916411334,85728.5848380346,76099.0053458605,72567.8567520701,68612.6123180444,72159.894292918,68338.2792473235,63918.241923179,61119.952778289,60907.3426447343,60633.4816576066,307918.315207869,1944.79867778833,3859.14977951474,2506.55658701979,1422.38477059993,381899.476439186,4402.88428523551,6781.5305384472,1510.08980994026,349912.61655342,314617.8396667,1571.87166976742,442574.366928849,1156.18141216971,755.106125213804,1043.77938890364,1049.38408497408,719.067308377142,960.808616781474,2177.33441563084,910.097342150286,797.630546132723,1001.67644939984,986.625388151168,539.657600447003,810.652040051296,825.191851438954,2770.71463224451,1114.10254575312,"","[M+K]+ 1278.57 [M+Na]+ 1294.56",2102,8006.61060016731,69008.525179806,0.116023499695227
"4752",4752,1317.56000458482,1317.55580715964,1317.74722488613,560.421998291016,502.39199508667,664.760991363525,25,0,9,12,1,347.250297514552,497.026351116598,531.666219591862,408.176799063571,236.796405404806,370.976132029811,259.84130082566,385.505702830851,193.728826236973,427.181517778197,388.049408584833,292.459976787285,428.669588760473,151.132727614676,234.304684021433,383.719817246621,299.328983352209,19460.3842077963,16449.9593199603,15139.0062921587,14853.5480295308,19853.9021529676,22178.4497689678,22495.5847417563,30080.8471910231,17749.4049076773,19939.8981645231,34272.0000041622,28206.5469664535,20309.1224253271,60445.6355578266,48713.0695116348,61505.6715627803,28323.53924911,24972.9596657911,29018.6383367982,7742.04363894463,79701.4688156545,43281.846574822,212707.33946137,1525.26376573741,818.331721000684,1447.4934551424,949.068029056769,1073.11228630291,602.719768506009,1100.60007868335,1206.81532140324,732.212960934887,822.303199851885,1256.04679005872,905.113210401032,759.340839617527,757.416824213894,12322.6440343663,1375.46917916865,"[243][M+1]3+","",207,4476.76418281412,19820.0984776361,0.225869926320772
"4753",4753,1317.89424754721,1317.89053944094,1317.90624876943,560.303509216309,530.737010498047,567.789016876221,18,0,7,10,0,204.956277378757,336.231972537648,274.508898470622,541.604294652119,353.855415066937,343.380398148456,441.139408166592,415.129749870859,339.485704290564,312.162647810144,289.201171789784,408.192838668107,326.28718088707,217.79584449895,214.620634814414,281.768017996568,444.343290065881,14268.2175524347,24935.1100316942,23594.1938844414,13915.2039514482,20308.2838847763,20529.2996321194,19158.623976633,10609.207636079,16303.3030216699,12674.0811605185,27353.2170678175,20995.9584255354,19130.9626380526,54449.7077781131,45778.5089605255,33817.0790574281,23863.9690934876,12545.7971577404,27765.9633200406,8813.67764261021,69792.9157023428,30407.2389997914,220072.051547316,1336.27176973883,917.531550627488,1597.3510012363,854.126448532566,1270.24681615557,1039.56495847739,1378.56466497223,985.008492591289,1261.93051811222,1126.16585893814,1059.85027062893,886.16658360683,1232.05919086933,1062.85219821949,1152.41388723174,1035.3587592909,"","",2281,4802.38535857137,17629.5524731815,0.272405403703632
"4754",4754,1317.87524824314,1317.87104024709,1317.92978806072,638.697996139526,607.783015289307,664.092024078369,18,0,10,7,0,836.587722304277,444.674125256088,627.344674669738,488.178760131821,583.491707703719,464.032354684147,418.829268710422,410.538923192024,297.895874623808,598.092893265618,400.169139495263,628.227708372359,733.733863870613,415.531444372466,339.068091776222,511.730902139957,423.360263029486,46018.8669365076,40648.4723870953,44794.9409551062,39063.2496843833,45835.5037318509,37208.6024666475,41102.2783674649,39463.5973003378,36828.7359173663,38308.6402392567,186999.271556283,2224.63079867406,2798.49432494267,3729.43620853658,1982.74488149931,233170.953152888,4100.45393927246,36114.3629709333,35835.2591550544,213365.900994129,192392.474602303,2068.29835562035,253455.680162692,1460.37302016765,830.972088219225,973.770504564579,1010.44101035669,668.952811343409,930.961993525603,2168.50433049936,1112.52029113658,822.090378933483,749.888435365499,1182.08962866025,819.776601511985,1434.89209114462,800.63691605702,2739.13539090008,1175.78902607784,"[244][M]3+","",2101,3467.0344927322,40927.2887986017,0.0847120489654976
"4755",4755,1318.20859167227,1318.20354910269,1318.22674732104,638.698024749756,605.839980163574,649.378997344971,17,0,10,6,0,806.193902959465,822.534435554807,343.549264770001,527.432523334089,663.499250657856,654.656395317172,492.541091294959,557.245577055553,560.748506920598,530.766844250594,648.21064548088,567.096956365245,411.79005490914,419.410099601063,510.415413792317,616.202128827306,402.520830063295,22910.8635658828,22646.0427111607,22829.8158416329,20319.6259890888,19936.1486341747,19212.4293371011,16854.6260489458,21669.5910218311,14408.7564870715,17365.3896135701,98974.1068629004,3620.46295217822,4558.75666223292,3174.66429635882,2185.76785436366,118191.245930025,4306.34397728182,35749.1300912166,1775.96424152912,108174.144434879,100543.929895491,1990.24990605456,133835.180843246,1502.42874810006,1021.11515807849,1398.93823823892,930.507200009655,664.148546351182,1228.91371652926,1517.55930889212,1068.32661491493,706.724189389497,1105.17306946503,921.841964674989,735.172832038667,879.659642564366,899.413608878851,2118.87411802867,1044.59487911873,"[244][M+1]3+","",2101,2881.97627152998,19815.3289250459,0.145441757864905
"4756",4756,1318.22748767368,1318.22336243912,1318.25614845683,560.101984710693,501.134976043701,578.756991882324,15,0,4,10,1,313.210861341096,402.554383502142,318.343719699287,338.824295978727,357.480322229676,295.508670957138,378.788187600176,467.408287236733,247.093778784003,269.321878969383,427.938874681982,267.101645146031,422.162486689595,205.596697407109,222.328509414968,202.223177291453,312.057250717921,20927.018228549,16927.9865087489,17130.2227948877,9173.92608779669,18189.115445219,17278.1249884255,16094.775570251,15162.8428816795,15333.9301497228,13638.8900741899,6459.82022940181,14463.6977838725,12752.4048686028,45288.2849170215,30528.4221058339,39154.4686636871,18790.5298779053,10035.36657691,25661.3608578114,9495.0698204296,54677.875711043,28168.2767835617,172138.945471661,922.302392878836,1016.67682519954,1384.54779220931,788.160330346141,702.475974343983,594.98277787811,1134.09844135999,675.052596623344,670.904355440954,777.982859795261,844.322596357204,654.746741949448,750.94407464688,688.759634362906,18980.3749113494,879.688334799904,"","",2559,3094.10622553945,15985.683272947,0.19355483107661
"4757",4757,1318.55593071967,1318.53710998373,1318.57548711451,577.479019165039,530.737010498047,639.32201675415,26,0,7,10,0,344.747091259342,187.810015856715,350.666516808586,323.972093287752,412.653790545836,486.745641755354,261.812078920752,427.517542717978,186.607092356309,522.339994141832,290.247668243634,248.35699143433,237.569511890268,227.434117450984,279.510482970066,386.963940672576,781.094650093805,13302.2195846736,10860.7911481666,23251.829464131,9843.19977792911,15383.0248025618,10262.7323837858,14528.3485158185,17936.4046250251,16109.3201635173,16619.7195060924,21020.3523928246,25599.9246282232,10189.874842789,31508.5452365279,6846.09387736022,79621.2650909771,14472.4225826003,9755.2972361058,18458.2553086686,31250.8969561839,10777.8800244927,18417.8014980219,111491.339156264,973.527760682628,659.50172053827,1317.4472348392,1295.85091709842,669.59708056946,833.105787875131,1148.97443575971,647.615481370688,557.118171101063,679.363608964217,796.397300762311,631.967612623796,986.939906167053,917.635010511149,1594.50734705217,1030.75655312464,"","",1757,4077.39421303806,14809.7589971701,0.275318066540933
"4758",4758,1318.89860435198,1318.87089143694,1318.91445256309,572.413989562988,530.109015960693,699.2649949646,35,0,8,13,0,270.851593936624,309.944748062175,286.792010156231,206.236167531461,301.007921703988,379.187852929967,249.284206907368,524.90397810936,259.065244438748,454.671550679952,305.837265536104,371.901713411231,133.821717587384,444.807864360511,196.666524480304,383.8855188728,407.183475592732,30977.9268677942,23271.6048226178,30034.2500508328,14575.2693115691,21849.6148917675,21575.6813840071,22933.234463225,22589.9009818226,25359.5006503165,20782.8121531475,14658.8623724878,35828.0354716815,13799.2292478139,72675.9162778407,34522.5290454055,30017.5941092034,17365.5032678414,10884.9099560082,15444.0591646009,52852.5779888426,20083.0894678348,25307.1093971779,29797.5382154323,516.389872685075,313.54334313588,913.031269525592,574.797935371033,444.759370572865,612.340409331851,1298.86586798562,445.80024655184,385.102735030568,653.480416104198,788.466558822741,477.279335278397,398.795497877937,631.582042691383,205.001887333476,689.752050803974,"","[M+H]+ 1317.89",171,4674.10873564239,23394.97955771,0.199791101510153
"4760",4760,1319.56476593478,1319.54413148603,1319.57332283066,572.413989562988,559.298011932373,698.64200592041,32,0,8,13,0,541.571065573798,320.896405922125,444.871044081636,333.82425325838,470.681972696135,396.236689115959,224.833260016982,486.349065817554,331.265264619142,628.276102764102,316.465375460684,345.27061830547,249.014735718568,481.652723794946,248.521389470436,395.927489225194,915.172921521589,31632.7087125974,35514.4358851239,29725.4594818818,36108.1217248873,38512.0853257296,19191.1668639524,33765.3476889236,28478.6336962932,35716.6113194372,31663.3934835281,34167.2075552207,46037.1627111207,14745.1765835572,47896.5578423627,43146.2442877618,46559.213470656,42551.0144074199,17425.9442290664,21791.6221203868,34829.1152489831,38345.5268534619,39353.2495733984,31447.5353774428,1596.87449361881,540.301731615327,1036.89620602565,900.884649039557,1120.96555762795,1207.96484244507,1176.95474340767,540.061280097192,943.957111630589,893.549810481071,1141.36241998958,1001.32436710348,874.642329120077,881.983042723366,996.997891790272,1486.10121453802,"","",171,5481.72028262827,32030.7964182354,0.171139056645731
"4761",4761,1319.89763619731,1319.87589010689,1319.91018359405,573.041008605957,559.659998321533,697.95001159668,23,0,7,10,0,678.981640182006,306.135765878627,295.119447204843,330.929002318531,318.137780036777,697.15553856194,193.0098534666,592.859663248062,153.294731791047,382.309966904196,305.232111862502,217.88954377513,285.550435475504,380.659591797895,102.728247562237,254.596800865176,479.206815980713,28018.4806043655,26138.3838794505,20770.8894137626,16223.2694841921,11517.9921075096,24110.300809976,24641.3946456934,31235.0957620423,19411.6373484805,19761.1422087997,14845.5682978034,20173.9937818803,31388.8581520042,43399.829999161,38750.1099179313,37103.8011218421,23095.6182554293,17196.0798363252,19176.0310763012,19624.3943465231,41964.9320214707,11862.7218016237,32418.5739966869,1119.55084294081,987.981689294631,1270.35410878486,879.594442352653,673.910120527853,1313.64272953011,1400.35904483362,923.314425972375,526.971796678041,916.406836878508,701.483255479654,1009.18466541916,737.170335026627,1121.95816693613,953.741965689442,1396.21648398109,"","[M+H]+ 1318.89",171,5832.83054244491,22182.8586264272,0.262943141849899
"4762",4762,1320.22485904761,1320.1785634359,1320.23632438621,572.912004623413,559.659998321533,697.95001159668,14,0,4,8,0,260.236753782816,315.423472996594,541.673817121025,273.2594448491,384.994861659195,615.864433147013,247.058069846726,239.192936447848,207.565074326936,300.704110419378,161.348636769224,182.005476031852,145.658277636766,414.617457192391,331.299679903047,288.93710123729,415.685204397887,18028.3159378767,16663.2801263465,17840.6843417968,13574.2759230058,15353.3554638326,15757.2898310423,9054.28985146806,14541.3257692878,11198.6151031181,14022.8232411544,10908.1683096886,17285.224584274,11516.167801462,23149.1926721204,18164.6741719651,20561.5566577476,20123.2729392344,7997.55442281812,12322.1762542855,12705.5463589643,24744.9007332325,22829.5123347439,12369.4760889187,638.454136023764,467.818340103608,764.497648568824,711.134492515276,631.772686445879,896.481829517417,858.963654988911,554.706142541952,441.265005646273,701.219156984612,472.99251402542,518.861264719628,686.197188430466,700.535862861201,634.367421326693,801.021703436272,"","",2025,2831.0238183958,14603.4255588929,0.193860256073399
"4763",4763,1320.54784393094,1320.51491130039,1320.58951600965,582.616978149414,559.659998321533,697.95001159668,17,0,3,10,1,913.389194613323,666.014855110645,521.405385712428,601.488849954369,486.520061347013,801.852496887247,262.917794854691,550.839112954214,328.816121604161,446.074011811366,493.32345540449,315.393059022725,467.246388214081,368.271149142335,287.883172569796,279.623181495816,820.250854790211,13792.1342602287,11798.5708061722,14729.8111379317,12213.8824022524,12181.4549773932,11228.1292057084,12602.1226238211,11169.5994344652,8995.34917125106,10861.1266255379,14206.3430252501,13094.4778517238,26868.6316720705,17260.6176484376,10370.2695385814,11192.7314899117,11423.7193783009,39610.78066224,9910.41350819063,6169.55535247922,6905.03644560277,33372.1481602173,16941.2439583648,1417.49272263369,873.366889527866,1665.67832820756,994.525548702904,703.462605379522,914.589440337781,1081.41885900072,748.634251835091,1041.95880238499,878.916265381873,1012.98370064689,949.98623996973,760.030036889017,701.085052269697,1333.35125854186,8247.99667441153,"","",3256,1589.45891801541,11957.2180644762,0.132928822527503
