"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170919_01401","IE_20170919_01601","IE_20170919_02301","IE_20170919_02401","IE_20170919_03001","IE_20170919_03101","IE_20170919_03301","IE_20170919_03501","IE_20170919_03601","IE_20170919_04001","IE_20170919_04201","IE_20170919_04401","IE_20170919_06401","IE_20170919_06501","IE_20170919_06601","IE_20170919_06701","IE_20170919_06801","IE_20170919_01301","IE_20170919_01901","IE_20170919_02501","IE_20170919_03201","IE_20170919_03801","IE_20170919_04501","IE_20170919_05101","IE_20170919_05701","IE_20170919_06301","IE_20170919_06901","IE_20170919_01701","IE_20170919_01801","IE_20170919_02001","IE_20170919_02601","IE_20170919_02701","IE_20170919_02801","IE_20170919_02901","IE_20170919_03401","IE_20170919_03901","IE_20170919_05301","IE_20170919_05401","IE_20170919_05801","IE_20170919_06101","IE_20170919_01501","IE_20170919_02101","IE_20170919_02201","IE_20170919_03701","IE_20170919_04101","IE_20170919_04301","IE_20170919_04601","IE_20170919_04701","IE_20170919_04801","IE_20170919_05001","IE_20170919_05201","IE_20170919_05501","IE_20170919_05601","IE_20170919_05901","IE_20170919_06001","IE_20170919_06201","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M-H]-"
"3546",3546,1269.43711948784,1269.43217002599,1269.44163692299,433.039000015259,431.158012771606,434.278992080688,55,17,10,12,16,104812.451776599,100752.753567319,110099.213222376,95408.8457448059,65599.7851782323,104295.284744969,110478.841671889,104451.795757066,112076.640393356,110497.366812751,106665.90414532,126670.148684643,125286.978976479,115207.294399683,121034.657287889,123351.732025221,110814.970841071,100855.149327523,107641.740900218,111624.990469378,115553.393156456,114550.857909368,125990.681971908,129554.291020023,126550.152614219,122946.984024958,127628.373523367,62479.531705454,118207.928307357,11919.1735497376,12854.2448038783,91606.263445538,108548.056616609,102232.226800165,35417.797707858,124610.104619815,132797.81522828,127079.227343186,57891.6054767294,131077.021577284,89210.4385038558,107522.083078355,89363.5984005231,96330.6704739131,89857.167850967,98562.4832329074,130150.003054547,107490.262664258,97482.9164799303,123657.291370088,114356.905866899,100365.673439668,104360.159338922,102725.666172342,103797.440781891,129295.080576086,"","[M-H]- 1270.45",73,9698.56568898605,118289.661491742,0.0819899690867163,5831650.11861413,TRUE
"3517",3517,1246.77467724478,1246.7699727499,1246.77954411324,432.911505584717,430.558988265991,438.479000015259,56,17,10,12,16,106001.579055933,101831.614373495,110049.457079655,98457.1188984479,65203.7582094473,104073.626618641,107609.817694348,104704.149397429,113476.937030856,76287.8704229115,105219.607063369,131820.896648581,123568.225267885,117786.137638986,123427.961050357,121404.676882004,110879.991144243,104927.051485305,106542.468354535,112660.654932795,119445.565379673,115331.361309439,126058.917054262,126986.456167012,126094.524784593,119470.873621264,126149.75692109,63059.1161285176,120197.664662204,11355.512330289,8914.06121667445,87734.6157253093,108107.322136007,100050.823823057,35974.3016851461,124870.213114074,130440.185303427,127630.863760918,59134.3156766257,131220.337633326,91477.5505338919,101538.29684547,85641.9115497427,92808.6413312517,97499.4836340705,103751.309541849,133453.55890126,111516.104029528,97291.732359242,119025.125243613,119997.766437969,102545.821534439,107097.086633904,109508.116780293,106480.289622415,130779.660438073,"","[M-H]- 1247.79",73,8288.93263374006,118366.763000997,0.0700275349565001,5824572.84309914,TRUE
"3233",3233,1088.13863503272,1088.13439044295,1088.142057847,432.833497161865,431.158012771606,437.840004119873,56,17,10,12,16,101967.443965741,100779.868541574,102438.407910476,95655.6191259157,63934.2438288458,103711.519659848,104220.849638554,97716.9860093431,114499.291572793,66330.7297815171,96940.1676910308,124421.59280409,114812.377538194,108771.939922485,114323.161892856,118965.161530401,100704.070019712,101704.637076566,106805.237084534,108396.094615087,115558.016627438,110490.231458841,118053.309366568,120201.119829058,118004.946762128,115048.067604671,119875.099833948,62150.0903162321,118947.86009769,14840.7916098109,11761.0654501766,90894.4389980327,107317.248522833,97129.5675732195,36758.9037202148,125997.420916243,119744.703286632,118263.724761187,56831.5516902347,120320.329228006,90275.0966249487,112546.096391751,90196.1031057697,96462.2413210277,97418.0847982317,105114.197541222,132427.932369207,108970.525485713,100063.366805479,125952.066894728,114791.698370576,100305.837162299,104576.051459431,107001.832287218,108149.749249431,123806.326809078,"","[M-H]- 1089.15",73,6255.57971090314,113413.676025884,0.0551571902975393,5663345.09453884,TRUE
"3893",3893,1428.0724812852,1428.06727268582,1428.07891072942,433.085510101318,431.158012771606,435.087987976074,54,17,10,11,16,72804.1357020289,74831.3525257116,74804.2895677499,69454.5993828842,48581.8247550851,72057.799821343,79033.2832744054,78949.7404548019,77552.3727440508,83813.8567930879,81442.1122057696,93304.0749032691,94342.0590834825,85255.8703793585,89947.2463576595,91765.8959914595,86915.8015765916,72743.5829242671,72832.2398088449,77809.0691175578,85116.6319907866,88346.2782961316,93372.4509908284,91011.1097876506,94228.4876448268,93065.2649835125,90466.7349927127,45414.0979846306,83500.3982517589,15950.0447963688,17628.0253649829,63189.3026187018,77451.7048966378,72361.5740036984,24088.9748597462,91153.5683052152,95766.7498676735,92171.1765633581,39827.9237593142,97744.8988776418,59138.5204068684,72545.4699122803,59780.4443132412,65766.6843791376,70419.910632563,71456.9862858625,96976.2151904802,80009.1221490069,68636.41407697,90405.3908871487,82307.6730786588,69309.1668432578,77090.9652365372,72932.7747141765,76671.3991927821,99692.2635342343,"","[M-H]- 1429.08",73,8429.04719689031,85899.1850537119,0.0981272079778139,4243236.00703879,TRUE
"1246",1246,385.098564407269,384.994547922489,385.186861622346,432.803991928101,326.6200025177,493.450998535156,85,17,10,13,16,78634.3926282829,67981.4295416598,52972.2675175359,51419.8186747034,37623.1267703406,60509.4149824615,53122.5220164186,55575.512610306,54384.0589277074,18681.1794331879,16210.8574092048,69414.5312488102,26108.5589478791,64388.8372378889,21468.275532648,52717.4281366877,58559.7684976644,64799.9001135956,56479.5160590485,58800.892743299,67287.4430747353,46958.0055273818,78137.7074513895,63247.3486078924,69995.5098396179,66730.1525141951,32047.9351264983,56274.8722957238,76831.4005087271,16807.2754399705,19054.3392231725,52666.6666700691,73140.4289703816,64136.2631236833,35538.6174353437,81840.1055559803,69770.6785326645,86985.1060324341,46685.4792811689,59603.2285705302,55372.4462583262,55225.2214255458,54305.3029752696,19115.9514659729,63264.0768100717,62466.804868294,72401.5152775156,66290.6376939986,48141.3549005126,67004.3853797639,75236.5123140798,50670.5103378264,74738.7481761305,72681.5429182075,68187.5721726753,68195.6964093523,"","[M-H]- 386.109",73,13013.2623107438,60448.4411057653,0.215278708146911,3156889.13219443,TRUE
"3303",3303,1134.29749543543,1134.29394408167,1134.30204520947,432.80301109314,430.558988265991,438.46899597168,55,17,10,11,16,43308.3603421441,41940.1175866619,43130.1327235283,39640.3975467777,28118.8542944728,47059.0795524741,41087.8122521232,44400.0603167219,32685.0095948449,33201.5702692404,43068.6811777526,56122.5629636966,52835.2542686427,48026.7247490576,48505.8757216132,50110.1180561453,47116.9680602709,45069.2829406172,45092.8474593263,41765.1816319046,46370.8290857609,45575.7892631111,49786.0958839185,51604.8527882784,52624.2876551743,50468.7725707447,49335.9092678891,23297.5858461258,47538.6325703758,9775.02923457112,12800.1052437804,38077.3865305491,40521.2610731626,39536.9750075532,13886.6441861098,52987.6372136722,54043.7366065267,53975.1112094462,25782.6880478193,56392.9715488066,36456.1073730888,45555.4097881592,36757.6093790099,41567.776374612,38040.7686424209,45797.5326923322,57757.106306887,36685.6081416276,44915.4587083333,33820.1876656038,48492.3666219881,47286.1490938009,46877.8760384515,48404.1760914288,43452.123739809,51205.3959319028,"","[M-H]- 1135.3",73,3485.86655255107,47769.3848546725,0.0729728164420795,2389738.84493085,TRUE
"3173",3173,1043.14728541,1043.14344596799,1043.15046750007,432.807006263733,431.158012771606,435.856011123657,54,17,10,11,16,33631.8656729664,30438.58414124,33973.9035945386,31726.9944850265,20777.9735877772,30935.4021958611,30108.9818479959,32791.4208303647,35135.4106821732,19104.8919529187,29674.2304693893,40207.6178137679,36015.1655241963,32453.9360113663,33771.1273685209,38168.3121948652,31937.8619323119,32483.549394305,33735.4336685299,34393.4054768243,36680.5037045492,35986.8771728374,37401.4594546487,38619.4825997343,37903.8130532569,35507.4966748791,35178.4226856426,18836.0117060674,28226.4471094531,4838.24224868103,7060.45562081505,29692.1813374249,31422.5200126832,29166.4261279064,12763.5168161029,36550.560544072,40382.2774112318,33969.6036220039,15186.1915976963,39676.9254108241,25390.4686501186,33700.7743760172,28443.4411004302,28028.4802847174,27671.4484598131,33414.9510200728,39467.7168078499,32386.3794925972,30141.5296295625,39660.0903094808,37715.7786183268,36394.7851185247,35805.5463700712,28574.9482019793,34637.3359436699,39650.2371130896,"","[M-H]- 1044.16",73,1928.1798250042,35789.0443885207,0.0538762590046316,1757599.39525177,TRUE
"3145",3145,1020.48460968053,1020.37261244702,1020.58850016886,432.818993148804,331.424992599487,454.947005844116,66,17,10,12,16,25813.0400200508,21855.3719785763,27226.6338434289,28231.9335302591,16138.8296616672,28314.1704129428,29009.0438566796,27090.2478822122,28799.4687604727,12013.5292455675,23003.6879831358,24362.3298078286,26888.3993636433,28535.2741733353,30156.2261261086,30500.3029924934,27233.9766979284,28847.1620607561,30535.8825536534,29180.1122665568,32845.8157331764,31046.0336878515,30407.3188443901,31210.7840284663,32709.1484100996,32390.5578121589,32519.1043141893,13278.7925064674,25109.8964483771,4829.76959715121,12159.9637457472,23577.6001446497,26246.59858897,25065.5439805317,30960.8581209502,32694.0757297207,33042.0238022256,28980.4117808621,12913.4845560315,33598.8387609494,24230.1137094186,28192.9058890853,25434.1465090432,25034.8551882847,21938.451311243,27956.5592242934,34166.2184690606,30736.4664761629,20620.2559362054,34133.0072257775,30437.3781426919,24402.5499653113,25371.7498316464,26378.9866940081,31227.4686107179,30106.4596280885,"","[M-H]- 1021.49",73,1446.95931150124,31169.1919711298,0.0464227405330709,1489689.8166213,TRUE
"1883",1883,524.334655877655,524.249608128052,524.36058849709,353.970003890991,307.386992340088,398.095007171631,134,17,10,13,16,17355.3496934254,24791.0953380687,86818.4852187683,18381.3842927548,23776.3090946579,215273.702310735,77424.3028326705,19068.2908418771,35503.8156593273,54423.7201678363,69798.9212303236,106297.179069405,106796.653891504,50554.5771704817,31074.6239801799,36198.3578571975,26909.4300044049,774726.903517053,785464.096606724,793195.984001019,808840.243155115,777481.00972592,781024.923105142,793711.088429787,791146.701018093,773445.283986731,1226119.40435633,36256.138782911,29513.3400327415,59033.4039571018,131487.996529917,69639.3216852657,27037.005739625,142549.476358163,55106.6415988142,291578.064631401,116041.111762576,29081.5620276493,79633.0828171996,19404.2745774894,3714911.92901515,3995115.81458913,3775639.30871597,3692837.36391614,2508332.01396987,4532024.01599417,1310576.67345429,2259121.09440754,4511626.9928365,1696486.42899766,2814928.94749519,2753608.25851779,3445855.34985486,2870690.86837923,3059325.91412589,1056110.18590562,"","[M-H]- 525.338",75,139415.629436663,830515.563790191,0.16786636580345,58389154.4172314,TRUE
"3141",3141,1019.6980460413,1019.58241374246,1019.70184651295,354.399003982544,330.154007568359,356.342010498047,17,2,0,5,10,148.936486422851,350.576296061743,299.318633819232,401.120172258713,77985.5164379048,1461.2536325034,13368.99825805,341.748131192799,198.347986352746,601.331645106082,313.921024100143,416.099515423672,389.209362937644,867.211122348963,522.69745778467,699.084022762802,605.386846550713,5239.52925066357,6576.49584617366,6711.55955024463,8161.56011269561,7387.47622423034,7754.25450837463,7590.4143666178,7858.39787193732,7149.97968054276,8203.38153363392,380.628290217151,431.838459883707,7939.05408083461,23647.889166344,686.850971672027,466.736761642465,645.445160695672,70370.0840889225,22421.0088352733,543.933270535649,325.087566437309,30466.9021965776,503.685326301109,13483.5287233442,18971.3291489398,33822.4345752038,24585.9536870886,6926.65045770986,22265.3728055255,3610.73016913484,14763.4034962319,53528.9454295808,17294.9037654251,15975.7873586398,40757.3737943249,18610.1306820836,32017.0445738113,40010.4910982834,7703.21273224845,"","[M-H]- 1020.71",75,900.174852148825,7263.30489451142,0.123934608999968,694760.242649608,TRUE
