"","Sf1","Sf2","Sf3","Sf4","Sf5","Sf6","Sf7","Sf8","Sf9","Sf10","Sf11","Sf12","Sf13","Sf14","Sf15","shallow_mean","deep_mean","ttest_pval","XOTU","inc_dec_estimate","inc_dec_p_val","classification"
"X196900161",0.00799109983680148,0.0215275859195818,0.00123629267427292,0.0266234288064365,0.0191754992952203,0.00263987800812186,0,0.00185106964494248,0.00153625820623907,0,0,0.00112135985394972,0,0,0,0.0101306067731722,0.000379659722884113,0.0317396657008267,"X196900161",-0.58084763033628,0.0231713822035713,"decreasing"
"X196900223",0.00336353443835035,0,0,0,0.00122344872193848,0.00837874324316938,0,0,0.00166906557453544,0,0.0036481968755164,0.0104717232702682,0,0.000970198280808646,0.00332944060757457,0.00162071580043228,0.00286980351552904,0.478388436464884,"X196900223",0.230810371189679,0.407876460696277,"inc.trend"
"X196900260",0.00186574432809395,0.00509575368477369,0,0.0022926780843611,0.00159261903454336,0.00127348152358674,0,0,0,0,0,0.0014085373775222,0,0,0.001136882158684,0.00151503458191986,0.000363631362315172,0.117204496384696,"X196900260",-0.487530394578872,0.0652669519990744,"dec.trend"
"X196900303",0.00122074222859048,0,0,0,0.00221502187562927,0.0012680159376486,0,0,0,0.000991196470061603,0,0.00145640029811762,0.00108959028258544,0.00134996160786803,0,0.000587972505233542,0.000698164094090384,0.789567030442345,"X196900303",0.158812160496273,0.571853072033821,"inc.trend"
"X196900318",0.00114282251187193,0.00149539759596199,0.00216212620164322,0,0.00109835795485749,0,0,0,0,0,0.00141097509819624,0.00125469227560837,0.00220278179872868,0,0,0.000737338033041828,0.000695492738933327,0.928331277460439,"X196900318",-0.152796019319111,0.586684449129159,"dec.trend"
"X196900347",0,0.00194708660588599,0.00493408287041657,0.001455968762852,0,0,0.00149815321113506,0,0,0,0.0011758125818302,0.0010153776726313,0,0,0,0.0012294114312862,0.000313027179208785,0.197912982948058,"X196900347",-0.433716954849738,0.106274503581033,"dec.trend"
"X196900366",0,0.000956001982169247,0,0.00174432621263762,0,0,0,0,0,0,0.00160800315244887,0.00234186432913279,0.00202970608597143,0.00165210907246272,0.00190253749004261,0.000337541024350858,0.0013620314471512,0.0301017956369148,"X196900366",0.630576521121715,0.0117271888514199,"increasing"
"X196900401",0,0,0.00125292441428556,0,0,0.00103299574230855,0.00124892772367521,0.0017268367828658,0.0023977114059993,0.00427919766376058,0.00167791633299012,0,0.00361885581219712,0,0.00607497235133526,0.00065771058289189,0.00257837908089748,0.0391825545425484,"X196900401",0.541761110802901,0.0369773164191911,"increasing"
"X196900149",0.0138697095759003,0,0.00210668706826775,0.00211777274596654,0.00136989644925281,0.00776659761809765,0.00210114821075702,0.0222376823117251,0.00788947555447076,0.00384221857480869,0.00450622227306817,0.00171622758134987,0.00372112782428095,0.00173804092019149,0.00558000324823474,0.0064461867474959,0.00414190228234352,0.466628626148297,"X196900149",-0.161195701917858,0.566020745276904,"dec.trend"
"X196900163",0.0084110005324514,0.00201286655878754,0.0058155650910865,0,0.0040761284102489,0.00464574804741942,0.00117892056427637,0.00634829925211817,0.00347093851736726,0.00335194935305779,0.0035274377454906,0.00543927904766463,0.00475171502297187,0.0063617287270167,0.00176719437591357,0.00406106605704854,0.00409574896992606,0.97749995911548,"X196900163",-0.0392765597938633,0.889471545822736,"dec.trend"
"X196900292",0.00180946897713056,0.00139453500151294,0.00227300446839415,0.00161669258732267,0,0,0,0.00377046736402713,0,0.00222752755099866,0.00188130013092832,0.00139828103739462,0.00180549436717226,0.00228412395253236,0.00148877425541952,0.00135802104979843,0.00158364304206368,0.701217336892968,"X196900292",0.102931637508555,0.715081807551579,"inc.trend"
"X196900305",0.00124238659434563,0,0,0,0,0,0,0,0,0.00152409779805171,0.00152537848453648,0,0.00125479891749009,0.00239223176096532,0.00121808802716143,0.000155298324293203,0.00113065642688643,0.0146449987491987,"X196900305",0.54704567695726,0.0348196900640561,"increasing"
"X196900339",0,0.00325830033372363,0,0,0.0103520237245318,0.00363461464886343,0,0,0,0,0,0.00502218788247602,0.00603011517401976,0,0.00167052072296425,0.00215561733838986,0.00181754625420858,0.842544394438125,"X196900339",0.10685564816956,0.704661785703375,"inc.trend"
"X196900349",0,0.00144715896383418,0.00118085354089745,0,0.000982420170733642,0.00147570820329793,0,0.00208711208288817,0,0.00101251252318121,0,0,0.00145934294165775,0,0,0.000896656620206422,0.000353122209262708,0.171279218883837,"X196900349",-0.227706912169587,0.414384478601954,"dec.trend"
"X196900458",0,0,0,0,0.00187636150621488,0.0019566797658543,0,0.00169577856734663,0.00283920617087642,0.00298424743674461,0.00270754681005224,0.00311108983870196,0.00304849266788344,0.004712391649642,0.00464033534156735,0.000691102479926976,0.00343475855935258,6.09334945029146e-05,"X196900458",0.921735390740524,1.04520360555271e-06,"increasing"
"X1969000",0,0,0,0.00131415362361317,0,0,0,0,0,0,0,0,0,0,0,0.000164269202951646,0,0.36884629178393,"X1969000",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900190",0.00476176046613306,0.00131998438822451,0.0065639933916553,0,0.00281301676216279,0.00464574804741942,0.00222996138405088,0.00828633190051432,0.00833097031934788,0.00849444716816234,0.00327320799806785,0.00540167246719681,0.00494839196928693,0.00299375469506668,0.00413376540011292,0.00382759954252004,0.00536803000246306,0.261867527246525,"X196900190",0.163809052733005,0.559655126343162,"inc.trend"
"X196900193",0.00412974498608267,0.00253472085180654,0.00435751588331171,0,0.00112276590940988,0.00301700343785355,0.00140667718952058,0.00747260665391209,0.0040093467672174,0.00386353462792829,0.00175418525721695,0.00252305967138686,0.00295015419472591,0.00251419954483841,0.00273006395928879,0.00300512936398713,0.00290636343180037,0.917260815746227,"X196900193",-0.0729415698376679,0.796147142001781,"dec.trend"
"X196900205",0.00372715978303688,0.00170589344524696,0.000975728747408221,0,0,0.003306679492575,0.00113411598226112,0.00642905061246801,0.00458005951205855,0.00626691961716369,0.00212281839097993,0,0.00248993014034867,0.0023007559230605,0.00395975282480414,0.00215982850787452,0.00310289091548793,0.40600230060297,"X196900205",0.145046871491694,0.606014910724614,"inc.trend"
"X196900265",0.00390464358222911,0,0,0,0,0,0.00277041665460988,0.00284493254155589,0.00462313217204656,0.00478012491207128,0.00363548538814527,0,0.00321763484171439,0.00207345232584248,0.00386307917185482,0.00118999909729936,0.00317041554452497,0.039481691913429,"X196900265",0.354903571990513,0.194273464680959,"inc.trend"
"X196900277",0.00153242109546464,0,0.00187384270809079,0,0.00122039772761943,0,0,0.000962804681094243,0,0,0,0,0,0,0,0.000698683276533638,0,0.0366837797975673,"X196900277",-0.583399885492927,0.0224316338537339,"decreasing"
"X196900302",0.00121208448228842,0.00278907000302588,0.0045460089367883,0,0,0,0,0,0,0,0,0,0.000983384731575304,0.00296049075401038,0,0.00106839542776282,0.000563410783655098,0.519905013884111,"X196900302",-0.265002522555479,0.339816902752151,"dec.trend"
"X196900323",0.00141554152038683,0,0,0,0,0,0.00293283326441517,0.00332944070365493,0.00461954278371423,0.00651738324131904,0.00538331490167664,0.0017777656221154,0.00645100383913399,0.00531945857391941,0.0102590080509818,0.000959726936057117,0.00576106814469436,0.000506962263655879,"X196900323",0.789047805404253,0.000470476125856704,"increasing"
"X196900340",0,0.00265312476702933,0,0.00193341306495606,0,0,0,0,0,0,0.00104869770811883,0,0,0,0,0.000573317228998174,0.00014981395830269,0.345656645322111,"X196900340",-0.37884829356397,0.163757356736934,"dec.trend"
"X196900348",0,0.00156556287905698,0,0.00204213800503916,0.00224553181881975,0,0,0,0,0,0,0.00174357782169011,0,0,0,0.000731654087864487,0.00024908254595573,0.306775252174373,"X196900348",-0.254072349791138,0.360836008200132,"dec.trend"
"X196900370",0,0,0.00508376853053033,0,0.00185500454598154,0.00159048550799888,0,0,0.00132448429463135,0.00204634109948202,0.00207832818518095,0.00477945449945641,0.00247812952356977,0.00409423674501249,0.00192573916675045,0.00106615732306384,0.00267524478772621,0.070371180060697,"X196900370",0.472173637875134,0.0755440245185047,"inc.trend"
"X196900475",0,0,0,0,0,0.000978339882927149,0,0,0,0.00103915758958071,0,0.00131281153633138,0.0025882686135062,0.00215661217848322,0,0.000122292485365894,0.00101383570255736,0.0444503079843231,"X196900475",0.635889266047142,0.0108321416836308,"increasing"
"X196900496",0,0,0,0,0,0,0,0,0.00467338360869924,0.00571803124933387,0.00670530958827492,0.00303929545780884,0.00343004594373466,0.00549132226937694,0.00739746792368195,0,0.00520783657727292,4.64841683690254e-07,"X196900496",0.808742291202464,0.000261818342186737,"increasing"
"X19690015",0,0,0,0.00116761131306637,0,0,0,0,0,0,0,0,0,0,0,0.000145951414133297,0,0.36884629178393,"X19690015",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900175",0.0060777379040462,0,0,0,0.00330727784184866,0.00422489793018261,0.00103983967427069,0.00265237160533704,0.00190596520446951,0,0.00118852406920134,0.00116238521446007,0,0,0,0.00216276561946065,0.000608124926875845,0.11147451672953,"X196900175",-0.440069765317325,0.100681711508452,"dec.trend"
"X196900233",0.00313843303449679,0.0025303355216131,0.00270542970872279,0.00279375824300497,0.00247130539842935,0.00452003957084219,0.00141321119106447,0.0025716202449872,0.00155779453623308,0.00154541385117132,0.00155080145927875,0.00197605486458212,0,0.00103672616292124,0.00220802623336246,0.00276801661414511,0.00141068815822128,0.00611815260430504,"X196900233",-0.620718913781104,0.0135392793062413,"decreasing"
"X196900266",0.0017142337678079,0.00109633254835923,0,0,0,0.00274372414094653,0.0024866543018466,0.00368971600367729,0.00407754514553175,0.00312280178202204,0.00264398937319656,0.00121024813505549,0,0,0.00215002204159287,0.00146633259532969,0.0018863723539141,0.594876187165984,"X196900266",0.0424987576359006,0.88046161149066,"inc.trend"
"X196900271",0.00159302531957906,0.00367929203229357,0,0.00190032286580033,0.00511346647872542,0.00145384585954537,0,0,0,0,0,0,0,0,0,0.00171749406949297,0,0.0306287839558401,"X196900271",-0.538062288444572,0.0385458560959334,"decreasing"
"X196900291",0.00142852813983992,0.00186376533221069,0,0,0,0,0,0,0,0,0.00125208150605702,0,0,0,0,0.000411536684006326,0.000178868786579575,0.501745459401168,"X196900291",-0.443317260951809,0.0979037856072775,"dec.trend"
"X196900293",0.00137658166202756,0.00114457118048703,0.00181285966137777,0.00155051218901122,0,0.000934615195422025,0,0,0,0,0,0,0,0,0,0.000852392486040701,0,0.010530121060919,"X196900293",-0.753691567201434,0.00117422850484579,"decreasing"
"X196900307",0.00151943447601155,0,0,0,0.00298997443266761,0.00179271218771008,0,0.00146594777250478,0.00127423285797867,0.00124166009421695,0,0,0,0,0,0.000971008608611753,0.000359413278885089,0.227790276049125,"X196900307",-0.316746888079763,0.250038470017267,"dec.trend"
"X196900314",0.00138523940832962,0,0,0,0,0.00272186179719397,0,0,0.00302226497582547,0.00289898322426619,0.00367361985025868,0.00323074714019049,0.00378013090817547,0.00500622312897262,0.00418016875352859,0.000513387650690448,0.00368459114017393,1.21797079892835e-05,"X196900314",0.843203825217423,7.8605565883195e-05,"increasing"
"X196900316",0.00141987039353786,0,0.00174078878798967,0,0.000991573153690788,0,0.00162416609805296,0.00215544015703034,0.00251616122096634,0.00298957645002451,0.00167791633299012,0.00324100348031808,0.00348904902762918,0.00423838048958977,0.00627218660335187,0.000991479823787701,0.00348918194355284,0.00133010913241936,"X196900316",0.807623660879993,0.000271150423755395,"increasing"
"X196900320",0.00109953378036163,0.00342494288107423,0,0.00305375266494283,0.00328286988729627,0.00153036406267934,0.00225143024626652,0,0,0,0,0,0,0,0,0.0018303616903276,0,0.00429791394097676,"X196900320",-0.608204783725704,0.0161437251313301,"decreasing"
"X196900350",0,0.00140769099209325,0.00232844360176962,0.000940707090284245,0.00137599843789091,0,0,0,0,0,0,0,0.000944049342312292,0.00128897771593149,0,0.000756605015254753,0.000319003865463397,0.284010218644885,"X196900350",-0.276266982899066,0.318895899946976,"dec.trend"
"X196900398",0,0,0.00180731574804023,0,0.00153159914816239,0,0,0,0,0,0,0,0,0.00246707562834199,0.00137276587188034,0.000417364362025327,0.000548548785746047,0.77803116204799,"X196900398",0.214902629457648,0.441797604789765,"inc.trend"
"X196900400",0,0,0.0012584683276231,0.00155051218901122,0.00133938650606233,0,0,0,0,0,0,0,0,0,0,0.000518545877837081,0,0.0804214741199588,"X196900400",-0.420860491214946,0.118247198310793,"dec.trend"
"X196900406",0,0,0.001186397454235,0,0.00210518608014352,0,0,0,0.00194185908779285,0.0014601496386929,0.00159529166507773,0.00182904732275335,0.00134527031279502,0.00161884513140643,0.00327143641580498,0.000411447941797314,0.00186598565347475,0.00212621884359479,"X196900406",0.68589172550812,0.00475705137103179,"increasing"
"X196900465",0,0,0,0,0,0.019763558752316,0.00418269441688237,0.00990135910751112,0.0341673875354901,0.0328800119369898,0.0194358641904689,0.00313844007904219,0.0138303228648751,0.00311849447402779,0.0180199689097532,0.00423095153458869,0.0177986414272353,0.0214172888983521,"X196900465",0.421873842572182,0.117271243241042,"inc.trend"
"X196900469",0,0,0,0,0,0.00166700371113285,0.00451499506682883,0.00182001142942331,0.0056532866234265,0.00580329546181229,0.00329227522912456,0,0.00251746491283278,0.00141648948998062,0.00452432695802817,0.00100025127592312,0.00331530552502927,0.0347742598991423,"X196900469",0.466711260909586,0.0794644163573151,"inc.trend"
"X196900507",0,0,0,0,0,0,0,0,0.00123833897465533,0.00222752755099866,0,0.00174699660173264,0.00180942790609856,0.00347330984529495,0.00215388898771085,0,0.00180706998092728,0.000302776837882489,"X196900507",0.806368625794722,0.000281942769426528,"increasing"
"X196900137",0.0366179379845632,0.0386172176834055,0.0312843029637761,0.0224635180554308,0.058786558539428,0.0357941223088821,0.0266979303083395,0.0683777672870028,0.0165291332703994,0.0117877773751412,0,0,0,0,0,0.0398299193913535,0.00404527294936294,0.000100435206152913,"X196900137",-0.722721296401678,0.00233548561812508,"decreasing"
"X196900144",0.0157138095382391,0.0216416045046112,0,0.00318611346156573,0,0,0.00239984542419205,0.00665888140730986,0,0,0,0,0,0,0,0.00620003179198974,0,0.0672512729797783,"X196900144",-0.629241937342707,0.0119608094000167,"decreasing"
"X196900187",0.00519031890808504,0,0,0,0,0.00193481742210174,0.0107260302486934,0.0050687007727284,0.0146626513375856,0.0178841685673481,0.0181901384280975,0,0.0025764679967273,0,0.00612137570475093,0.00286498341895108,0.0084906860049299,0.106579318742588,"X196900187",0.19266831286134,0.49148140772732,"inc.trend"
"X196900194",0.00419467808334812,0.00109194721816579,0,0.00119124716960618,0.00116853082419561,0.00182550570333893,0,0.00231073123462618,0.00188083948614317,0.00191844478076439,0.00183680992512934,0,0,0,0,0.0014728300291601,0.000805156313148129,0.304659094574611,"X196900194",-0.513150828680793,0.0504330502841559,"dec.trend"
"X196900259",0.00187440207439601,0.00153486556770292,0.0044628502367251,0.00115815697045045,0.00256283522800081,0.00321376453162661,0.0107969708368843,0.00160260392078913,0.00267050491925671,0.00310148572890244,0.0055739872122437,0.00269057989347081,0.00457077223236201,0.00185446471388853,0.00797750984137787,0.00340080617082191,0.00406275779164315,0.649259729861628,"X196900259",0.277174114228178,0.317244131809411,"inc.trend"
"X196900319",0.00107356054145545,0,0,0.00109670374344696,0.00173601576753864,0.00138825882828769,0,0,0.00202800440776887,0.00255792637435252,0.00261856639845428,0.00403757923022749,0.0025764679967273,0.00188218466476877,0.00163185126178452,0.000661817360091092,0.00247608290486911,0.000493358441087064,"X196900319",0.677190423160418,0.0055486934250585,"increasing"
"X196900355",0,0.00202163721917442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252704652396802,0,0.368846291783931,"X196900355",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900361",0,0.00110071787855267,0.00107551918748406,0.00164032844386248,0,0,0,0,0,0,0,0,0,0,0,0.000477070688737401,0,0.0876395766414528,"X196900361",-0.528550666104983,0.0428069552123156,"decreasing"
"X196900454",0,0,0,0,0.00193127940395775,0.00406639593797653,0.018503358943508,0.00455934603821403,0.0342858373504571,0.0351768166606271,0.0546975301580038,0.010502492290651,0.00294228711687331,0.019977768599394,0.0162721092644295,0.00363254754045703,0.0248364059200623,0.00713580817640137,"X196900454",0.458102342640544,0.0859345708241643,"inc.trend"
"X196900167",0.00808633504612414,0,0.0116533058355232,0,0,0.00643846023512951,0.00388866434740726,0.00860933734191368,0.00838840053266523,0.0139726728199007,0.00837051443389391,0.0091520741738518,0.0243525394927308,0.00538044246585595,0.0014075683869421,0.00483451285076222,0.0101463160436915,0.110790797954085,"X196900167",0.341314023102103,0.213120088619782,"inc.trend"
"X196900213",0.0031254464150437,0.00579302118553016,0.0138265198638415,0,0,0,0.00205541019994978,0,0,0,0,0,0,0,0,0.00310004970804564,0,0.113372039368011,"X196900213",-0.55044535880015,0.0334824031350151,"decreasing"
"X196900222",0.00372283090988585,0.0015918748602176,0,0,0.00212959403469591,0.00300060668003913,0.00152055550214269,0.00511218227445524,0.00217516932939458,0.00247266216187411,0,0,0,0,0,0.00213470553267955,0.000663975927324098,0.082611714895652,"X196900222",-0.459192841836613,0.085094992233621,"dec.trend"
"X196900262",0.00177050911877129,0,0,0,0.00180618863687676,0.00219169996119434,0.00123305943421147,0,0,0,0,0,0,0,0,0.000875182143881733,0,0.0336554401687903,"X196900262",-0.419339563816709,0.119722474164759,"dec.trend"
"X196900282",0.00149346123710537,0,0.00236725099513244,0.00224540637128149,0.00100377713096698,0.00220263113307062,0.00123305943421147,0.00291326061569806,0.00238335385266997,0.00288832519770639,0.0016016474087633,0.00200340510492236,0.0025843350745799,0.00244767166272581,0.0056573421705942,0.00168235586468331,0.00279515435313742,0.0801547682591868,"X196900282",0.590401734196135,0.0204945027364962,"increasing"
"X196900296",0.00199993939577589,0.00294694188998961,0,0.00359265019405038,0,0.00176538425801938,0,0,0,0,0,0,0,0,0,0.00128811446722941,0,0.0398077943395911,"X196900296",-0.60194064996828,0.0175843337977144,"decreasing"
"X196900308",0.00115148025817399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143935032271749,0,0.36884629178393,"X196900308",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900312",0.00121641335543945,0,0.0048786437370411,0,0.00106479701734795,0.00169433164082355,0,0.00177652992769647,0.00128859041130801,0.00190245774092469,0.00115674535077349,0.00315553397925484,0.00303275851217824,0.00331253413018952,0,0.00132883945979357,0.0019783743035184,0.405185989779644,"X196900312",0.212442375691084,0.447166991101305,"inc.trend"
"X196900383",0,0,0.00212331880828039,0,0,0,0,0,0.00095477729640092,0,0,0.0016615271006694,0,0.00167428503316692,0,0.000265414851035049,0.000612941347176748,0.401445885724,"X196900383",0.15474141609134,0.581871416766612,"inc.trend"
"X196900499",0,0,0,0,0,0,0,0,0.00273870329757106,0.00299490546330441,0,0.00197263608453959,0,0,0.0052165103131453,0,0.00184610787979434,0.0203609895011625,"X196900499",0.492477398313688,0.0621832628059049,"inc.trend"
"X196900569",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119195788785062,0.00122968886551535,0,0.000345949536195139,0.119804654232767,"X196900569",0.577676607581735,0.0241161829364435,"increasing"
"X196900147",0.0146618933625388,0,0.00619255119803967,0,0,0.00816011980564376,0.00204327562565398,0.00896340099883221,0.00918524474244344,0.0053556583463006,0.00702945251623893,0.00284784377542718,0.00590424192837812,0.00500067913879657,0.0107926466152621,0.00500265512383855,0.00658796672326384,0.494897522964098,"X196900147",0.0827562833134106,0.769361175207736,"inc.trend"
"X196900174",0.00622924846433225,0,0.00158001530120081,0.00187668700926053,0.00165974090956243,0.00395708421921372,0.00236997570284854,0.00314309141053992,0.00409908147552576,0.00276575789226867,0.00331769820386683,0,0.00150261186984706,0,0.00344931593723173,0.00260198037711977,0.00216206648267715,0.642006014240949,"X196900174",-0.258969835438812,0.351331037223279,"dec.trend"
"X196900177",0.00577904565662512,0,0.00182949140139041,0.00347919808265932,0,0.00339959445352339,0,0.0046463090416677,0.00378680469061267,0.00205167011276192,0.00197663628621185,0.00208545582594307,0.0026000692302851,0.00218156013427544,0.00215002204159287,0.00239170482948324,0.00240460261738328,0.988696073328286,"X196900177",-0.0937141867048546,0.739739888777518,"dec.trend"
"X196900297",0.00164497179739142,0.00261804212548184,0,0,0,0,0,0,0,0,0,0,0,0.0016493370773747,0,0.000532876740359157,0.0002356195824821,0.516022161453279,"X196900297",-0.317526769570073,0.248809894306247,"dec.trend"
"X196900301",0.0014545013787461,0,0,0,0.00203806420512445,0.00226821816432831,0.00164096781630868,0.00124232862076677,0.00172290639952046,0.00163067806364973,0.0017033393077324,0.0017538341618177,0.00166782050475172,0,0.00111754742809414,0.00108051002315929,0.00137087512365231,0.507042071078122,"X196900301",0.222031744392945,0.426423717693254,"inc.trend"
"X196900331",0.000965338712679702,0.00312235509772708,0,0.00169705449955801,0,0,0,0,0,0,0,0,0,0,0,0.000723093538745599,0,0.123926738829171,"X196900331",-0.554910750482269,0.0317849278062751,"decreasing"
"X196900346",0,0.00231983967232813,0.00163545443457628,0.00239194868182828,0.00191602443236251,0.00255242863311161,0,0.00108082590006709,0.00119526631466732,0.0014494916121331,0.00102963047706212,0.00248545309091904,0.00180156082824596,0.00110602604012186,0.00180973078321127,0.00148706521928424,0.00155387987805152,0.87941689696618,"X196900346",0.129674665167661,0.645077914205624,"inc.trend"
"X196900390",0,0,0.00146913703444988,0,0.00178178068232437,0.00250870394560649,0,0.00254056202946803,0.00129935857630501,0.00184383859484578,0.00217366434046448,0.00148375053845786,0.00156554849266788,0.00193485257144124,0.00129542694952089,0.0010375229614811,0.00165663429481473,0.198776642925526,"X196900390",0.491814094724063,0.0625904625826393,"inc.trend"
"X196900429",0,0,0,0.00307738852148263,0,0,0,0,0,0,0,0,0,0,0,0.000384673565185329,0,0.36884629178393,"X196900429",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900464",0,0,0,0,0.00100987911960508,0,0,0,0,0,0,0.00159998905990386,0.00202577254704513,0.0014469814359489,0.00179812994485735,0.000126234889950635,0.000981553283965033,0.0317912525460814,"X196900464",0.751011204368463,0.00125093128666562,"increasing"
"X196900492",0,0,0,0,0,0,0,0.00150942927423162,0,0.00171594227612815,0,0.00257776015206734,0.0022696519604758,0.00242272370693359,0.00164731904625641,0.000188678659278952,0.00151905673455161,0.00909628566094913,"X196900492",0.781835357050416,0.000574496168964636,"increasing"
"X196900529",0,0,0,0,0,0,0,0,0,0,0.00261856639845428,0.00302903911768125,0.00231292088866511,0.00289396287189779,0,0,0.00155064132524263,0.0101451329766333,"X196900529",0.661984662273656,0.00717897858032078,"increasing"
"X196900253",0.00203889925413516,0.00266628075760964,0,0,0.00164753693228623,0,0,0,0,0,0,0,0,0,0,0.000794089618003879,0,0.0870732716662074,"X196900253",-0.601628177133216,0.017658696170966,"decreasing"
"X196900268",0.00164064292424039,0,0,0,0.00358796931920113,0,0,0,0,0,0,0,0,0,0,0.00065357653043019,0,0.214068708839885,"X196900268",-0.321234428893596,0.243019911296433,"dec.trend"
"X196900275",0.00148913236395434,0.00219705042691189,0,0.001091976572139,0.00229739872224358,0.00197307652366872,0,0,0.00174085334118213,0.00285635111802699,0,0,0.00132953615708981,0.00145529742121297,0.00196440862793018,0.00113107932611469,0.00133520666649172,0.706302215305074,"X196900275",0.00463679453579932,0.986915147434955,"inc.trend"
"X196900310",0.00112117814611678,0.00311358443734021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529345322932124,0,0.233491845305101,"X196900310",-0.499951447384798,0.0577270053113758,"dec.trend"
"X196900336",0,0.0052623962321243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000657799529015537,0,0.368846291783931,"X196900336",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900352",0,0.00129805773725733,0,0,0,0,0,0,0,0,0,0.00139828103739462,0,0.0016382490970226,0.00141143533306007,0.000162257217157166,0.000635423638211041,0.175000302887159,"X196900352",0.435331191029313,0.104833361940938,"inc.trend"
"X196900450",0,0,0,0.00139924270715646,0,0,0,0,0.00139627206127804,0.00160403299725023,0.000972428783892003,0,0,0,0.00237043797031732,0.000174905338394558,0.000906167401819656,0.0772946583736683,"X196900450",0.329069383333236,0.231060776781174,"inc.trend"
"X196900500",0,0,0,0,0,0,0,0,0.00142139777960438,0.00108178969581992,0.000997851758634278,0,0,0.0011559219517063,0.000920333176077525,0,0.000796756337406058,0.00151252338201198,"X196900500",0.531506611997642,0.0414470428818982,"increasing"
"X196900142",0.0172592172531568,0,0,0,0,0.00378218546919323,0.00292256554770335,0.00814346410912615,0,0,0,0,0,0,0,0.00401342904739744,0,0.10544491609888,"X196900142",-0.471581270512569,0.0759623307649002,"dec.trend"
"X196900200",0.00380940837290645,0,0.0030380645089756,0,0,0.00189109273459661,0.00237184256043251,0.00609983352796482,0.0070244329663782,0.00664527956003666,0.00387700364819688,0.00124101715543825,0.00179369375039335,0,0.00487621905476369,0.0021512802131095,0.00363680659074386,0.261172161642212,"X196900200",0.117245095608012,0.677311515408836,"inc.trend"
"X196900231",0.0024198400914258,0.00180237070950257,0.00190710618811607,0,0,0,0,0,0,0,0,0,0,0,0,0.000766164623630555,0,0.0824406974992293,"X196900231",-0.69772522252012,0.00382698361694197,"decreasing"
"X196900264",0.00215144995606194,0.00231106901194125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557814871000399,0,0.178904248115807,"X196900264",-0.583831527110567,0.0223083278040225,"decreasing"
"X196900276",0.00148913236395434,0.00147785627518824,0,0,0.00199840127897682,0.00189655832053475,0,0,0.00141780839127204,0.00136955641293458,0.0010550534518044,0.00151110077879809,0,0,0,0.000857743529831769,0.000764788433544159,0.835079011018766,"X196900276",-0.268198634867911,0.333804046822651,"dec.trend"
"X196900294",0.00131597743791314,0,0,0,0,0.00202226679711198,0,0.00136034983973961,0.00264537920093037,0.00130027924029587,0.00207197244149538,0.00142221249769232,0.00144754232487885,0.00151350931806149,0.0013070277878748,0.000587324259345591,0.00167256040160415,0.0106045232948912,"X196900294",0.513718106191555,0.0501355816713973,"inc.trend"
"X196900357",0,0.00152609490731605,0.00285511536883655,0,0,0.00127348152358674,0,0,0,0,0,0,0,0,0,0.000706836474967417,0,0.107353527221141,"X196900357",-0.476889557586302,0.0722725199993521,"dec.trend"
"X196900358",0,0.00137699368073919,0,0,0.00260249815414844,0,0.00459713680052347,0,0,0,0.0070548754909812,0,0,0,0,0.00107207857942639,0.00100783935585446,0.955987660393423,"X196900358",-0.0199283595211116,0.943801658555134,"dec.trend"
"X196900363",0,0.00109194721816579,0,0.00130942645230521,0,0,0,0.00106840261385942,0,0,0,0,0,0,0,0.000433722035541302,0,0.0806068009817726,"X196900363",-0.409830017852788,0.129234174698565,"dec.trend"
"X196900418",0,0,0.00103671179412123,0,0,0,0,0.000987651253509578,0,0.00127363417389636,0,0,0,0,0,0.000253045380953852,0.000181947739128052,0.776807754124691,"X196900418",-0.143687381580857,0.60943182733459,"dec.trend"
"X196900425",0,0,0.0011753096275599,0,0,0,0,0,0,0.00134291134653508,0,0.00247861553083398,0.00411841525583737,0.00271101119608816,0,0.000146913703444988,0.0015215647613278,0.0382958468093915,"X196900425",0.586868393061573,0.0214553421128294,"increasing"
"X196900431",0,0,0,0.00300175378055525,0.00789902429201677,0,0.00293563355079113,0,0,0.00253661032123292,0,0,0,0,0,0.00172955145292039,0.000362372903033274,0.246538174190476,"X196900431",-0.210922327502328,0.450500643796246,"dec.trend"
"X196900449",0,0,0,0.00137560685061666,0,0,0,0,0,0,0,0,0,0,0,0.000171950856327082,0,0.36884629178393,"X196900449",-0.225085951120758,0.419922432167383,"dec.trend"
