"Wb1","Wb2","Wb3","Wb4","Wb5","Wb6","Wb7","Wb8","Wb9","Wb10","Wb11","Wb12","Wb13","Wb14","Wb15","Wb16","shallow_mean","deep_mean","ttest_pval","ttest_fdr","XOTU","inc_dec_estimate","inc_dec_p_val","fdr","classification"
0,0,0.00207488446666038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172907038888365,0,0.581626836953901,0.654330191573139,"X19690077",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00170212383736858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141843653114048,0,0.581626836953901,0.654330191573139,"X19690078",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00158984653938912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013248721161576,0,0.581626836953901,0.654330191573139,"X19690079",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00133834539191514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111528782659595,0,0.581626836953901,0.654330191573139,"X19690084",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00132936320807678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110780267339732,0,0.581626836953901,0.654330191573139,"X19690085",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00127547010504664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106289175420553,0,0.581626836953901,0.654330191573139,"X19690086",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00123954136969321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103295114141101,0,0.581626836953901,0.654330191573139,"X19690089",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00133834539191514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111528782659595,0,0.581626836953901,0.654330191573139,"X19690091",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.0015314623444398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012762186203665,0,0.581626836953901,0.654330191573139,"X19690092",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00105091550908772,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7576292423977e-05,0,0.581626836953901,0.654330191573139,"X19690093",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.001158701715148,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65584762623337e-05,0,0.581626836953901,0.654330191573139,"X19690094",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0,0,0,0.0899108657729347,0,0,0,0,0,0,0,0,0,0,0.00749257214774456,0,0.581626836953901,0.654330191573139,"X196900101",-0.150714436509498,0.57742207255603,0.715155777936367,"dec.trend"
0,0,0,0,0,0,0.0103038860077057,0,0,0,0,0,0,0,0,0,0.000858657167308808,0,0.581626836953901,0.654330191573139,"X196900105",-0.0877847406563113,0.746483165071938,0.83979356070593,"dec.trend"
0,0,0,0,0,0,0,0.0110371238318425,0,0,0,0,0,0,0,0,0.000919760319320206,0,0.581626836953901,0.654330191573139,"X196900107",-0.056319892729718,0.835878126124612,0.868027284821713,"dec.trend"
0,0,0,0,0,0,0,0.00193764110771341,0,0,0,0,0,0,0,0,0.000161470092309451,0,0.581626836953901,0.654330191573139,"X196900108",-0.0563198927297181,0.835878126124612,0.868027284821713,"dec.trend"
0,0,0,0,0,0,0,0.00166328484467434,0,0,0,0,0,0,0,0,0.000138607070389529,0,0.581626836953901,0.654330191573139,"X196900109",-0.056319892729718,0.835878126124612,0.868027284821713,"dec.trend"
0,0,0,0,0,0,0,0.00142893886999514,0,0,0,0,0,0,0,0,0.000119078239166262,0,0.581626836953901,0.654330191573139,"X196900110",-0.0563198927297181,0.835878126124612,0.868027284821713,"dec.trend"
0,0,0,0,0,0,0,0.00137178131519534,0,0,0,0,0,0,0,0,0.000114315109599611,0,0.581626836953901,0.654330191573139,"X196900111",-0.0563198927297181,0.835878126124612,0.868027284821713,"dec.trend"
0,0,0,0,0,0,0,0,0,0,0.0275200327144206,0,0,0,0,0,0.00229333605953505,0,0.581626836953901,0.654330191573139,"X196900115",0.125477006401709,0.643341570731296,0.761851860076535,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0.00193755050775507,0,0,0,0,0,0.000161462542312923,0,0.581626836953901,0.654330191573139,"X196900116",0.125477006401709,0.643341570731296,0.761851860076535,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0.0011294264266311,0,0,0,0,0,9.41188688859247e-05,0,0.581626836953901,0.654330191573139,"X196900119",0.125477006401709,0.643341570731296,0.761851860076535,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0.00206259237003232,0,0,0,0,0.000171882697502693,0,0.581626836953901,0.654330191573139,"X196900120",0.162185995649401,0.54842982782647,0.685537284783088,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0.0019705606894797,0,0,0,0,0.000164213390789975,0,0.581626836953901,0.654330191573139,"X196900121",0.162185995649401,0.54842982782647,0.685537284783088,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0.00153747042805559,0,0,0,0,0.000128122535671299,0,0.581626836953901,0.654330191573139,"X196900122",0.162185995649401,0.54842982782647,0.685537284783088,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0.00127220264293332,0,0,0,0,0.00010601688691111,0,0.581626836953901,0.654330191573139,"X196900123",0.162185995649401,0.54842982782647,0.685537284783088,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135722517652702,0,0,0,0.000339306294131756,0.0824178778794783,0.654330191573139,"X196900125",0.324754376603466,0.219728602347036,0.43622590171838,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125192322317579,0,0,0,0.000312980805793947,0.0824178778794782,0.654330191573139,"X196900126",0.324754376603466,0.219728602347036,0.43622590171838,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500769289270316,0,0,0,0.00125192322317579,0.0824178778794782,0.654330191573139,"X196900128",0.324754376603466,0.219728602347036,0.43622590171838,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394297314215179,0,0,0,0.000985743285537947,0.0824178778794783,0.654330191573139,"X196900130",0.324754376603466,0.219728602347036,0.43622590171838,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594177517195868,0,0.0148544379298967,0.0824178778794782,0.654330191573139,"X196900134",0.470716310040718,0.065735868859086,0.278766155823735,"inc.trend"
