"XOTU","barettin_estimate_P","barettin_p_val_P","barettin_estimate_S","barettin_p_val_S","barettin_fdr_P","barettin_fdr_S"
"X196900142",-0.122183842315137,0.77317517053864,0.545544725589981,0.161938228466284,0.923386053416441,0.790711059964901
"X196900200",-0.386279607851238,0.344547567505338,0.0243975018237133,0.95427283374209,0.90152469520975,0.978592407662821
"X196900231",0.580109843594136,0.131685942483515,0.732588631506546,0.0387306322238119,0.90152469520975,0.74166802320558
"X196900264",0.735936751250446,0.0373972967315315,0.763762615825973,0.0273960439091121,0.48358573359739,0.74166802320558
"X196900276",0.259162656963986,0.535390011556367,0.0487950036474267,0.908654487655341,0.90152469520975,0.976536593049476
"X196900294",-0.339720249709296,0.410336529380392,-0.152203886829552,0.718994529738964,0.90152469520975,0.957666066188054
"X196900357",0.745251504969086,0.0338365001490916,0.654653670707977,0.0781407494112157,0.461464175698022,0.790711059964901
"X196900358",-0.119837098421437,0.777447387675183,-0.380509717073881,0.352419362294093,0.923386053416441,0.875213648081356
"X196900363",0.550384837102159,0.157494750895283,0.311739843194275,0.452253005141476,0.90152469520975,0.921569248648886
"X196900418",NA,NA,NA,NA,NA,NA
"X196900425",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900431",-0.280511288539262,0.500980624616018,-0.490990253030983,0.216647635901312,0.90152469520975,0.790711059964901
"X196900449",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900451",-0.460955198491786,0.250334391378458,-0.463552534650553,0.247323262807286,0.90152469520975,0.790711059964901
"X196900481",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900488",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900521",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900207",0.40024171757128,0.325840281280878,0.80511756018254,0.0159045622916614,0.90152469520975,0.74166802320558
