"Gb1","Gb2","Gb3","Gb4","Gb5","Gb6","Gb7","Gb8","Gb9","Gb10","Gb11","Gb12","Gb13","Gb14","shallow_mean","deep_mean","ttest_pval","ttest_fdr","XOTU","inc_dec_estimate","inc_dec_p_val","fdr","classification"
0.0034131956998378,0.00249310351979756,0,0.00141187356419638,0.00535224502234864,0.000980851111259725,0.0023610404744984,0.00293945070072894,0.00263286519599857,0.00165621889999155,0.00448718181060323,0.00447806180299399,0.00698481549243094,0.00188989406859856,0.00232408441886576,0.00445998829365668,0.0481599767791773,0.136670204373341,"X196900377",0.477677818309802,0.0840875200338363,0.206561349933954,"inc.trend"
0.00293554732201793,0.00488250057038558,0.00699521820021543,0,0.00217137342543681,0.00268619452060902,0,0.00271377310374399,0.00246668187298381,0.00223277403812609,0.00326933602032643,0.00239691128557691,0.00693552455703396,0,0.00270840630535187,0.00315044296573432,0.750413760764609,0.794866106830574,"X196900140",-0.0282941548582428,0.923508936086075,0.938246719008345,"dec.trend"
0.00353260779429277,0.00434737518926431,0.00176053464764827,0,0.00273643843965868,0.003232350253015,0.00314244046035237,0.00215804202116856,0.00305484049659487,0,0,0,0,0,0.00239646293019948,0,0.00719075694173945,0.0374783272382212,"X196900192",-0.727812215680249,0.0031694063004231,0.021605675737243,"decreasing"
0.00271662514885049,0.00384543587829009,0,0.00327310048498256,0.00257771231206827,0,0.00322327494164761,0.00361648349168378,0.00210335950992212,0.00386695898379403,0.00172165699518298,0.0038608930288634,0.00216300222389103,0.00309574922538677,0.00252229507512389,0.00271032536833105,0.816319632743379,0.854022228037714,"X196900227",0.145603802391345,0.619424048501001,0.714720055962694,"inc.trend"
0.00697565651774431,0.00743367971294049,0.00235417958677416,0.00325182932017357,0.00670459162941894,0.00801957243808377,0.00291340943001586,0.00649387285324186,0.00172048616768223,0.00402486898977992,0.00356292384476816,0,0.00216300222389103,0,0.00498921466458551,0.0014314815171648,0.0191825910087014,0.0655015302736144,"X196900228",-0.690682451680233,0.00624129633146539,0.0336797180605148,"decreasing"
0.00159547826202331,0.00131914628834547,0,0.00160065515187612,0.00200629825274279,0.00166633228560601,0.00197707668834603,0.0021918936607163,0.0034197921079214,0.00186554146606587,0.00369340732229781,0.00185629057645477,0.00119458031667976,0.00255500700261179,0.00176422141636433,0.00232482130451103,0.315895434295597,0.478975026729787,"X196900287",0.399821440302084,0.156651817588134,0.301806254068882,"inc.trend"
0,0.00351357517681953,0,0,0.00132060138155221,0,0.00165373876316507,0.00523289928008847,0.00324872104011209,0,0.00186301409584011,0.00276051459436702,0.00607148345419277,0.00228733960233817,0.00149695356417374,0.00324558793668452,0.146113991321584,0.270343067643459,"X196900354",0.469970782745607,0.0899392108601751,0.213644070513835,"inc.trend"
0.00313456747944288,0.00240599008566154,0.00205021705780592,0,0.00149837464445347,0,0.00113841894490793,0.00213547426147006,0.00235100524617941,0,0.00179414781603279,0.00183715356020266,0.00220359475892383,0,0.00147140477199212,0.00145872403378982,0.984884996716737,0.98959736512208,"X196900158",-0.146765237997269,0.616601892509472,0.713423677283687,"dec.trend"
0.00135002006786587,0.00263829257669093,0,0.00296466859525228,0,0.0027252056443523,0.00129671980411111,0.00110864119518855,0.00108019159959595,0.00474831715673853,0,0,0,0,0.00179120566397955,0,0.0352245628663845,0.107205191332475,"X196900182",-0.461222883576344,0.096918902081799,0.226144104857531,"dec.trend"
0.0102860251362459,0.00765768568643312,0.00173605444397297,0,0.00582842340511987,0.00250228493724782,0.00304476546212063,0.00834725011848074,0.00453745641760891,0.00239068404411198,0,0,0,0,0.00463306296513419,0,0.0180517241075177,0.0635496031504165,"X196900183",-0.645082422199951,0.0127339650401811,0.0529960162518613,"decreasing"
0.00219917273954564,0.00281251944496298,0,0,0,0.00243540872511648,0,0.00144433662070366,0.00224184561243442,0.00150198121972626,0.00163104346912072,0.00170319444643788,0,0,0.00126352643624894,0.000833559478889652,0.526041444998387,0.619417273460898,"X196900226",-0.233763584951225,0.421192992432918,0.559813470955144,"dec.trend"
0.0028791582774142,0.0018418268931616,0.00182785520775533,0.0059000893388922,0.00304754164973588,0.00173320849773735,0.00283594305210793,0.00146408341043985,0.00143047997653882,0.00473730017957673,0.00172165699518298,0.00100469335323583,0,0.00098144713433659,0.00276974864833599,0.000926949370688851,0.0385894504487937,0.114947299209173,"X196900252",-0.527268370525228,0.052681029435076,0.152593326639531,"dec.trend"
0.00543656730032473,0.00249310351979756,0.00261938179325652,0.00463711392835872,0.00420941690369768,0.00861031231191065,0.00387668699878411,0.00278993929272641,0.00241291668024374,0.00401017968689751,0,0.00326764552504796,0,0,0.00410956184159976,0.000816911381261991,0.00999457718254666,0.0466413601852177,"X196900335",-0.683453437329192,0.00704407475542424,0.0360673422001767,"decreasing"
0.00210961366870441,0.00199116420882335,0.00144637203381532,0.00682538500808304,0.00529510361641609,0.00303172161662097,0.0038430059649111,0.00199442576335447,0.00285770145654795,0.00512289438023995,0.00288151012877994,0.00410488998607782,0.00187305554508526,0.00453412353796822,0.00345173877175166,0.00334839479947781,0.917482687986529,0.939860314522786,"X196900338",0.0541599607408334,0.854101541483751,0.892344894087501,"inc.trend"
0.00745330489556417,0.0136809574181237,0.0102225250514084,0.124202331319663,0.0200312373019098,0.0655442609063956,0.0025530223675746,0.0118170431721243,0.0207663983837857,0.0130587902624611,0,0,0,0,0.0289329871079011,0,0.160829723800896,0.294971545835705,"X196900146",-0.424880220516129,0.129931340300469,0.266666878443119,"dec.trend"
0.00212619868182316,0.0107232489162674,0.216735483239221,0.00517421083978559,0.00813312677773263,0.0224091040816781,0.00104748015345079,0.0201022319514342,0.00405031118641859,0.00706188236071787,0.0113991815786326,0.00228208918806424,0.00186145767793303,0,0.0297563278188529,0.00388568211115747,0.460020368620067,0.617279727860792,"X196900186",-0.288809947412192,0.316618206164004,0.462785169375069,"dec.trend"
0.0181539553597787,0.0140003733432892,0.0332420765740771,0.0108988130690037,0.0246977854530679,0.0239026728192782,0.0201985160136476,0.0163446999616348,0.0199175600377986,0.0299698502058339,0,0.00235385299900966,0,0,0.0211326302837409,0.000588463249752415,9.29078918322147e-05,0.00216785080941834,"X196900196",-0.770023704795963,0.00127460106093691,0.0121666464907614,"decreasing"
0.00142962813083585,0.00545910853919067,0.00708701896399778,0.00541617033948779,0.00185392117025599,0.00488753650326579,0.00560789213985712,0.00576042066304078,0.00373423702303757,0.00713165654940931,0.0104241800382027,0.00158358809486219,0.00291396412199796,0,0.00483675900223787,0.0037304330637657,0.525676327668604,0.619417273460898,"X196900202",-0.185491820307496,0.525502720103821,0.63146898513855,"dec.trend"
0,0.00304067367722399,0,0,0.00135869565217391,0.00275864375041798,0.0019130827239873,0.00310024598858071,0.0017644758708332,0.0012118674877987,0.0011816003798519,0,0.00281248278441595,0,0.00151476851510158,0.000998520791066962,0.500411482921984,0.619417273460898,"X196900203",-0.105429566455205,0.719816145819048,0.795586266431579,"dec.trend"
0.0019603485506357,0.00154730052060648,0.00129949081176355,0,0.0011618752539618,0.00307073274036425,0,0.00180542077587958,0.00137019779073935,0,0,0,0,0,0.00122153664439507,0,0.0338390570038603,0.10450297015898,"X196900225",-0.623440073182374,0.0172098728747306,0.067552772031653,"decreasing"
0,0.00146433534523884,0.00109140908052355,0.00209255083808389,0.00392370987403495,0.00171091642702691,0.00633203436812696,0.00256990363566609,0.00557039981752419,0.00397345642969149,0.00317872249426416,0.0064970170175917,0.00250223983809377,0.00444219736009647,0.00287287158159169,0.00415504417751153,0.291372221882802,0.451573185205819,"X196900341",0.481078789505495,0.0815923075676418,0.202773782120767,"inc.trend"
0.00111451288157969,0.0034057204488416,0,0,0.00133329947175945,0.00193383713413139,0,0.00283225384216109,0,0.0017333377401242,0,0,0,0,0.00123529615185974,0,0.0783173267525443,0.206875957459551,"X196900191",-0.475664107837472,0.0855899160335537,0.206561349933954,"dec.trend"
0.00583460761517462,0.00638831850330824,0.00671573587492248,0,0.00408243600162536,0.00596312891504492,0.00501847404707935,0.00482950057547787,0.00327641826061455,0.00542402508932932,0,0,0,0,0.00475326448825767,0,0.000504977511509151,0.00512646370849092,"X196900211",-0.786168331639772,0.000855355378357911,0.00923129723762265,"decreasing"
0,0,0,0.00178146005275249,0.000971403900853312,0,0,0,0.00157711232037538,0,0,0.00171754720862697,0,0.00117611433453558,0.000432997627398118,0.000723415385790638,0.531606316817915,0.619417273460898,"X196900229",0.207838278431919,0.475845252007706,0.611177387899805,"inc.trend"
0.00185752146929948,0.00338912741376807,0,0.00228399132136476,0.00237454286875254,0.00188925299271049,0.0038497421716857,0.00306357337907066,0.00331877871550067,0.00406893689842714,0.00280539476688764,0.00325329276285888,0.00101771284260824,0.00110311413446096,0.00260954672305795,0.00204487862670393,0.438469774431948,0.594808175275805,"X196900255",-0.0980041984130811,0.738897896888327,0.806070432969084,"dec.trend"
0.00177459640370576,0.00220272540601083,0.00128317067598002,0.00146771037181996,0.00148567655424624,0.00132637820727167,0.00266416977935555,0.00163898354810318,0.00160969728567239,0.00143587935675543,0,0,0.00143233659330049,0,0.0016888987588921,0.000358084148325123,0.000957571031063909,0.00731236060085167,"X196900263",-0.727440087458871,0.00319264769508079,0.021605675737243,"decreasing"
0.00591753268076835,0.00402381100533051,0.00210733753304828,0.00333159618820727,0.004717340511987,0.00539468111192849,0.00503868266740316,0.00282379093227415,0.00162761901658575,0.00256695567870088,0,0,0,0,0.00375493473262338,0,0.00033500587109175,0.00456675864787277,"X196900283",-0.859537822885036,8.13589917782061e-05,0.00244076975334618,"decreasing"
0.00991783784500973,0.00588223093356564,0.0141801579789144,0.0146983748830086,0.00568239536773669,0.00829265030428676,0.00738625072835236,0.00376599489968631,0.00391182508390629,0.0108039822700114,0,0,0,0,0.00845217002944782,0,0.00118820214564155,0.00818106395359756,"X196900161",-0.798217108231298,0.000621179033194288,0.00766938091710924,"decreasing"
0,0.00111173334992637,0.00184417534353886,0.00913596528545903,0.00359355952864689,0.00273635167970753,0.00297740339437459,0,0.00226954283293688,0.00415340039000099,0.0018666386368826,0.00115300522918969,0,0.00451249384905722,0.00278221318045911,0.00188303442878238,0.550213030144159,0.619542822146238,"X196900223",-0.111124688902908,0.705282239925778,0.784743709196033,"dec.trend"
0.014223307250636,0.00383713936075332,0.0188273166432745,0.00325182932017357,0.00413322836245429,0.0154651240553735,0.00231725513046348,0.00505517817246282,0.00565674997556128,0.0055599011409916,0.00440019282558346,0,0,0.00206293157988655,0.00783270294121444,0.0016157811013675,0.068848866730709,0.184181681699986,"X196900260",-0.587838430218244,0.0270496505545821,0.0917894994878542,"decreasing"
0.00131685004162838,0.00221931844108435,0.00108120899565884,0.00120182081170765,0.00170789313287282,0.00125950199514033,0.00150891031751111,0.00137099140168355,0.00161295578220209,0.00134407121374037,0.00181589506228774,0,0.00110759631303803,0,0.00146235221332295,0.000730872843831442,0.0372237867825639,0.111671360347692,"X196900303",-0.585554599912705,0.0277995039816133,0.0932019766058946,"decreasing"
0.00251097098617805,0.00360483686972393,0,0,0.00239993904916701,0.0026750484852538,0.00440884733397776,0.00211290650177157,0.00342630910098081,0.00125593539644592,0.00334182684117624,0.00185150632239174,0.0020412246187926,0.00187907922414306,0.00223947937234988,0.00227840925162591,0.960969709822876,0.970209803186558,"X196900318",0.037971372053895,0.897456890240125,0.914883237623428,"inc.trend"
0.0062724519615095,0.00416070354468712,0.00551824591180599,0.00345656428146005,0.00345388053636733,0.0028143739271941,0.00246208357611745,0.00139355916138205,0.00212128124083548,0.00967657827378657,0,0.00138743367827805,0.00316041879898287,0.00261989606934478,0.00413297224151456,0.00179193713665143,0.1025795646645,0.224894986703386,"X196900347",-0.398653403141388,0.157978972140782,0.302973371228898,"dec.trend"
0,0.00146848360400722,0,0.00228665021696588,0.00345388053636733,0.00123163690675227,0.00164363445300317,0.00152332377964839,0.00126266740525921,0.00229520357537632,0.00313522800175428,0.00472684301427143,0.0035141537471259,0.00348778733689863,0.00151654804773798,0.00371600302501256,0.00229485166028932,0.0148282722664849,"X196900366",0.766335948399197,0.00139013429194288,0.0125821614107809,"increasing"
0.00518779210354355,0.00287889158525709,0.00111588928419884,0,0.00385387037789516,0.00128736708352839,0.0036274473481238,0.00205930807248764,0.00289680341490436,0.00188757542038949,0,0,0.00118008298273947,0,0.00247949446903283,0.000295020745684869,0.0181042594688837,0.0635496031504165,"X196900401",-0.610700975871903,0.0203507904288452,0.0770029908118466,"decreasing"
0.00112114688682719,0,0,0,0,0,0,0,0.0010818208478608,0,0.00160929622286578,0,0.00147002966154524,0,0.000220296773468798,0.000769831471102755,0.147643315449362,0.27197452845935,"X196900149",0.337631837520852,0.237764881818306,0.384081732168032,"inc.trend"
0,0.00255117914255491,0,0,0,0,0,0.00114813477466092,0,0,0.00127583844695665,0,0.00207891768703735,0,0.000369931391721583,0.000838689033498502,0.392958478803266,0.548314156469673,"X196900163",0.15960026889899,0.585748374193618,0.687190830059552,"inc.trend"
0.00155235722791457,0,0,0.00149164043223007,0.00146662941893539,0,0.00153922324799682,0,0,0,0.00113085680525703,0.0017749582573833,0.00127286591995732,0,0.000604985032707685,0.00104467024564941,0.355580966891607,0.525429788894217,"X196900292",0.114878834189697,0.69575219222477,0.783420699019848,"inc.trend"
0,0.00153485574430133,0.00121585011587296,0.00353633114949375,0.0026285046728972,0,0.00224989306271745,0.00148383020017603,0.00216038319919189,0.00185452448890407,0.00122509487236179,0.00433931843516618,0.00307343479534114,0.00239548804689317,0.00166641726335547,0.00275833403744057,0.135165775282378,0.252309447193773,"X196900305",0.463547315543013,0.0950288367229348,0.222972689517501,"inc.trend"
0.0138385349462811,0.00890631157571609,0.00115668962365767,0,0.00594270621698497,0,0.0186559246622634,0.00735991063167159,0.0128987585128222,0.0252435670034189,0.0505550984606574,0.0182232237260728,0.0207717800696452,0.021678355711049,0.0094002403172816,0.0278071144918561,0.0119257596617732,0.0529889780418676,"X196900339",0.663043011389003,0.00974811252671328,0.0430969185391534,"increasing"
0.00202668860311069,0.0018874577396138,0.00203797695596827,0.00103696928443802,0.00183487403494514,0.00264161037918812,0.00306497408244443,0.00096477172711065,0.00166509172667731,0.00255226637581847,0.000946005212090019,0,0,0,0.00197126809093149,0.000236501303022505,0.000512646370849092,0.00512646370849092,"X196900349",-0.753869206181394,0.0018437896436333,0.0161331593817914,"decreasing"
0,0,0,0.000999744746022292,0.00195550589191386,0,0,0.0027871183227641,0.00228257681905569,0.00106864678469522,0,0.00441586650017462,0.0030009481256397,0.00287134120293515,0.000909359256445115,0.00257203895718737,0.0549087829626272,0.150729992446428,"X196900458",0.627015715179184,0.0163984062999555,0.065593625199822,"increasing"
0,0.0027378507871321,0,0,0,0.00168862435631646,0,0.00136817043172124,0,0,0,0,0,0,0.00057946455751698,0,0.276605500484513,0.430275222975909,"X196900190",-0.367150667792576,0.196584358891477,0.357426107075412,"dec.trend"
0,0.00138551842863958,0,0,0,0,0.00209832841028888,0,0,0.0012192121392399,0,0,0,0,0.000470305897816836,0,0.26704856944092,0.425525877213315,"X196900193",-0.230853324670798,0.427162728760599,0.564177188929092,"dec.trend"
0.00230863382612936,0.00295356024308796,0,0,0.00161900650142219,0,0.001060952567,0.0025501568459299,0,0,0,0,0,0,0.00104923099835694,0,0.11780213589225,0.224894986703386,"X196900205",-0.513165796211305,0.0605631071169255,0.155382611106234,"dec.trend"
0.00203000560573443,0.00191234729222409,0,0.00290883178762869,0.00199994920763917,0.00414075213446577,0.00288309649953015,0.00170104488727404,0,0.00330876547426251,0,0,0,0,0.00208847928887588,0,0.00981154992143392,0.0463016962584522,"X196900265",-0.608758793117185,0.0208652827990285,0.0782448104963568,"decreasing"
0.00578816957844214,0.00534295729367598,0.00357818977053889,0.00214838764570748,0.00500939658675335,0.00879422189527185,0.00578303351599681,0.00337388007492496,0.00329596923979276,0.00293051592504049,0,0.00117692649950483,0.00303864119388444,0.00104363248995571,0.00460447215261447,0.00131480004583625,0.00943212500374631,0.0450169602451529,"X196900277",-0.682738761982632,0.00712759381574921,0.0360673422001767,"decreasing"
0.00389747808290516,0.0040487005579408,0.00115668962365767,0,0.00439988825680618,0.00193383713413139,0.00453346715930792,0.00304100561937216,0.003555019713904,0.00276158894189279,0,0.00299972729751841,0.00171358487174209,0.00151407822376995,0.00293276750899181,0.00155684759825761,0.130288725881757,0.246492184100621,"X196900302",-0.357584170891135,0.209395090652831,0.364897046909231,"dec.trend"
0,0,0,0,0.00156821414059325,0.00204529748768363,0,0.00243731804743743,0,0,0.00205511477109211,0.00315760768159832,0.00399546523394348,0.00373382504826124,0.000605082967571432,0.00323550318372379,0.000597165473123962,0.00565857551142946,"X196900323",0.804745532770804,0.000517725436624427,0.00679514635569561,"increasing"
0.0139081920013799,0.00646713541990749,0.0159529327284003,0.00680145494767293,0.00786011783827712,0.0069216879555942,0.00697534211510157,0.00680982148902078,0.00570562742350679,0.0115678260198967,0.00336719862847367,0.00535836455059109,0.00513205621486209,0.00584001600596979,0.00889701379387577,0.00492440884997416,0.0543552784445346,0.150192216754635,"X196900340",-0.562335779260442,0.0363311873879488,0.114730065435628,"decreasing"
0.00357904583102525,0.00141040798124987,0.00185641544537651,0,0.00239993904916701,0.00188925299271049,0.00306160597905713,0.00186184017512582,0.00291309589755287,0.00280198452481941,0.00374777543793517,0.00293274774063602,0.00189915074617778,0.00123829969015471,0.00217735878760844,0.00245449340372592,0.661062850889702,0.717465841264564,"X196900348",0.126147229155101,0.667401323814881,0.757590691897974,"inc.trend"
0,0,0,0,0.00659030881755384,0,0,0.00176028525648259,0.00171071067809313,0,0.00168541158475808,0.00413359551045599,0.00138884459147963,0.00319308282548626,0.00100613047521296,0.00260023362804499,0.186323958402776,0.320721567742484,"X196900370",0.386177781501865,0.172615839525593,0.323654699110487,"inc.trend"
0.00118748693930217,0.00153485574430133,0,0.00244618395303327,0.00347292767167818,0,0.00184572065624126,0.00132303491232425,0.00169767669197432,0.00142119005387302,0.00299749544213964,0.00244475382620719,0.00140624139220797,0.00176281964624644,0.00149290766227278,0.00215282757670031,0.268486565384591,0.425525877213315,"X196900475",0.294275796641647,0.307128311209873,0.462785169375069,"inc.trend"
0,0,0,0.00391389432485323,0.0063426960585128,0,0.00489385422174919,0.00534855904854325,0.00378963146404249,0.00311413221107059,0.00468653156794021,0.00711897004578531,0.0069123288227295,0.00736761278530912,0.00274027673287716,0.00652136080544103,0.015478364330475,0.0580438662392813,"X196900496",0.749374138481373,0.00203349449631167,0.0168808931611198,"increasing"
0.0032373945607791,0.0022773940638417,0,0,0,0.0018446688512896,0.00233072754401269,0.00278429735280179,0.00429632767441103,0.00181780123169805,0.00103661873815228,0,0,0,0.00185886112788339,0.00025915468453807,0.0595677208101159,0.162457420391225,"X196900175",-0.41146573947479,0.143821589860835,0.286279941903085,"dec.trend"
0,0.00162611743720573,0,0,0,0.00219576896497916,0,0,0,0,0,0,0,0,0.000382188640218489,0,0.379105942433129,0.537920593992953,"X196900233",-0.330655074251603,0.248213607417905,0.397899676013436,"dec.trend"
0,0.00533051251737083,0,0,0,0,0.0010643206703873,0.0035487802125883,0.00340512887353775,0,0.00538244344809838,0,0.00287917052054127,0,0.00133487422738842,0.00206540349215991,0.578516236656006,0.642795818506673,"X196900266",0.135262900472789,0.644762639155557,0.73587040338406,"inc.trend"
0.00416615529542884,0.00211976023064319,0,0,0.00402529459569281,0.00342183285405381,0.00345904217875872,0.00335413328518878,0.00291472514581772,0.0013807944709464,0,0.0030667068544008,0.00144683392724078,0.00202237591317843,0.00248417380565303,0.001633979173705,0.353273991808003,0.524293556746859,"X196900271",-0.218790090328965,0.452357678575158,0.586389583338168,"dec.trend"
0.00157557624628081,0.00214464978325348,0.00187885563207886,0.00761773589721773,0,0.00940168082213157,0.00259343960822221,0.00249373744668367,0.00271106911271139,0.00253023242149486,0.00192825583460494,0.00214813007429947,0.00150192379621388,0.00121937371235758,0.00329469769700746,0.00169942085436897,0.304123757933242,0.464479921207133,"X196900291",-0.301366222714924,0.295064721737803,0.449011533079265,"dec.trend"
0.00208971165296192,0.00263829257669093,0.00173401442700003,0.00209255083808389,0.00384117228768793,0.00309859782875231,0.00301108442824761,0.00149793504998759,0.00226954283293688,0,0,0.00154531406235797,0.00161210353416007,0,0.00222729019223491,0.000789354399129509,0.0341704183362745,0.104756027016316,"X196900293",-0.639548608068494,0.0137819254935636,0.0556577760316992,"decreasing"
0.00236833987335684,0.00272955426959534,0.00331502758102947,0.0019090870416064,0.00244438236489232,0.00220691500033438,0.00336136718052697,0.00282096996231184,0.00260028023070155,0.00305904732526156,0,0,0,0,0.00268149708296167,0,1.17803151934598e-07,1.23693309531328e-05,"X196900307",-0.865757137097284,6.28798775719724e-05,0.00203150373694065,"decreasing"
0,0,0,0.00238502935420744,0.00199360016253555,0,0,0.00301561688971136,0,0,0.00466478432168527,0.00417186954296021,0.00492329460612193,0.00528575522762544,0.000739424640645435,0.00476142592459821,3.91251496574648e-05,0.00121244734774837,"X196900314",0.8470333693078,0.000131912807695121,0.0031317654713429,"increasing"
0,0,0,0,0,0,0,0,0,0,0.00201162027858222,0.00293753199469905,0.0025689275742191,0.00226841362454105,0,0.00244662336801035,9.10155653796004e-11,1.91132687297161e-08,"X196900316",0.925790011169038,2.05201345344932e-06,0.000287281883482905,"increasing"
0.00997422688961347,0.00323979009810632,0.00518980317916245,0.00242491278822428,0.00279357984559122,0.00628079092266881,0.00370154562264443,0.00753763173929724,0.00263612369252827,0.002085881009302,0,0,0,0,0.00458642857871385,0,0.00503996985056853,0.0289970868114902,"X196900320",-0.749587715392056,0.00202414479396652,0.0168808931611198,"decreasing"
0.00131685004162838,0.00136477713479767,0.000950647909390606,0.00235046371139284,0.00128250711093052,0.00133195122494929,0.00202086203238095,0.00122712193360565,0.0010850793443905,0.000987855618841969,0,0,0,0,0.00139181160623084,0,5.77455164628864e-05,0.00161687446096082,"X196900350",-0.846563587461046,0.00013421852020041,0.0031317654713429,"decreasing"
0.00450448956305124,0.00349283388297762,0.00287846394882005,0.00227867353016251,0.00448877488825681,0.00227379121246573,0.00360723872779999,0.00237243573830426,0.00434846361888625,0.002427407301318,0.00131208385738156,0,0.00108150111194551,0,0.00326725724120425,0.000598396242331768,0.000267704816795453,0.00456675864787277,"X196900398",-0.823305471607726,0.000296790552789936,0.00600601627443887,"decreasing"
0.00222570876053563,0.00201605376143364,0.00161977347651532,0.00431804645622394,0.00275548557496952,0.00106444637642391,0.00349609131601904,0.00191543860440974,0.00176610511909805,0.00202345147205177,0.00112723226421454,0.00131566986733263,0.00153381793088251,0,0.00232006009176806,0.000994180015607422,0.0282376055360041,0.0905327811077993,"X196900400",-0.597363266453834,0.0240843388815276,0.086456601113176,"decreasing"
0,0,0,0.00203937292606143,0.00248247663551402,0,0,0.00231601633905802,0.00190784971814005,0.0013881391223876,0,0.00123912180232419,0.00212530915564628,0,0.00101338547411611,0.000841107739492617,0.79351809946989,0.835282209968305,"X196900406",0.0547757424093029,0.852459182183796,0.892344894087501,"inc.trend"
0,0,0,0,0,0,0,0.00172643361693485,0.00115350777151422,0,0.000942380671047529,0.00148790301360163,0.00856212542513432,0.00241711773580416,0.000287994138844907,0.00335238171139691,0.0157573113959764,0.0585669981089387,"X196900465",0.663323972854463,0.00970615519743824,0.0430969185391534,"increasing"
0.00154904022529082,0.00170493435380499,0,0.00136135454777504,0,0,0,0.00338516395477421,0.00227280132946658,0,0.00344693853140846,0,0.00156281259876309,0,0.00102732944111116,0.00125243778254289,0.779953446015037,0.823066450568632,"X196900469",0.0500466871425645,0.865085903289673,0.897626558562531,"inc.trend"
0,0.00164685873104764,0,0.00114598400408406,0.00106029053230394,0,0,0.00113685089481167,0.00106064062041774,0.0017406823915654,0.00434220016890361,0.00304756983814868,0.00288496945411739,0.00402582584855973,0.000779130717423046,0.00357514132743235,2.38229655818894e-05,0.000833803795366127,"X196900507",0.879095860026796,3.45839738523129e-05,0.00145252690179714,"increasing"
0.00354587580478776,0,0.00151369259392238,0,0,0,0.00270458702000317,0.00112274604500011,0.00204307732412265,0,0,0,0,0,0.00109299787878361,0,0.131874468954389,0.247264629289479,"X196900137",-0.423314298827907,0.13150426414316,0.268115490000617,"dec.trend"
0.0181406873492837,0.0272623566258063,0.0198269249600157,0.0441403258742449,0.0179741466883381,0.0562094562963954,0.0296224692913174,0.0299304913001286,0.0192202417804425,0.037112523732405,0,0,0,0,0.0299439623898377,0,0.000606275947653156,0.00565857551142946,"X196900144",-0.726675027315804,0.00324085136058645,0.021605675737243,"decreasing"
0,0.00178375127040425,0,0,0,0,0,0.00180824174584189,0,0,0.00199349757336977,0.00213856156617341,0.00569745223853333,0.00508027318297095,0.000359199301624614,0.00372744614026187,0.000385242832004932,0.00475888204241387,"X196900187",0.813694756646468,0.000398877080213655,0.00636725294698749,"increasing"
0,0.00242258312073507,0,0,0.000984101991060544,0.00107001939410152,0.00247555598966666,0.00108325246552775,0.00112743979927661,0,0,0,0,0,0.000916295276036815,0,0.0848450301297005,0.221096113632035,"X196900194",-0.429016567979487,0.125837572053259,0.26035359735157,"dec.trend"
0,0,0,0,0,0,0,0,0,0,0.00127946298799914,0.00117692649950483,0.00197743634945534,0.00270641482498878,0,0.00178506016548702,2.00542230905895e-06,0.000105284671225595,"X196900319",0.92017835162949,3.13866922393299e-06,0.000305983791100689,"increasing"
0.00332031962637282,0.00307800800613942,0.00173605444397297,0.00227867353016251,0.00434274685087363,0.00149356873760004,0.0023441999575619,0.00245988580713593,0.00246505262471895,0.0033014208228213,0.00258429776329572,0.00306192260033777,0.00199193368339562,0.00227652475788267,0.00268199304073595,0.00247866970122795,0.661093525165205,0.717465841264564,"X196900355",-0.150265256649114,0.608127082443269,0.707516273202696,"dec.trend"
0.00271994215147424,0.00214464978325348,0,0.00201544286565132,0.00335864485981308,0.00107001939410152,0.00231051892368888,0.0015487125093092,0.00155267359640262,0.00320226802836504,0.00175790240560789,0.00133002262952172,0,0.00110041042334709,0.00199228721120594,0.00104708386461917,0.119194390297068,0.226523275677686,"X196900361",-0.389292442352396,0.168882181411076,0.318482389874541,"dec.trend"
0,0,0,0,0,0,0,0,0.00440059956336146,0,0.00461766528813289,0,0.00787205232957659,0.0135428889693994,0.000440059956336146,0.00650815164677722,0.00613820057931411,0.0330518492732298,"X196900454",0.765787568078556,0.00140800377692073,0.0125821614107809,"increasing"
0,0.0028540020326468,0,0,0,0,0,0,0,0,0,0,0.00136274939038711,0,0.00028540020326468,0.000340687347596777,0.914533802642987,0.939860314522786,"X196900167",-0.0709929152494165,0.809424542052655,0.860653943448392,"dec.trend"
0.0112346878866381,0.00496546574575322,0.00667085550151777,0.00857227941802093,0.0051427265339293,0.00255801511402394,0.00339841631778729,0.0043358308320733,0.00404868193815374,0.00773391796758805,0,0,0,0,0.00586608772554857,0,0.00106199664601319,0.00765206657089606,"X196900213",-0.809249092092825,0.000454803781927678,0.00636725294698749,"decreasing"
0.00183430245093324,0.00188330948084542,0,0,0,0.00237967854834036,0,0.00234140506871883,0.00213757372348398,0.0020785363578608,0,0,0,0,0.00126548056301826,0,0.0447054466295213,0.130390886002771,"X196900222",-0.438172858737335,0.117087790469767,0.24692692227911,"dec.trend"
0.00278296520132547,0.00155559703814324,0.00147901230538238,0.00109546498766272,0.00130790329134498,0.00178336565683586,0.00186592927656507,0.00144997856062829,0.00101828016553162,0.00181780123169805,0,0,0,0,0.00161562977151177,0,4.04149115916123e-05,0.00121244734774837,"X196900262",-0.872410274451508,4.70525708391046e-05,0.00179655270476581,"decreasing"
