"XOTU","barettin_estimate_P","barettin_p_val_P","barettin_estimate_S","barettin_p_val_S","barettin_fdr_P","barettin_fdr_S"
"X196900188",0.197934524585819,0.5835865840535,-0.103799859221536,0.775368494345854,0.712265613456601,0.855954545724497
"X196900206",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900256",0.442286273223831,0.200579730141275,0.544949260913066,0.10331591735411,0.33687108523727,0.313387355414331
"X196900369",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900376",NA,NA,NA,NA,NA,NA
"X196900388",-0.507076174725399,0.134675290734535,-0.45485671855824,0.186564948699821,0.290558914533956,0.385894867573841
"X196900410",-0.74950103492581,0.0125695108185754,-0.588199202255373,0.0736814558838431,0.063919261454048,0.278077870050016
"X196900414",0.374853463647174,0.285840115113286,0.350463373315365,0.32078711710954,0.441211835819464,0.510402174186434
"X196900420",NA,NA,NA,NA,NA,NA
"X196900495",-0.748868974505415,0.0126862656321011,-0.700649049745371,0.024018509248755,0.063919261454048,0.166815314012081
"X196900505",NA,NA,NA,NA,NA,NA
"X196900509",-0.709431788468391,0.0215744104086528,-0.510349307839221,0.131759619654477,0.0848320538321599,0.314454594272015
"X196900514",0.398091576842055,0.254553090239949,0.397899460349223,0.254803602635924,0.401764515920884,0.437283038584795
"X196900517",-0.767561102449178,0.00954211113419833,-0.700649049745371,0.024018509248755,0.0586349649526649,0.166815314012081
"X196900520",0.368154332309049,0.295225745035738,0.527649284376143,0.11699832200012,0.449704332554438,0.313387355414331
"X196900522",-0.763041518074409,0.0102452805945533,-0.700649049745371,0.024018509248755,0.0593425776594661,0.166815314012081
"X196900537",-0.954403716971833,1.78950350819071e-05,-0.768036754286865,0.00947014489919614,0.00161576223315666,0.0991986029066784
"X196900538",-0.746113999886319,0.0132040471374676,-0.622799155329218,0.0544386961406657,0.0648648815628096,0.245912730842317
"X196900590",0.591364929347549,0.0717606647790376,0.743484411410521,0.013711884904507,0.188012941721078,0.128304065892173
"X196900594",0.646654737560018,0.0433238775794344,0.431460725641698,0.213124726760704,0.133017842880607,0.414643651569092
"X196900598",0.245451063525017,0.49427093283256,0.33766491571959,0.33997117423968,0.625053001111151,0.528097515716182
"X196900603",0.346277515404089,0.326998117702637,0.300146591750747,0.399449856585974,0.475963926878283,0.561976837210565
"X196900608",0.643209845940503,0.0448253083527687,0.456472941620927,0.184806082786805,0.135510355251062,0.385894867573841
"X196900620",-0.715745421841124,0.0199272874998014,-0.652973265673588,0.0406583713434465,0.0836449623211267,0.210246578131243
"X196900631",0.537059993237708,0.10942291515417,0.443812682299297,0.198846275402912,0.251160106068901,0.394679728451234
"X196900169",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900212",0.151274987456637,0.676555232119169,-0.058025885318566,0.873494892371295,0.746871365794476,0.920331079629809
"X196900272",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900304",0.294621668040437,0.408604295500755,0.276799624590764,0.438799196644896,0.555449858991923,0.58655810980083
"X196900306",0.122652661730343,0.735697259557472,-0.174077655955698,0.630536075556976,0.79364197438168,0.741382609000277
"X196900332",-0.752625415423443,0.0120034086844921,-0.683349073208448,0.0293766834796138,0.063919261454048,0.178740740436477
"X196900375",-0.535619921415215,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900381",NA,NA,NA,NA,NA,NA
"X196900386",0.101061841361299,0.781171344765158,0.245803947119611,0.493630458656522,0.827962749753778,0.642373411430507
"X196900393",0.282086729947445,0.429737040058988,0.224899694979996,0.532169526525156,0.574444410691097,0.681246332001258
"X196900408",-0.164010762683108,0.650722532188491,-0.246070028072491,0.493147763439911,0.744494567321857,0.642373411430507
"X196900518",-0.700428646068736,0.0240821811872517,-0.527649284376143,0.11699832200012,0.091886380646504,0.313387355414331
"X196900528",-0.94931671875273,2.7150325769885e-05,-0.812776759390954,0.00425947298652431,0.00161576223315666,0.0796833018443491
"X196900531",-0.9492464267776,2.72989108031403e-05,-0.812776759390954,0.00425947298652431,0.00161576223315666,0.0796833018443491
"X196900551",-0.346400355609954,0.326814966546811,-0.163869298079741,0.651007699637248,0.475963926878283,0.761446505825709
"X196900600",0.6276908911754,0.0520209176693848,0.805690715558724,0.00489692091216166,0.149227887912907,0.0796833018443491
"X196900604",0.634837078455553,0.0486187392757697,0.792034940718746,0.00631295678687668,0.14465270829745,0.0835398028504414
"X196900611",-0.0678470936386804,0.852265788286621,0.314082821319503,0.376803157834455,0.883931279225094,0.561976837210565
"X196900612",0.350885356543354,0.320164411381508,0.320636703245973,0.36637679951947,0.473024863432077,0.557914330769458
"X196900166",0.215307463567116,0.550247936620506,0.0259499648053841,0.943272662504124,0.678602103140029,0.972942289744325
"X196900281",0.264593039759269,0.4600502676432,0.406181197229962,0.244128681896491,0.588924283986247,0.422654502137978
"X196900374",0.339066617147555,0.337842144033074,0.111850012760223,0.7583661388348,0.486344185366294,0.842433324019511
"X196900402",0.388220649958958,0.26760075932184,0.45485671855824,0.186564948699821,0.41732975560906,0.385894867573841
"X196900426",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900438",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900526",-0.767521877591623,0.00954806302066868,-0.700649049745371,0.024018509248755,0.0586349649526649,0.166815314012081
"X196900532",-0.878889395534742,0.000811242440972772,-0.812776759390954,0.00425947298652431,0.0106272759767433,0.0796833018443491
"X196900547",-0.96919835771245,3.79428471486788e-06,-0.797863424356258,0.00567718181079332,0.00105962073330714,0.0796833018443491
"X196900561",-0.0760315755925057,0.834639055555569,0.0074566675173482,0.983689446723568,0.877040504901975,0.993804505301702
"X196900565",-0.935623590912031,6.94917957523517e-05,-0.797863424356258,0.00567718181079332,0.00227585631088952,0.0796833018443491
"X196900571",0.00341680893287136,0.992525817717715,0.0521966726214374,0.886130353616094,0.992525817717715,0.926867732887951
"X196900573",-0.916582298559929,0.000191364121727299,-0.812776759390954,0.00425947298652431,0.00442388822581345,0.0796833018443491
"X196900580",-0.89351897468902,0.000493702493403678,-0.797863424356258,0.00567718181079332,0.00776100319630582,0.0796833018443491
"X19690097",-0.738824906999402,0.0146450127758649,-0.622799155329218,0.0544386961406657,0.0685177383442249,0.245912730842317
"X196900232",0.418378929545789,0.228870689488944,0.493049331302298,0.147617019207234,0.368631889217848,0.332883161337205
"X196900278",0.264593039759269,0.4600502676432,0.406181197229962,0.244128681896491,0.588924283986247,0.422654502137978
"X196900362",0.39880366541767,0.25362574590527,0.522232967867094,0.121502918817113,0.401764515920884,0.313387355414331
"X196900421",-0.761543219899424,0.0104862224289029,-0.700649049745371,0.024018509248755,0.0597258755733164,0.166815314012081
"X196900444",-0.487029522297971,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900506",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900535",-0.714011562414781,0.0203706450072616,-0.683349073208448,0.0293766834796138,0.0836449623211267,0.178740740436477
"X196900540",-0.535619921415215,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900552",NA,NA,NA,NA,NA,NA
"X196900554",-0.7244705018438,0.0177971235838425,-0.683349073208448,0.0293766834796138,0.0768601051478032,0.178740740436477
"X196900558",-0.948561058203608,2.87794799798896e-05,-0.768036754286865,0.00947014489919614,0.00161576223315666,0.0991986029066784
"X196900563",-0.923867353088458,0.00013397444605801,-0.768036754286865,0.00947014489919614,0.00376085409291413,0.0991986029066784
"X196900578",-0.751347036209373,0.0122328274538851,-0.622799155329218,0.0544386961406657,0.063919261454048,0.245912730842317
"X196900613",0.355896790406419,0.312817517985975,0.305723368211276,0.390310467153048,0.463914281390522,0.561976837210565
"X196900616",0.360148983629667,0.306653838755493,0.350463373315365,0.32078711710954,0.460966146820413,0.510402174186434
"X196900624",0.195162280112625,0.588974847598264,0.150213523239762,0.678722463261524,0.716616455436898,0.788089423195662
"X196900630",0.22641468854822,0.529336403030525,-0.00864998826846137,0.981079566375415,0.656243553283899,0.993722344292624
"X196900661",-0.966339912807213,5.39247192522717e-06,-0.812776759390954,0.00425947298652431,0.00105962073330714,0.0796833018443491
"X196900254",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900300",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900322",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900326",NA,NA,NA,NA,NA,NA
"X196900434",0.151274987456637,0.676555232119169,-0.058025885318566,0.873494892371295,0.746871365794476,0.920331079629809
"X196900441",NA,NA,NA,NA,NA,NA
"X196900442",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900452",NA,NA,NA,NA,NA,NA
"X196900519",0.15706872320211,0.664763945112432,0.058025885318566,0.873494892371295,0.746871365794476,0.920331079629809
"X196900536",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900550",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900599",-0.512372237660116,0.129977246828563,-0.350463373315365,0.32078711710954,0.285369039126398,0.510402174186434
"X196900601",0.303401259637934,0.394103611347616,0.320049565933071,0.367304947618008,0.542596778650463,0.557914330769458
"X196900623",0.241297488934474,0.501836082554525,0.0518999296107682,0.886774217724859,0.632120450140796,0.926867732887951
"X196900628",0.230299443619213,0.522099822625036,0.29012942659283,0.41612025350706,0.651381683465522,0.561976837210565
"X196900635",-0.487029522297971,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900648",-0.535619921415215,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900655",-0.762899642456458,0.0102679269232664,-0.683349073208448,0.0293766834796138,0.0593425776594661,0.178740740436477
"X196900656",-0.767517703228678,0.00954869658262227,-0.700649049745371,0.024018509248755,0.0586349649526649,0.166815314012081
"X196900658",-0.697716431274156,0.0248752260905973,-0.527649284376143,0.11699832200012,0.0922260740906108,0.313387355414331
"X196900662",-0.70938944177148,0.0215857643338829,-0.527649284376143,0.11699832200012,0.0848320538321599,0.313387355414331
"X196900663",-0.731922801615024,0.0161073543896285,-0.588199202255373,0.0736814558838431,0.0719339803991366,0.278077870050016
"X196900667",-0.943766528383893,4.08644391187435e-05,-0.797863424356258,0.00567718181079332,0.00200746557170827,0.0796833018443491
"X196900672",-0.693783561922609,0.0260567534752334,-0.797863424356258,0.00567718181079332,0.0957037767828667,0.0796833018443491
"X196900411",NA,NA,NA,NA,NA,NA
"X196900415",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900462",NA,NA,NA,NA,NA,NA
"X196900508",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900511",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900542",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900564",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900568",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900581",NA,NA,NA,NA,NA,NA
"X196900593",0.318375867676477,0.369957132725097,0.415199436886146,0.232794410184675,0.521122412763308,0.422654502137978
"X196900595",0.264593039759269,0.4600502676432,0.406181197229962,0.244128681896491,0.588924283986247,0.422654502137978
"X196900609",0.264593039759269,0.4600502676432,0.406181197229962,0.244128681896491,0.588924283986247,0.422654502137978
"X196900610",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900617",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900634",0.230299443619213,0.522099822625036,0.29012942659283,0.41612025350706,0.651381683465522,0.561976837210565
"X196900636",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900639",0.151274987456637,0.676555232119169,-0.058025885318566,0.873494892371295,0.746871365794476,0.920331079629809
"X196900642",0.151274987456637,0.676555232119169,-0.058025885318566,0.873494892371295,0.746871365794476,0.920331079629809
"X196900644",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900657",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900664",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900668",-0.710465356406614,0.0212985674031754,-0.527649284376143,0.11699832200012,0.0848320538321599,0.313387355414331
"X196900671",-0.75052727528216,0.0123815492016343,-0.683349073208448,0.0293766834796138,0.063919261454048,0.178740740436477
"X196900674",-0.713910999780385,0.0203965666310967,-0.527649284376143,0.11699832200012,0.0836449623211267,0.313387355414331
"X196900677",-0.737884303502363,0.0148386147826665,-0.588199202255373,0.0736814558838431,0.0686067718775052,0.278077870050016
"X196900602",0.264593039759269,0.4600502676432,0.406181197229962,0.244128681896491,0.588924283986247,0.422654502137978
"X196900607",0.264593039759269,0.4600502676432,0.406181197229962,0.244128681896491,0.588924283986247,0.422654502137978
"X196900615",0.162602113067581,0.653563933145141,0.174077655955698,0.630536075556976,0.744494567321857,0.741382609000277
"X196900621",0.122652661730343,0.735697259557472,-0.174077655955698,0.630536075556976,0.79364197438168,0.741382609000277
"X196900622",0.122652661730343,0.735697259557472,-0.174077655955698,0.630536075556976,0.79364197438168,0.741382609000277
"X196900625",0.122652661730343,0.735697259557471,-0.174077655955698,0.630536075556976,0.79364197438168,0.741382609000277
"X196900626",0.122652661730343,0.735697259557472,-0.174077655955698,0.630536075556976,0.79364197438168,0.741382609000277
"X196900627",0.122652661730343,0.735697259557472,-0.174077655955698,0.630536075556976,0.79364197438168,0.741382609000277
"X196900629",NA,NA,NA,NA,NA,NA
"X196900632",NA,NA,NA,NA,NA,NA
"X196900633",NA,NA,NA,NA,NA,NA
"X196900637",NA,NA,NA,NA,NA,NA
"X196900638",NA,NA,NA,NA,NA,NA
"X196900640",NA,NA,NA,NA,NA,NA
"X196900641",NA,NA,NA,NA,NA,NA
"X196900643",NA,NA,NA,NA,NA,NA
"X196900645",NA,NA,NA,NA,NA,NA
"X196900646",NA,NA,NA,NA,NA,NA
"X196900647",NA,NA,NA,NA,NA,NA
"X196900649",0.230299443619213,0.522099822625036,0.29012942659283,0.41612025350706,0.651381683465522,0.561976837210565
"X196900652",0.39880366541767,0.253625745905271,0.522232967867094,0.121502918817113,0.401764515920884,0.313387355414331
"X196900653",0.15706872320211,0.664763945112432,0.058025885318566,0.873494892371295,0.746871365794476,0.920331079629809
"X196900654",0.151274987456637,0.676555232119169,-0.058025885318566,0.873494892371295,0.746871365794476,0.920331079629809
"X196900659",NA,NA,NA,NA,NA,NA
"X196900660",NA,NA,NA,NA,NA,NA
"X196900665",NA,NA,NA,NA,NA,NA
"X196900666",NA,NA,NA,NA,NA,NA
"X196900669",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900670",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900673",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900675",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900676",-0.48702952229797,0.153394456276297,-0.406181197229962,0.244128681896491,0.298435749092004,0.422654502137978
"X196900678",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900679",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900680",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900681",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900682",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900683",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900684",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900685",-0.464645190539638,0.176062701338594,-0.29012942659283,0.416120253507059,0.300837572287249,0.561976837210565
"X196900686",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900687",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900688",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900689",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900690",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900691",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
"X196900692",-0.535619921415214,0.110561573409465,-0.522232967867094,0.121502918817113,0.251160106068901,0.313387355414331
